BOTTLE,20081219PRINUNIVRMKPRINUNIVRMK
# File initiated 12/13/06 
# Data from C. Kivimaee 10/06/06 
# Ship: Jan Mayen 
# Cruise: 58JM0703; CABANERA I 
# Dates: 7/10-7/18/2003 
# EXPOCODE: 58JM20030710 
# Region: south of eastern Svalbard 
# Ch. Sci. P. Wassmann, Norwegian College of Fishery Science 
# 4 stations with 12 place Rosette 
# Hydro: Who - A. Sundfjord; Status - final 
# 	Notes:Shallow bottles show variation of +/-0.25 between casts at same station, but consistent for deeper waters 
# Nuts/O2: Who - R.G.J. Bellerby; Status - final 
# 	Notes: No oxygen data. Includes ammonium 
# 	NO3:Bottles show variation of +/-2 between casts at same station/depth 
# 	Si:Bottles show variation of +/-0.5 between casts at same station/depth 
# 	PO4:Bottles show variation of +/-0.15 between casts at same station/depth 
# 	NH4:Bottles show variation of +/-0.5 between casts at same station/depth 
# TCO2: Who - R.G.J. Bellerby/C. Kivimäe; Status - final 
# 	Notes:CRM used 
# 	Bottles show variation of +/-25 between casts at same station/depth 
# TA: Who - R.G.J. Bellerby/C. Kivimäe; Status - final 
# 	Notes:CRM used 
# 	Bottles show variation of +/-10 between casts at same station/depth 
EXPOCODE,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEGC
  58JM20030710,     3,  4,      5,20030715, 79.0230,  25.4530,  215,      3.7,  -1.1948,  32.4626,2,     0.12,2,     0.30,2,     0.00,2,     0.00,2,     0.93,2,   1912.7,2,   -999.0,9,  -1.1949
  58JM20030710,     3, 10,     11,20030715, 79.0230,  25.4530,  215,      3.8,  -1.1023,  32.4459,2,     0.31,2,     0.04,2,     0.00,2,     0.15,2,      0.1,2,   1936.8,2,   2161.2,2,  -1.1024
  58JM20030710,     3, 12,      5,20030715, 79.0230,  25.4530,  215,      3.9,  -1.0463,  32.8569,2,     0.17,2,     0.02,2,    -0.03,2,     0.13,2,     0.11,2,   1955.3,2,   -999.0,9,  -1.0464
  58JM20030710,     3,  8,      5,20030715, 79.0230,  25.4530,  215,      4.3,  -1.2191,  32.4778,2,     0.28,2,     0.05,2,    -0.02,2,     0.03,2,     0.36,2,   1915.8,2,   -999.0,9,  -1.2192
  58JM20030710,     3, 14,     11,20030715, 79.0230,  25.4530,  215,      4.5,  -0.7892,  32.8179,2,     0.25,2,     0.19,2,    -0.01,2,     0.06,2,     0.15,2,   1973.5,2,   2198.1,2,  -0.7893
  58JM20030710,     3,  1,     11,20030715, 79.0230,  25.4530,  215,      4.6,  -1.3019,  32.7226,2,     0.10,2,     0.01,2,    -0.01,2,     0.02,2,      0.2,2,   1925.0,2,   2175.9,2,  -1.3020
  58JM20030710,     3, 10,     10,20030715, 79.0230,  25.4530,  215,      8.4,  -1.1251,  32.7394,2,     0.27,2,     0.64,2,     0.00,2,     0.09,2,     0.06,2,   2039.1,2,   2234.8,2,  -1.1253
  58JM20030710,     3, 14,     10,20030715, 79.0230,  25.4530,  215,      8.7,  -0.7468,  33.1352,2,     0.69,2,     1.21,2,     0.00,2,     0.22,2,     0.19,2,   2035.2,2,   2228.1,2,  -0.7470
  58JM20030710,     3,  4,      4,20030715, 79.0230,  25.4530,  215,      9.0,  -1.3042,  32.7635,2,     0.11,2,    -0.01,2,     0.00,2,     0.00,2,     0.18,2,   1934.7,2,   -999.0,9,  -1.3044
  58JM20030710,     3,  8,      4,20030715, 79.0230,  25.4530,  215,      9.2,  -1.0110,  32.7002,2,     0.60,2,     0.10,2,    -0.03,2,     0.17,2,     0.21,2,   1956.3,2,   -999.0,9,  -1.0112
  58JM20030710,     3, 12,      4,20030715, 79.0230,  25.4530,  215,      9.3,  -1.0573,  33.1668,2,     0.19,2,     0.05,2,    -0.04,2,     0.05,2,     0.15,2,   1977.6,2,   -999.0,9,  -1.0575
  58JM20030710,     3,  1,     10,20030715, 79.0230,  25.4530,  215,      9.4,  -1.2674,  32.8807,2,     0.26,2,     0.31,2,    -0.01,2,     0.05,2,     0.09,2,   1962.8,2,   2207.7,2,  -1.2676
  58JM20030710,     3,  6,     10,20030715, 79.0230,  25.4530,  215,     10.6,  -1.2055,  33.0503,2,     0.44,2,     0.73,2,     0.00,2,     1.14,3,     0.42,2,   -999.0,9,   2223.5,2,  -1.2057
  58JM20030710,     3, 14,      9,20030715, 79.0230,  25.4530,  215,     18.8,  -1.5521,  33.9862,2,     1.62,2,     3.56,2,     0.02,2,     0.41,2,     0.21,2,   2078.5,2,   2248.0,2,  -1.5525
  58JM20030710,     3,  1,      9,20030715, 79.0230,  25.4530,  215,     19.0,  -1.4147,  33.9115,2,     1.23,2,     3.32,2,     0.01,2,     0.29,2,     0.12,2,   2066.3,2,   2250.5,2,  -1.4151
  58JM20030710,     3,  4,      3,20030715, 79.0230,  25.4530,  215,     19.0,  -1.5351,  33.9633,2,     0.42,2,     0.71,2,     0.00,2,     0.10,2,     0.13,2,   2064.0,2,   -999.0,9,  -1.5355
  58JM20030710,     3,  8,      3,20030715, 79.0230,  25.4530,  215,     19.0,  -1.4868,  33.9284,2,     1.47,2,     1.18,2,     0.00,2,     0.15,2,     0.28,2,   2047.3,2,   -999.0,9,  -1.4872
  58JM20030710,     3, 10,      9,20030715, 79.0230,  25.4530,  215,     19.1,  -1.5320,  33.9583,2,     0.88,2,     3.42,2,     0.04,2,     0.28,2,     0.08,2,   2088.5,2,   2250.5,2,  -1.5324
  58JM20030710,     3, 12,      3,20030715, 79.0230,  25.4530,  215,     19.7,  -1.5532,  33.9784,2,     0.46,2,     1.46,2,     0.00,2,     0.23,2,     0.07,2,   2076.1,2,   -999.0,9,  -1.5536
  58JM20030710,     3,  6,      9,20030715, 79.0230,  25.4530,  215,     20.1,  -1.6132,  33.9942,2,     2.09,2,     7.22,2,     0.09,2,     0.61,2,     0.44,2,   2086.4,2,   2248.8,2,  -1.6136
  58JM20030710,     3, 10,      8,20030715, 79.0230,  25.4530,  215,     28.3,  -1.6662,  34.0646,2,     1.27,2,     6.41,2,     0.13,2,     0.51,2,     0.24,2,   2108.5,2,   2250.2,2,  -1.6668
  58JM20030710,     3,  1,      8,20030715, 79.0230,  25.4530,  215,     28.7,  -1.6981,  34.0407,2,     2.13,2,     7.18,2,     0.10,2,     0.59,2,     0.29,2,   2088.7,2,   2248.9,2,  -1.6987
  58JM20030710,     3,  4,      2,20030715, 79.0230,  25.4530,  215,     28.8,  -1.7332,  34.0622,2,     1.82,2,     7.76,2,     0.10,2,     0.63,2,     0.35,2,   2093.8,2,   -999.0,9,  -1.7338
  58JM20030710,     3,  6,      8,20030715, 79.0230,  25.4530,  215,     28.9,  -1.7114,  34.0532,2,     1.83,2,     5.68,2,     0.07,2,     0.38,2,     0.42,2,   2087.5,2,   2250.0,2,  -1.7120
  58JM20030710,     3, 14,      8,20030715, 79.0230,  25.4530,  215,     29.2,  -1.6309,  34.0692,2,     0.94,2,     4.44,2,     0.06,2,     0.47,2,     0.26,2,   2093.9,2,   2250.4,2,  -1.6315
  58JM20030710,     3,  8,      2,20030715, 79.0230,  25.4530,  215,     29.3,  -1.6972,  34.1505,2,     1.62,2,     6.00,2,     0.12,2,     0.42,2,     0.63,2,   2066.1,2,   -999.0,9,  -1.6978
  58JM20030710,     3, 12,      2,20030715, 79.0230,  25.4530,  215,     29.3,  -1.6783,  34.0852,2,     0.96,2,     4.96,2,     0.09,2,     0.30,2,     0.19,2,   2106.1,2,   -999.0,9,  -1.6789
  58JM20030710,     3, 10,      7,20030715, 79.0230,  25.4530,  215,     38.7,  -1.6881,  34.1430,2,     1.84,2,     7.31,2,     0.19,2,     0.50,2,     0.17,2,   2111.0,2,   2253.9,2,  -1.6889
  58JM20030710,     3,  8,      1,20030715, 79.0230,  25.4530,  215,     38.8,  -1.6113,  34.1872,2,     2.36,2,     7.48,2,     0.19,2,     0.60,2,     0.52,2,   2104.9,2,   -999.0,9,  -1.6121
  58JM20030710,     3, 14,      7,20030715, 79.0230,  25.4530,  215,     38.8,  -1.6858,  34.1396,2,     2.04,2,     8.13,2,     0.24,2,     0.61,2,     0.29,2,   2109.8,2,   2260.0,2,  -1.6866
  58JM20030710,     3,  6,      7,20030715, 79.0230,  25.4530,  215,     38.9,  -1.7487,  34.1139,2,     2.02,2,     6.83,2,     0.17,2,     0.47,2,     0.64,2,   2094.7,2,   2252.4,2,  -1.7495
  58JM20030710,     3,  1,      7,20030715, 79.0230,  25.4530,  215,     39.0,  -1.6897,  34.1024,2,     1.95,2,     6.84,2,     0.17,2,     0.46,2,     0.19,2,   2099.6,2,   2251.7,2,  -1.6905
  58JM20030710,     3,  4,      1,20030715, 79.0230,  25.4530,  215,     40.9,  -1.6568,  34.1346,2,     1.34,2,     5.93,2,     0.10,2,     0.45,2,     0.46,2,   2100.4,2,   -999.0,9,  -1.6576
  58JM20030710,     3, 12,      1,20030715, 79.0230,  25.4530,  215,     42.2,  -1.6868,  34.1464,2,     1.97,2,     6.44,2,     0.18,2,     0.42,2,     0.25,2,   2116.6,2,   -999.0,9,  -1.6876
  58JM20030710,     3,  6,      6,20030715, 79.0230,  25.4530,  215,     48.5,  -1.6570,  34.1583,2,     2.45,2,     8.18,2,     0.22,2,     0.66,2,      0.6,2,   2097.6,2,   2254.7,2,  -1.6580
  58JM20030710,     3, 10,      6,20030715, 79.0230,  25.4530,  215,     48.8,  -1.6592,  34.1808,2,     2.51,2,     7.47,2,     0.19,2,     0.57,2,     0.42,2,   2119.0,2,   2255.6,2,  -1.6602
  58JM20030710,     3, 14,      6,20030715, 79.0230,  25.4530,  215,     49.1,  -1.5256,  34.1974,2,     2.89,2,     8.21,2,     0.22,2,     0.71,2,     0.47,2,   2122.2,2,   2256.1,2,  -1.5267
  58JM20030710,     3,  1,      6,20030715, 79.0230,  25.4530,  215,     49.6,  -1.7385,  34.1542,2,     1.58,2,     5.84,2,     0.32,2,     0.50,2,     2.44,3,   2104.7,2,   2254.3,2,  -1.7395
  58JM20030710,     3,  6,      5,20030715, 79.0230,  25.4530,  215,     58.9,  -1.4938,  34.2182,2,     2.44,2,     8.03,2,     0.17,2,     0.59,2,     0.82,2,   2111.5,2,   2259.5,2,  -1.4951
  58JM20030710,     3, 10,      5,20030715, 79.0230,  25.4530,  215,     58.9,  -1.0802,  34.2576,2,     2.97,2,     8.84,2,     0.14,2,     0.72,2,     0.42,2,   2109.1,2,   2269.3,2,  -1.0817
  58JM20030710,     3, 14,      5,20030715, 79.0230,  25.4530,  215,     59.2,  -1.3846,  34.2576,2,     3.16,2,     8.85,2,     0.16,2,     0.70,2,     0.44,2,   2120.2,2,   2259.1,2,  -1.3860
  58JM20030710,     3,  1,      5,20030715, 79.0230,  25.4530,  215,     60.0,  -1.4627,  34.2099,2,     2.55,2,     7.62,2,     0.14,2,     0.59,2,     0.22,2,   2106.2,2,   2258.6,2,  -1.4640
  58JM20030710,     3,  1,      4,20030715, 79.0230,  25.4530,  215,     84.7,  -0.5887,  34.3672,2,     3.31,2,     9.03,2,     0.00,2,     0.64,2,     0.15,2,   2120.1,2,   2269.0,2,  -0.5913
  58JM20030710,     3, 14,      4,20030715, 79.0230,  25.4530,  215,     87.3,  -1.3457,  34.3358,2,     3.89,2,    10.24,2,     0.05,2,     0.81,2,     0.12,2,   2137.0,2,   2261.5,2,  -1.3478
  58JM20030710,     3, 10,      4,20030715, 79.0230,  25.4530,  215,     88.4,  -0.6953,  34.3719,2,     3.07,2,     7.49,2,     0.09,2,     0.50,2,     0.11,2,   2117.2,2,   2273.9,2,  -0.6979
  58JM20030710,     3,  6,      4,20030715, 79.0230,  25.4530,  215,     89.1,  -0.5095,  34.3767,2,     4.36,2,    11.55,2,     0.15,2,     0.97,2,     0.64,2,   2132.7,2,   2267.0,2,  -0.5123
  58JM20030710,     3,  1,      3,20030715, 79.0230,  25.4530,  215,    115.9,   0.0930,  34.4915,2,     3.70,2,     8.90,2,     0.00,2,     0.58,2,     0.11,2,   2129.5,2,   2272.9,2,   0.0887
  58JM20030710,     3, 14,      3,20030715, 79.0230,  25.4530,  215,    117.7,  -0.7443,  34.4114,2,     4.77,2,    11.38,2,     0.02,2,     0.93,2,     0.17,2,   2137.5,2,   2267.2,2,  -0.7478
  58JM20030710,     3,  6,      3,20030715, 79.0230,  25.4530,  215,    118.9,   0.1605,  34.4908,2,     4.03,2,    10.32,2,     0.00,2,     0.68,2,     0.35,2,   2127.4,2,   2274.7,2,   0.1561
  58JM20030710,     3, 10,      3,20030715, 79.0230,  25.4530,  215,    119.3,  -0.1731,  34.4730,2,     5.09,2,    13.63,2,     0.01,2,     0.96,2,     0.06,2,   2125.8,2,   2273.0,2,  -0.1772
  58JM20030710,     3,  1,      2,20030715, 79.0230,  25.4530,  215,    144.5,   1.2914,  34.6360,2,     4.60,2,    10.70,2,     0.01,2,     0.73,2,     0.15,2,   2141.1,2,   2282.3,2,   1.2846
  58JM20030710,     3, 14,      2,20030715, 79.0230,  25.4530,  215,    147.9,   0.5247,  34.5528,2,     5.22,2,    11.96,2,     0.01,2,     0.95,2,     0.27,2,   2145.8,2,   2278.1,2,   0.5187
  58JM20030710,     3, 10,      2,20030715, 79.0230,  25.4530,  215,    148.6,   1.1900,  34.6278,2,     4.83,2,    11.10,2,     0.01,2,     0.82,2,     0.26,2,   2145.8,2,   2286.7,2,   1.1831
  58JM20030710,     3,  6,      2,20030715, 79.0230,  25.4530,  215,    149.0,   0.7048,  34.5800,2,     4.25,2,     9.37,2,     0.00,2,     0.64,2,     0.46,2,   2133.9,2,   2282.0,2,   0.6985
  58JM20030710,     3, 14,      1,20030715, 79.0230,  25.4530,  215,    192.5,   1.9878,  34.7563,2,     6.22,2,    12.85,2,     0.06,2,     1.01,2,     0.23,2,   2165.0,2,   2292.4,2,   1.9775
  58JM20030710,     3,  1,      1,20030715, 79.0230,  25.4530,  215,    197.5,   1.8788,  34.7908,2,     6.65,2,    12.15,2,     0.02,2,     0.83,2,     0.19,2,   2158.7,2,   2292.1,2,   1.8684
  58JM20030710,     3,  6,      1,20030715, 79.0230,  25.4530,  215,    199.8,   1.9011,  34.7890,2,     6.23,2,    12.63,2,     0.01,2,     0.85,2,     0.27,2,   2152.1,2,   2293.3,2,   1.8905
  58JM20030710,     3, 10,      1,20030715, 79.0230,  25.4530,  215,    200.6,   1.9515,  34.7873,2,     7.18,2,    14.42,2,     0.01,2,     1.04,2,     0.09,2,   2150.2,2,   2293.8,2,   1.9408
  58JM20030710,     4, 10,     12,20030717, 77.0240,  29.1880,  231,      0.6,  -1.0055,  32.7035,2,     1.77,2,     0.08,2,     0.00,2,     0.14,2,     0.08,2,   1955.8,2,   2176.2,2,  -1.0055
  58JM20030710,     4,  4,     12,20030717, 77.0240,  29.1880,  231,      1.2,  -0.9084,  32.7653,2,     1.52,2,     1.57,2,     0.00,2,     0.47,2,     0.14,2,   1992.5,2,   2193.5,2,  -0.9084
  58JM20030710,     4, 13,     12,20030717, 77.0240,  29.1880,  231,      1.3,  -0.8407,  32.5200,2,     1.07,2,     0.02,2,     0.00,2,     0.11,2,     0.37,2,   1935.7,2,   2157.9,2,  -0.8407
  58JM20030710,     4,  1,     12,20030717, 77.0240,  29.1880,  231,      1.5,  -1.3087,  32.9593,2,     1.03,2,     0.70,2,     0.00,2,     0.05,2,     0.44,2,   1967.8,2,   -999.0,9,  -1.3087
  58JM20030710,     4,  7,     12,20030717, 77.0240,  29.1880,  231,      2.0,  -0.9124,  32.8415,2,     1.21,2,     0.13,2,    -0.01,2,     0.04,2,      0.1,2,   1954.8,2,   2181.3,2,  -0.9124
  58JM20030710,     4,  7,     11,20030717, 77.0240,  29.1880,  231,      3.4,  -0.9211,  32.8265,2,     1.12,2,     0.04,2,    -0.01,2,     0.11,2,     0.07,2,   1945.0,2,   2185.0,2,  -0.9212
  58JM20030710,     4,  1,     11,20030717, 77.0240,  29.1880,  231,      3.9,  -1.3074,  32.9224,2,     1.15,2,     0.25,2,     0.00,2,     0.01,2,     0.18,2,   1958.3,2,   2195.2,2,  -1.3075
  58JM20030710,     4, 10,     11,20030717, 77.0240,  29.1880,  231,      4.5,  -0.9493,  32.7871,2,     1.02,2,     0.16,2,     0.00,2,     0.08,2,     0.09,2,   1961.3,2,   2180.3,2,  -0.9494
  58JM20030710,     4, 13,     11,20030717, 77.0240,  29.1880,  231,      4.7,  -0.8340,  32.6125,2,     1.62,2,     0.06,2,     0.00,2,     0.13,2,     1.16,2,   1943.6,2,   2170.9,2,  -0.8341
  58JM20030710,     4,  4,     11,20030717, 77.0240,  29.1880,  231,      5.3,  -1.4018,  33.0829,2,     1.76,2,     2.89,2,     0.01,2,     0.25,2,     0.19,2,   2061.0,2,   2225.7,2,  -1.4019
  58JM20030710,     4,  1,     10,20030717, 77.0240,  29.1880,  231,      8.6,  -1.3990,  32.9989,2,     1.30,2,     1.26,2,     0.00,2,     0.09,2,     0.25,2,   1992.2,2,   2207.1,2,  -1.3992
  58JM20030710,     4, 13,     10,20030717, 77.0240,  29.1880,  231,      8.7,  -0.9191,  32.8665,2,     1.02,2,     0.54,2,     0.01,2,     0.17,2,     0.06,2,   1981.9,2,   2201.5,2,  -0.9193
  58JM20030710,     4,  7,     10,20030717, 77.0240,  29.1880,  231,      8.9,  -1.1652,  32.9436,2,     1.07,2,     0.19,2,    -0.01,2,     0.23,2,     0.12,2,   1954.6,2,   2189.0,2,  -1.1654
  58JM20030710,     4,  4,     10,20030717, 77.0240,  29.1880,  231,      9.7,  -1.4566,  33.2107,2,     3.10,2,     5.26,2,     0.02,2,     0.42,2,     0.28,2,   2072.8,2,   2248.7,2,  -1.4568
  58JM20030710,     4, 10,     10,20030717, 77.0240,  29.1880,  231,     10.0,  -1.2637,  33.1705,2,     1.78,2,     2.90,2,     0.02,2,     0.36,2,     0.41,2,   2063.7,2,   2238.6,2,  -1.2639
  58JM20030710,     4, 10,      9,20030717, 77.0240,  29.1880,  231,     18.2,  -1.6515,  34.1796,2,     2.65,2,     6.93,2,     0.02,2,     0.64,2,     0.43,2,   2115.4,2,   2264.1,2,  -1.6519
  58JM20030710,     4,  7,      9,20030717, 77.0240,  29.1880,  231,     18.4,  -1.5070,  33.5995,2,     1.89,2,     4.05,2,     0.00,2,     0.43,2,     0.25,2,   2056.6,2,   2241.5,2,  -1.5074
  58JM20030710,     4, 13,      9,20030717, 77.0240,  29.1880,  231,     18.4,  -1.4957,  33.5245,2,     1.80,2,     3.69,2,     0.01,2,     0.36,2,     0.22,2,   2071.5,2,   2243.3,2,  -1.4961
  58JM20030710,     4,  1,      9,20030717, 77.0240,  29.1880,  231,     19.0,  -1.5984,  34.1310,2,     2.04,2,     5.69,2,     0.02,2,     0.43,2,     0.54,2,   2105.0,2,   2265.4,2,  -1.5988
  58JM20030710,     4,  4,      9,20030717, 77.0240,  29.1880,  231,     19.2,  -1.6507,  34.2290,2,     2.59,2,     7.67,2,     0.04,2,     0.56,2,     0.28,2,   2114.9,2,   2271.5,2,  -1.6511
  58JM20030710,     4, 13,      8,20030717, 77.0240,  29.1880,  231,     28.3,  -1.6666,  34.2775,2,     2.90,2,     7.33,2,     0.03,2,     0.53,2,     0.58,2,   2116.9,2,   2261.2,2,  -1.6672
  58JM20030710,     4, 10,      8,20030717, 77.0240,  29.1880,  231,     28.5,  -1.6714,  34.3213,2,     2.63,2,     7.48,2,     0.03,2,     0.61,2,     1.19,2,   2119.5,2,   2270.0,2,  -1.6720
  58JM20030710,     4,  1,      8,20030717, 77.0240,  29.1880,  231,     28.6,  -1.6542,  34.3419,2,     3.06,2,     6.73,2,     0.07,2,     0.59,2,     1.02,2,   2111.4,2,   2270.4,2,  -1.6548
  58JM20030710,     4,  4,      8,20030717, 77.0240,  29.1880,  231,     28.8,  -1.6999,  34.3531,2,     2.35,2,     6.90,2,     0.03,2,     0.56,2,     0.58,2,   2113.4,2,   2272.5,2,  -1.7005
  58JM20030710,     4,  7,      8,20030717, 77.0240,  29.1880,  231,     28.9,  -1.6625,  34.2762,2,     3.05,2,     8.93,2,     0.11,2,     0.68,2,     1.06,2,   2113.3,2,   2269.0,2,  -1.6631
  58JM20030710,     4, 10,      7,20030717, 77.0240,  29.1880,  231,     37.9,  -1.7313,  34.4160,2,     2.98,2,     9.21,2,     0.07,2,     0.85,2,     0.32,2,   2131.0,2,   2271.0,2,  -1.7321
  58JM20030710,     4,  4,      7,20030717, 77.0240,  29.1880,  231,     38.4,  -1.7207,  34.4384,2,     2.83,2,     8.84,2,     0.07,2,     0.74,2,     0.38,2,   2127.6,2,   2272.0,2,  -1.7215
  58JM20030710,     4, 13,      7,20030717, 77.0240,  29.1880,  231,     38.9,  -1.7122,  34.4499,2,     2.85,2,     8.83,2,     0.07,2,     0.71,2,     0.21,2,   2134.9,2,   2271.5,2,  -1.7130
  58JM20030710,     4,  7,      7,20030717, 77.0240,  29.1880,  231,     39.0,  -1.5787,  34.4394,2,     3.53,2,    10.01,2,     0.19,2,     0.83,2,     1.04,2,   2117.6,2,   2271.9,2,  -1.5795
  58JM20030710,     4,  1,      7,20030717, 77.0240,  29.1880,  231,     39.1,  -1.6908,  34.4800,2,     2.79,2,     8.24,2,     0.12,2,     0.62,2,      0.5,2,   2120.4,2,   2274.6,2,  -1.6916
  58JM20030710,     4, 10,      6,20030717, 77.0240,  29.1880,  231,     48.1,  -1.7047,  34.4837,2,     3.21,2,     9.94,2,     0.11,2,     0.69,2,     0.39,2,   2131.5,2,   2274.0,2,  -1.7057
  58JM20030710,     4,  4,      6,20030717, 77.0240,  29.1880,  231,     48.6,  -1.7124,  34.4771,2,     3.00,2,     9.29,2,     0.05,2,     0.69,2,     0.34,2,   2126.9,2,   2275.0,2,  -1.7134
  58JM20030710,     4, 13,      6,20030717, 77.0240,  29.1880,  231,     48.6,  -1.6964,  34.4910,2,     3.04,2,     8.76,2,     0.06,2,     0.81,2,     0.14,2,   2133.4,2,   2273.7,2,  -1.6974
  58JM20030710,     4,  1,      6,20030717, 77.0240,  29.1880,  231,     48.9,  -1.3650,  34.5600,2,     3.05,2,     8.29,2,     0.12,2,     0.52,2,     0.69,2,   2124.6,2,   2276.9,2,  -1.3662
  58JM20030710,     4,  7,      6,20030717, 77.0240,  29.1880,  231,     49.5,  -1.5998,  34.5108,2,     3.63,2,    10.22,2,     0.12,2,     0.77,2,     0.32,2,   2127.6,2,   2275.1,2,  -1.6009
  58JM20030710,     4, 10,      5,20030717, 77.0240,  29.1880,  231,     58.4,  -1.7068,  34.5216,2,     3.23,2,     9.53,2,     0.12,2,     0.65,2,     0.22,2,   2134.2,2,   2279.0,2,  -1.7080
  58JM20030710,     4,  7,      5,20030717, 77.0240,  29.1880,  231,     58.9,  -1.0343,  34.6093,2,     3.93,2,    11.57,2,     0.13,2,     0.85,2,     0.38,2,   2134.5,2,   2279.7,2,  -1.0359
  58JM20030710,     4,  1,      5,20030717, 77.0240,  29.1880,  231,     59.1,  -0.7384,  34.6612,2,     3.30,2,    10.44,2,     0.14,2,     0.74,2,     0.59,2,   2132.4,2,   2282.7,2,  -0.7401
  58JM20030710,     4, 13,      5,20030717, 77.0240,  29.1880,  231,     59.1,  -1.4855,  34.5477,2,     3.47,2,    10.49,2,     0.11,2,     0.70,2,     0.26,2,   2139.1,2,   -999.0,9,  -1.4868
  58JM20030710,     4,  4,      5,20030717, 77.0240,  29.1880,  231,     59.2,  -1.5371,  34.5357,2,     3.16,2,     9.72,2,     0.03,2,     0.74,2,     0.54,2,   2128.7,2,   2273.2,2,  -1.5384
  58JM20030710,     4, 10,      4,20030717, 77.0240,  29.1880,  231,     86.9,   1.1613,  34.8765,2,     3.05,2,    11.82,2,     0.12,2,     0.80,2,      0.4,2,   2151.9,2,   2298.5,2,   1.1573
  58JM20030710,     4,  4,      4,20030717, 77.0240,  29.1880,  231,     88.2,   0.9084,  34.8524,2,     3.61,2,    12.73,2,     0.15,2,     0.88,2,     0.66,2,   2145.2,2,   2291.3,2,   0.9045
  58JM20030710,     4, 13,      4,20030717, 77.0240,  29.1880,  231,     88.3,   1.1563,  34.8791,2,     2.99,2,    11.55,2,     0.11,2,     0.82,2,     1.57,3,   2162.3,2,   -999.0,9,   1.1522
  58JM20030710,     4,  7,      4,20030717, 77.0240,  29.1880,  231,     88.4,   1.0900,  34.8937,2,     3.59,2,    11.67,2,     0.10,2,     0.75,2,     0.11,2,   2148.5,2,   2305.0,2,   1.0860
  58JM20030710,     4,  1,      4,20030717, 77.0240,  29.1880,  231,     88.8,   1.0878,  34.8898,2,     3.51,2,    10.58,2,     0.11,2,     0.65,2,     0.37,2,   2146.6,2,   2299.4,2,   1.0838
  58JM20030710,     4,  4,      3,20030717, 77.0240,  29.1880,  231,    117.8,   1.4177,  34.9493,2,     4.08,2,    12.77,2,     0.07,2,     0.83,2,      0.3,2,   2150.1,2,   2304.6,2,   1.4120
  58JM20030710,     4, 10,      3,20030717, 77.0240,  29.1880,  231,    117.8,   1.5359,  34.9513,2,     4.04,2,    11.80,2,     0.02,2,     0.73,2,     0.06,2,   2152.8,2,   2302.8,2,   1.5300
  58JM20030710,     4, 13,      3,20030717, 77.0240,  29.1880,  231,    118.6,   1.5400,  34.9460,2,     3.81,2,    11.66,2,     0.04,2,     0.87,2,     0.05,2,   2165.3,2,   -999.0,9,   1.5341
  58JM20030710,     4,  1,      3,20030717, 77.0240,  29.1880,  231,    118.9,   1.4745,  34.9597,2,     3.69,2,    10.25,2,     0.02,2,     0.64,2,     0.26,2,   2147.3,2,   2302.3,2,   1.4687
  58JM20030710,     4,  7,      3,20030717, 77.0240,  29.1880,  231,    119.1,   1.4295,  34.9539,2,     4.53,2,    12.83,2,     0.04,2,     0.95,2,     0.16,2,   2151.4,2,   2308.9,2,   1.4237
  58JM20030710,     4, 10,      2,20030717, 77.0240,  29.1880,  231,    146.6,   1.4519,  34.9631,2,     4.89,2,    13.33,2,     0.01,2,     0.99,2,     0.24,2,   2155.8,2,   2304.8,2,   1.4447
  58JM20030710,     4,  4,      2,20030717, 77.0240,  29.1880,  231,    147.3,   1.4549,  34.9646,2,     4.98,2,    13.07,2,     0.01,2,     0.91,2,     0.19,2,   2150.9,2,   2305.3,2,   1.4476
  58JM20030710,     4, 13,      2,20030717, 77.0240,  29.1880,  231,    148.3,   1.4396,  34.9645,2,     4.60,2,    12.84,2,     0.01,2,     0.94,2,     1.28,3,   2156.6,2,   -999.0,9,   1.4323
  58JM20030710,     4,  7,      2,20030717, 77.0240,  29.1880,  231,    148.9,   1.4301,  34.9679,2,     5.05,2,    13.07,2,     0.00,2,     0.87,2,     0.19,2,   2151.5,2,   2303.3,2,   1.4228
  58JM20030710,     4,  1,      2,20030717, 77.0240,  29.1880,  231,    149.2,   1.3845,  34.9656,2,     4.36,2,    11.49,2,     0.01,2,     0.72,2,     0.45,2,   2148.8,2,   2305.8,2,   1.3772
  58JM20030710,     4,  4,      1,20030717, 77.0240,  29.1880,  231,    196.5,   1.3983,  34.9757,2,     5.28,2,    13.33,2,     0.00,2,     0.88,2,     0.17,2,   2152.6,2,   2306.6,2,   1.3886
  58JM20030710,     4, 10,      1,20030717, 77.0240,  29.1880,  231,    197.6,   1.3920,  34.9768,2,     4.95,2,    11.40,2,     0.02,2,     0.89,2,     0.07,2,   2162.2,2,   2304.1,2,   1.3823
