BOTTLE,20180319PRINUNIVRMK
# Processed by CCHDO on 2021-05-17, no changes
# 03/09/2018 Initialized README file  
# Data source: J.Jackson 8/29/17  
# SHIP: R/V Knorr 
# Cruise:  
# Region: Davis Strait 
# EXPOCODE:316N20091006 
# DATES: 20091006 - 2009XXYY 
# Chief Scientist: Craig Lee 
# 99 stations with 24 place Rosette 
# CTD: Who - B. Petrie; Status - final 
# 	Includes: CTDSAL, CTDOXY 
# 	Temperature data are IPTS-68  
# 	CTDSAL are pSS-78   
# SALNTY: Who - ; Status -  
# 	Notes: 	no data in file 
# Nutrients: Who - K.Azetsu-Scott; Status - final   
#  	Includes: ammonium 
# 	Data are noisy. QC difficult 
# OXYGEN: Who - ; Status - 
# 	Notes: no data in file 
# TCARBN: Who - K.Azetsu-Scott; Status - final 
# 	Notes: 	Data are noisy. QC difficult 
# ALKALI: Who - K.Azetsu-Scott; Status - final 
# 	Notes: Data are noisy. QC difficult 
# O-18: Who - K.Azetsu-Scott; Status - final 
# 	Notes:  
# These data should be cited as: 
# References that have used data from this cruise: 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELO18,DELO18_FLAG_W,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,/MILLE,,,
  316N20091006, Davis,    30,  1, 358942,      8,2,20091013,0413, 67.9167, -62.0581, 1411,    102.4,  -1.3077,  33.3193,2,     9.82,2,     7.68,2,     0.14,2,     0.90,2,     0.28,2,   2171.5,2,   2208.7,3,    -1.21,2, 20091013,      413
  316N20091006, Davis,    30,  1, 358943,      9,2,20091013,0413, 67.9167, -62.0581, 1411,     52.8,  -1.5522,  32.8376,2,    14.01,2,     8.91,2,     0.12,2,     1.12,2,     0.12,2,   2186.9,2,   2228.3,2,    -1.63,2, 20091013,      413
  316N20091006, Davis,    30,  1, 358944,     10,2,20091013,0413, 67.9167, -62.0581, 1411,     34.9,  -0.7764,  32.7146,2,    10.48,2,     6.31,2,     0.19,2,     0.97,2,     0.97,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,      413
  316N20091006, Davis,    30,  1, 358945,     11,2,20091013,0413, 67.9167, -62.0581, 1411,     23.2,   0.7899,  31.9230,2,     1.66,2,     0.12,2,     0.09,2,     0.43,2,     0.32,2,   2061.0,2,   2256.9,3,    -2.06,2, 20091013,      413
  316N20091006, Davis,    30,  1, 358946,     12,2,20091013,0413, 67.9167, -62.0581, 1411,     13.7,   0.7939,  31.9003,2,     1.50,2,     0.05,2,     0.08,2,     0.41,2,     0.12,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,      413
  316N20091006, Davis,    30,  1, 358947,     13,2,20091013,0413, 67.9167, -62.0581, 1411,      6.5,   0.7928,  31.9031,2,     1.61,2,     0.07,2,     0.09,2,     0.43,2,     0.17,2,   2047.4,2,   2286.4,3,    -2.00,2, 20091013,      413
  316N20091006, Davis,    31,  1, 358948,      1,2,20091013,0816, 68.0569, -61.7803, 1655,   1664.5,  -0.2641,  34.4944,2,    89.46,3,    20.26,2,     0.09,2,     1.79,2,     0.16,2,   2279.7,2,   2205.3,3,  -999.00,9, 20091013,      816
  316N20091006, Davis,    31,  1, 358949,      2,2,20091013,0816, 68.0569, -61.7803, 1655,   1405.6,   0.0278,  34.4896,2,    76.61,3,    22.93,2,     0.09,2,     1.72,2,      0.1,2,   2259.1,2,   2214.9,3,    -0.24,2, 20091013,      816
  316N20091006, Davis,    31,  1, 358950,      3,2,20091013,0816, 68.0569, -61.7803, 1655,   1203.8,   0.4804,  34.4943,2,    41.35,2,    18.39,2,     0.09,2,     1.51,2,     0.22,2,   2255.0,2,   2284.5,2,  -999.00,9, 20091013,      816
  316N20091006, Davis,    31,  1, 358951,      4,2,20091013,0816, 68.0569, -61.7803, 1655,   1002.0,   0.9536,  34.5020,2,    38.28,2,    18.84,2,     0.09,2,     1.47,2,     0.15,2,   2238.8,2,   2212.0,3,  -999.00,9, 20091013,      816
  316N20091006, Davis,    31,  1, 358952,      5,2,20091013,0816, 68.0569, -61.7803, 1655,    802.3,   1.3006,  34.5052,2,    20.76,2,    14.43,2,     0.09,2,     1.22,2,     0.55,2,   2218.7,2,   2271.0,2,  -999.00,9, 20091013,      816
  316N20091006, Davis,    31,  1, 358953,      6,2,20091013,0816, 68.0569, -61.7803, 1655,    597.0,   1.6455,  34.4977,2,    17.81,2,    15.07,2,     0.08,2,     1.20,2,     0.47,2,   2219.6,2,   2254.9,2,  -999.00,9, 20091013,      816
  316N20091006, Davis,    31,  1, 358954,      7,2,20091013,0816, 68.0569, -61.7803, 1655,    402.5,   1.7753,  34.4025,2,    16.32,2,    15.53,2,     0.09,2,     1.19,2,     0.48,2,   2189.7,2,   2286.8,2,  -999.00,9, 20091013,      816
  316N20091006, Davis,    31,  1, 358955,      8,2,20091013,0816, 68.0569, -61.7803, 1655,    303.9,   1.4013,  34.2252,2,    15.65,2,    14.82,2,     0.09,2,     1.17,2,     0.23,2,   2185.5,2,   2261.8,2,  -999.00,9, 20091013,      816
  316N20091006, Davis,    31,  1, 358956,      9,2,20091013,0816, 68.0569, -61.7803, 1655,    205.2,  -0.5897,  33.8220,2,    12.60,2,    12.10,2,     0.09,2,     1.04,2,     0.15,2,   2171.3,2,   2251.0,2,  -999.00,9, 20091013,      816
  316N20091006, Davis,    31,  1, 358957,     10,2,20091013,0816, 68.0569, -61.7803, 1655,    105.1,  -1.3977,  33.4246,2,     8.76,2,     7.50,2,     0.11,2,     0.83,2,     0.87,2,   2167.7,2,   2229.6,2,    -1.07,2, 20091013,      816
  316N20091006, Davis,    31,  1, 358958,     11,2,20091013,0816, 68.0569, -61.7803, 1655,     54.8,  -1.3312,  32.9081,2,     9.23,2,     6.17,2,     0.17,2,     0.86,2,     0.29,2,   2178.3,2,   2238.0,2,    -1.73,2, 20091013,      816
  316N20091006, Davis,    31,  1, 358959,     12,2,20091013,0816, 68.0569, -61.7803, 1655,     35.8,   0.6618,  31.9031,2,     2.01,2,     0.43,2,     0.10,2,     0.52,2,      0.2,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,      816
  316N20091006, Davis,    31,  1, 358960,     13,2,20091013,0816, 68.0569, -61.7803, 1655,     23.9,   0.6671,  31.8940,2,     1.76,2,     0.37,2,     0.10,2,     0.47,2,     0.25,2,   2065.2,2,   2190.2,2,  -999.00,9, 20091013,      816
  316N20091006, Davis,    31,  1, 358961,     14,2,20091013,0816, 68.0569, -61.7803, 1655,     15.9,   0.6716,  31.8931,2,     2.64,2,     0.43,2,     0.10,2,     0.50,2,     0.17,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,      816
  316N20091006, Davis,    31,  1, 358962,     15,2,20091013,0816, 68.0569, -61.7803, 1655,      7.2,   0.6700,  31.8932,2,     1.79,2,     0.43,2,     0.10,2,     0.50,2,     0.19,2,   2061.1,2,   2174.3,2,    -2.08,2, 20091013,      816
  316N20091006, Davis,    32,  1, 358963,      1,2,20091013,1155, 68.1856, -61.4897, 1701,   1721.0,  -0.2553,  34.4943,2,    93.21,3,    19.97,2,     0.08,2,     1.78,2,      0.2,2,   2349.6,2,   2293.2,2,  -999.00,9, 20091013,     1155
  316N20091006, Davis,    32,  1, 358964,      2,2,20091013,1155, 68.1856, -61.4897, 1701,   1601.7,  -0.1863,  34.4921,2,    88.08,3,    24.42,2,     0.09,2,     1.83,2,     0.16,2,   2273.5,2,   2283.4,2,  -999.00,9, 20091013,     1155
  316N20091006, Davis,    32,  1, 358965,      3,2,20091013,1155, 68.1856, -61.4897, 1701,   1403.3,   0.0717,  34.4899,2,    72.27,3,    21.02,2,     0.09,2,     1.67,2,     0.09,2,   2279.4,2,   2257.6,2,    -0.27,2, 20091013,     1155
  316N20091006, Davis,    32,  1, 358966,      4,2,20091013,1155, 68.1856, -61.4897, 1701,   1202.4,   0.5360,  34.4955,2,    46.87,2,    17.18,2,     0.08,2,     1.49,2,     0.19,2,   2289.0,2,   2247.9,2,  -999.00,9, 20091013,     1155
  316N20091006, Davis,    32,  1, 358967,      5,2,20091013,1155, 68.1856, -61.4897, 1701,   1001.9,   0.9681,  34.5033,2,    38.33,2,    18.06,2,     0.09,2,     1.41,2,     0.36,2,   2271.4,2,   2248.3,2,  -999.00,9, 20091013,     1155
  316N20091006, Davis,    32,  1, 358968,      6,2,20091013,1155, 68.1856, -61.4897, 1701,    800.6,   1.5466,  34.5350,2,    25.85,2,    17.00,2,     0.09,2,     1.32,2,     0.29,2,   2238.4,2,   2261.4,2,  -999.00,9, 20091013,     1155
  316N20091006, Davis,    32,  1, 358969,      7,2,20091013,1155, 68.1856, -61.4897, 1701,    602.8,   1.8558,  34.5247,2,    21.67,2,    17.71,2,     0.09,2,     1.27,2,     0.05,2,   2212.1,2,   2252.9,2,  -999.00,9, 20091013,     1155
  316N20091006, Davis,    32,  1, 358970,      8,2,20091013,1155, 68.1856, -61.4897, 1701,    401.7,   1.8793,  34.4187,2,    19.13,2,    16.73,2,     0.09,2,     1.22,2,     0.11,2,   2166.3,2,   2258.2,2,  -999.00,9, 20091013,     1155
  316N20091006, Davis,    32,  1, 358971,      9,2,20091013,1155, 68.1856, -61.4897, 1701,    303.3,   1.9000,  34.2595,2,    14.84,2,    15.59,2,     0.09,2,     1.16,2,     0.17,2,   2163.6,2,   2259.4,2,  -999.00,9, 20091013,     1155
  316N20091006, Davis,    32,  1, 358972,     10,2,20091013,1155, 68.1856, -61.4897, 1701,    203.6,  -1.1843,  33.7090,2,    10.88,2,    10.62,2,     0.09,2,     1.00,2,     0.26,2,   2234.4,3,   2267.9,2,  -999.00,9, 20091013,     1155
  316N20091006, Davis,    32,  1, 358973,     11,2,20091013,1155, 68.1856, -61.4897, 1701,    105.1,  -1.4670,  33.2193,2,    10.30,2,     7.74,2,     0.09,2,     0.89,2,     0.53,2,   2134.8,2,   2236.5,2,    -1.32,2, 20091013,     1155
  316N20091006, Davis,    32,  1, 358974,     12,2,20091013,1155, 68.1856, -61.4897, 1701,     55.5,  -1.4080,  32.7619,2,     7.19,2,     4.37,2,     0.13,2,     0.90,2,      0.4,2,   2149.7,2,   2231.1,2,    -1.77,2, 20091013,     1155
  316N20091006, Davis,    32,  1, 358975,     13,2,20091013,1155, 68.1856, -61.4897, 1701,     34.4,   0.5166,  31.8348,2,     2.83,2,     0.94,2,     0.11,2,     0.53,2,      0.2,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,     1155
  316N20091006, Davis,    32,  1, 358976,     14,2,20091013,1155, 68.1856, -61.4897, 1701,     24.7,   0.6953,  31.7324,2,     2.28,2,     0.59,2,     0.10,2,     0.53,2,     0.25,2,   2043.1,2,   2194.4,2,    -2.18,2, 20091013,     1155
  316N20091006, Davis,    32,  1, 358977,     15,2,20091013,1155, 68.1856, -61.4897, 1701,     14.8,   0.7036,  31.7281,2,     1.91,2,     0.51,2,     0.10,2,     0.48,2,     0.44,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,     1155
  316N20091006, Davis,    32,  1, 358978,     16,2,20091013,1155, 68.1856, -61.4897, 1701,      4.3,   0.6990,  31.7283,2,     1.81,2,     0.49,2,     0.10,2,     0.48,2,     0.51,2,   2051.5,2,   2181.0,2,    -2.16,2, 20091013,     1155
  316N20091006, Davis,    33,  1, 358979,      1,2,20091013,1527, 68.3122, -61.2078, 1694,   1706.1,  -0.2529,  34.4942,2,    92.87,3,    22.10,2,     0.09,2,     1.84,2,     0.02,2,   2272.5,2,   2276.9,2,  -999.00,9, 20091013,     1527
  316N20091006, Davis,    33,  1, 358980,      2,2,20091013,1527, 68.3122, -61.2078, 1694,   1599.5,  -0.1811,  34.4921,2,    86.96,3,    24.16,2,     0.09,2,     1.83,2,     0.15,2,   2255.2,2,   2293.8,2,  -999.00,9, 20091013,     1527
  316N20091006, Davis,    33,  1, 358981,      3,2,20091013,1527, 68.3122, -61.2078, 1694,   1402.3,   0.0478,  34.4898,2,    70.68,3,    22.99,2,     0.09,2,     1.71,2,     0.06,2,   2253.0,2,   2297.0,2,    -0.24,2, 20091013,     1527
  316N20091006, Davis,    33,  1, 358982,      4,2,20091013,1527, 68.3122, -61.2078, 1694,   1202.0,   0.4592,  34.4941,2,    56.05,3,    20.87,2,     0.09,2,     1.57,2,     0.12,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,     1527
  316N20091006, Davis,    33,  1, 358983,      5,2,20091013,1527, 68.3122, -61.2078, 1694,   1002.4,   0.8950,  34.5008,2,    41.80,2,    20.06,2,     0.09,2,     1.47,2,     0.06,2,   2229.9,2,   2289.5,2,  -999.00,9, 20091013,     1527
  316N20091006, Davis,    33,  1, 358984,      6,2,20091013,1527, 68.3122, -61.2078, 1694,    803.8,   1.2334,  34.5061,2,    34.03,2,    19.15,2,     0.09,2,     1.41,2,      0.1,2,   2221.1,2,   2282.7,2,  -999.00,9, 20091013,     1527
  316N20091006, Davis,    33,  1, 358985,      7,2,20091013,1527, 68.3122, -61.2078, 1694,    603.1,   1.6718,  34.5057,2,    23.52,2,    17.92,2,     0.09,2,     1.28,2,     0.26,2,   2181.1,2,   2286.5,2,  -999.00,9, 20091013,     1527
  316N20091006, Davis,    33,  1, 358986,      8,2,20091013,1527, 68.3122, -61.2078, 1694,    402.3,   1.9712,  34.4229,2,    17.79,2,    15.89,2,     0.09,2,     1.19,2,     0.06,2,   2167.2,2,   2290.7,2,  -999.00,9, 20091013,     1527
  316N20091006, Davis,    33,  1, 358987,      9,2,20091013,1527, 68.3122, -61.2078, 1694,    204.4,  -0.9293,  33.7498,2,    12.28,2,    11.66,2,     0.10,2,     1.02,2,     0.03,2,   2157.3,2,   2256.7,2,  -999.00,9, 20091013,     1527
  316N20091006, Davis,    33,  1, 358988,     10,2,20091013,1527, 68.3122, -61.2078, 1694,    104.3,  -1.4486,  33.3117,2,    11.25,2,     8.87,2,     0.10,2,     0.90,2,     0.36,2,   2145.7,2,   2242.1,2,    -1.26,2, 20091013,     1527
  316N20091006, Davis,    33,  1, 358989,     11,2,20091013,1527, 68.3122, -61.2078, 1694,     53.7,  -1.4991,  32.6848,2,    11.33,2,     7.13,2,     0.19,2,     0.96,2,     0.07,2,   2139.0,2,   2232.7,2,    -1.90,2, 20091013,     1527
  316N20091006, Davis,    33,  1, 358990,     12,2,20091013,1527, 68.3122, -61.2078, 1694,     33.0,   0.6344,  31.8602,2,     2.04,2,     0.65,2,     0.11,2,     0.48,2,     0.13,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,     1527
  316N20091006, Davis,    33,  1, 358991,     13,2,20091013,1527, 68.3122, -61.2078, 1694,     24.9,   0.6627,  31.8545,2,     1.79,2,     0.48,2,     0.10,2,     0.50,2,     0.09,2,   2057.2,2,   2196.5,2,    -2.18,2, 20091013,     1527
  316N20091006, Davis,    33,  1, 358992,     14,2,20091013,1527, 68.3122, -61.2078, 1694,     15.2,   0.6800,  31.8538,2,     1.63,2,     0.41,2,     0.10,2,     0.53,2,      0.3,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,     1527
  316N20091006, Davis,    33,  1, 358993,     15,2,20091013,1527, 68.3122, -61.2078, 1694,      3.8,   0.6863,  31.8556,2,     1.66,2,     0.40,2,     0.10,2,     0.54,2,     0.49,2,   2045.9,2,   2191.9,2,    -2.15,2, 20091013,     1527
  316N20091006, Davis,    34,  1, 358995,      1,2,20091013,1846, 68.4017, -60.5097, 1601,   1618.2,  -0.1578,  34.4916,2,    74.91,3,    23.13,2,     0.09,2,     1.94,2,     0.25,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,     1846
  316N20091006, Davis,    34,  1, 358996,      2,2,20091013,1846, 68.4017, -60.5097, 1601,   1394.6,   0.0701,  34.4903,2,    61.77,3,    23.24,2,     0.09,2,     1.86,2,     0.21,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,     1846
  316N20091006, Davis,    34,  1, 358997,      3,2,20091013,1846, 68.4017, -60.5097, 1601,   1197.7,   0.5079,  34.4950,2,    50.23,3,    21.65,2,     0.09,2,     1.71,2,     0.28,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,     1846
  316N20091006, Davis,    34,  1, 358998,      4,2,20091013,1846, 68.4017, -60.5097, 1601,    998.8,   0.9780,  34.5045,2,    33.11,2,    20.11,2,     0.09,2,     1.57,2,     0.26,2,   2217.3,2,   2284.1,2,    -0.16,2, 20091013,     1846
  316N20091006, Davis,    34,  1, 358999,      5,2,20091013,1846, 68.4017, -60.5097, 1601,    800.3,   1.7556,  34.5564,2,    25.81,2,    18.95,2,     0.09,2,     1.45,2,     0.45,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,     1846
  316N20091006, Davis,    34,  1, 359000,      6,2,20091013,1846, 68.4017, -60.5097, 1601,    601.6,   2.2538,  34.5733,2,    20.29,2,    17.98,2,     0.09,2,     1.36,2,     0.37,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,     1846
  316N20091006, Davis,    34,  1, 359001,      7,2,20091013,1846, 68.4017, -60.5097, 1601,    403.0,   2.0667,  34.4565,2,    18.15,2,    17.13,2,     0.09,2,     1.32,2,     0.27,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,     1846
  316N20091006, Davis,    34,  1, 359002,      8,2,20091013,1846, 68.4017, -60.5097, 1601,    303.5,   1.3991,  34.2582,2,    16.85,2,    16.12,2,     0.09,2,     1.30,2,     0.24,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,     1846
  316N20091006, Davis,    34,  1, 359003,      9,2,20091013,1846, 68.4017, -60.5097, 1601,    203.0,  -0.2260,  33.8602,2,    13.05,2,    13.34,2,     0.09,2,     1.18,2,      0.8,2,   2167.5,2,   2259.2,2,    -0.73,2, 20091013,     1846
  316N20091006, Davis,    34,  1, 359004,     10,2,20091013,1846, 68.4017, -60.5097, 1601,    104.0,  -1.5420,  33.3515,2,     9.02,2,     8.25,2,     0.19,2,     0.93,2,     0.39,2,   2131.7,2,   2240.8,2,    -1.18,2, 20091013,     1846
  316N20091006, Davis,    34,  1, 359005,     11,2,20091013,1846, 68.4017, -60.5097, 1601,     54.1,  -1.4796,  32.8393,2,    12.68,2,     8.30,2,     0.17,2,     1.12,2,     0.42,2,   2135.9,2,   2247.0,2,    -1.66,2, 20091013,     1846
  316N20091006, Davis,    34,  1, 359006,     12,2,20091013,1846, 68.4017, -60.5097, 1601,     34.6,   0.5237,  32.0888,2,     3.02,2,     0.71,2,     0.10,2,     0.47,2,     0.54,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,     1846
  316N20091006, Davis,    34,  1, 359007,     13,2,20091013,1846, 68.4017, -60.5097, 1601,     24.6,   0.5647,  32.0781,2,     2.62,2,     0.45,2,     0.10,2,     0.45,2,     0.33,2,   2039.1,2,   2171.5,2,    -1.71,2, 20091013,     1846
  316N20091006, Davis,    34,  1, 359008,     14,2,20091013,1846, 68.4017, -60.5097, 1601,     14.6,   0.5654,  32.0778,2,     2.43,2,     0.42,2,     0.10,2,     0.44,2,     0.29,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091013,     1846
  316N20091006, Davis,    34,  1, 359009,     15,2,20091013,1846, 68.4017, -60.5097, 1601,      4.6,   0.5644,  32.0782,2,     2.61,2,     0.43,2,     0.10,2,     0.45,2,     0.31,2,   2046.4,2,   2207.0,2,    -1.72,2, 20091013,     1846
  316N20091006, Davis,    37,  1, 359010,      1,2,20091014,0029, 68.5083, -59.6931,  880,    880.0,   1.5629,  34.5472,2,    32.12,2,    18.11,2,     0.09,2,     1.43,2,      0.4,2,   2209.7,2,   2223.3,2,    -0.07,2, 20091014,       29
  316N20091006, Davis,    37,  1, 359011,      2,2,20091014,0029, 68.5083, -59.6931,  880,    600.1,   2.1546,  34.5970,2,    24.77,2,    16.63,2,     0.09,2,     1.34,2,     0.19,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091014,       29
  316N20091006, Davis,    37,  1, 359012,      3,2,20091014,0029, 68.5083, -59.6931,  880,    402.0,   2.7366,  34.5702,2,    16.75,2,    16.67,2,     0.09,2,     1.27,2,     0.15,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091014,       29
  316N20091006, Davis,    37,  1, 359013,      4,2,20091014,0029, 68.5083, -59.6931,  880,    302.2,   2.5017,  34.4339,2,    15.39,2,    16.25,2,     0.09,2,     1.25,2,     0.27,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091014,       29
  316N20091006, Davis,    37,  1, 359014,      5,2,20091014,0029, 68.5083, -59.6931,  880,    202.9,   2.8342,  34.2307,2,     7.13,2,    12.66,2,     0.09,2,     1.01,2,     0.12,2,   2134.4,2,   2242.1,2,    -0.13,2, 20091014,       29
  316N20091006, Davis,    37,  1, 359015,      6,2,20091014,0029, 68.5083, -59.6931,  880,    103.5,   0.6821,  33.7394,2,     6.03,2,     9.10,2,     0.22,2,     0.91,2,     0.82,2,   2123.1,2,   2225.3,2,    -0.52,2, 20091014,       29
  316N20091006, Davis,    37,  1, 359016,      7,2,20091014,0029, 68.5083, -59.6931,  880,     53.8,  -0.4947,  33.3568,2,     6.23,2,     6.70,2,     0.27,2,     0.84,2,     0.78,2,   2111.3,2,   2206.9,2,    -0.96,2, 20091014,       29
  316N20091006, Davis,    37,  1, 359017,      8,2,20091014,0029, 68.5083, -59.6931,  880,     23.4,  -0.0753,  33.0161,2,     5.74,2,     3.79,2,     0.17,2,     0.65,2,     0.43,2,   2092.1,2,   2218.3,2,    -1.19,2, 20091014,       29
  316N20091006, Davis,    37,  1, 359018,      9,2,20091014,0029, 68.5083, -59.6931,  880,      4.3,  -0.0676,  32.9986,2,     5.87,2,     3.73,2,     0.17,2,     0.68,2,     0.28,2,   2088.5,2,   2262.0,3,    -1.22,2, 20091014,       29
  316N20091006, Davis,    39,  1, 359019,      1,2,20091014,0257, 68.5419, -59.3519,  517,    511.8,   2.8788,  34.6037,2,    16.31,2,    16.37,2,     0.10,2,     1.23,2,     0.25,2,   2178.2,2,   2190.4,3,    -0.03,2, 20091014,      257
  316N20091006, Davis,    39,  1, 359020,      2,2,20091014,0257, 68.5419, -59.3519,  517,    402.9,   3.1931,  34.6221,2,    14.49,2,    16.63,2,     0.10,2,     1.21,2,     0.57,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091014,      257
  316N20091006, Davis,    39,  1, 359021,      3,2,20091014,0257, 68.5419, -59.3519,  517,    303.8,   3.3792,  34.5678,2,    11.57,2,    15.53,2,     0.09,2,     1.14,2,     0.19,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091014,      257
  316N20091006, Davis,    39,  1, 359022,      4,2,20091014,0257, 68.5419, -59.3519,  517,    202.9,   1.3405,  34.1210,2,    13.74,2,    15.28,2,     0.09,2,     1.20,2,     0.41,2,   2169.2,2,   2262.4,2,    -0.34,2, 20091014,      257
  316N20091006, Davis,    39,  1, 359023,      5,2,20091014,0257, 68.5419, -59.3519,  517,    104.6,  -1.3462,  33.5777,2,     9.96,2,     8.98,2,     0.09,2,     0.99,2,     0.18,2,   2149.8,2,   2184.8,3,    -0.98,2, 20091014,      257
  316N20091006, Davis,    39,  1, 359024,      6,2,20091014,0257, 68.5419, -59.3519,  517,     55.0,   1.0265,  33.3749,2,     3.62,2,     3.45,2,     0.24,2,     0.57,2,     0.39,2,   2089.0,2,   2239.4,2,    -0.78,2, 20091014,      257
  316N20091006, Davis,    39,  1, 359025,      7,2,20091014,0257, 68.5419, -59.3519,  517,     24.6,   1.2082,  33.3156,2,     3.40,2,     2.82,2,     0.23,2,     0.53,2,     0.39,2,   2073.6,2,   2231.8,2,    -0.78,2, 20091014,      257
  316N20091006, Davis,    39,  1, 359026,      8,2,20091014,0257, 68.5419, -59.3519,  517,      4.2,   0.5604,  33.1143,2,     4.21,2,     2.60,2,     0.17,2,     0.56,2,     0.29,2,   2082.6,2,   2246.6,2,    -1.04,2, 20091014,      257
  316N20091006, Davis,    40,  1, 359027,      1,2,20091014,0413, 68.5714, -59.1097,  302,    293.4,   3.2841,  34.5191,2,    11.15,2,    13.93,2,     0.09,2,     1.13,2,     0.15,2,   2165.6,2,   2230.2,2,    -0.01,2, 20091014,      413
  316N20091006, Davis,    40,  1, 359028,      2,2,20091014,0413, 68.5714, -59.1097,  302,    203.2,   1.9665,  34.2460,2,    12.38,2,    14.54,2,     0.09,2,     1.16,2,     0.29,2,   2173.5,2,   2222.4,2,    -0.27,2, 20091014,      413
  316N20091006, Davis,    40,  1, 359029,      3,2,20091014,0413, 68.5714, -59.1097,  302,    104.1,  -1.1635,  33.6723,2,    10.59,2,    10.65,2,     0.09,2,     1.04,2,     0.22,2,   2166.8,2,   2200.9,2,    -0.90,2, 20091014,      413
  316N20091006, Davis,    40,  1, 359030,      4,2,20091014,0413, 68.5714, -59.1097,  302,     54.2,   0.0673,  33.3372,2,     5.36,2,     5.08,2,     0.24,2,     0.69,2,      0.5,2,   2107.4,2,   2251.1,2,    -0.91,2, 20091014,      413
  316N20091006, Davis,    40,  1, 359031,      5,2,20091014,0413, 68.5714, -59.1097,  302,     24.4,   1.0675,  33.3112,2,     3.54,2,     2.96,2,     0.23,2,     0.53,2,     0.47,2,   2087.2,2,   2207.3,2,    -0.82,2, 20091014,      413
  316N20091006, Davis,    40,  1, 359032,      6,2,20091014,0413, 68.5714, -59.1097,  302,      4.1,   0.5630,  33.2300,2,     4.73,2,     3.41,2,     0.20,2,     0.59,2,     0.39,2,   2097.4,2,   2262.2,2,    -0.97,2, 20091014,      413
  316N20091006, Davis,    41,  1, 359033,      1,2,20091014,0616, 68.6628, -58.4003,  311,    308.1,   3.5870,  34.6009,2,    12.76,2,    15.71,2,     0.10,2,     1.17,2,     0.11,2,   2170.8,2,   2209.5,2,     0.00,2, 20091014,      616
  316N20091006, Davis,    41,  1, 359034,      2,2,20091014,0616, 68.6628, -58.4003,  311,    202.9,   3.5273,  34.4875,2,    11.33,2,    15.29,2,     0.09,2,     1.16,2,     0.12,2,   2174.4,2,   2225.4,2,    -0.01,2, 20091014,      616
  316N20091006, Davis,    41,  1, 359035,      3,2,20091014,0616, 68.6628, -58.4003,  311,    103.8,   1.9841,  34.0481,2,     8.17,2,    13.76,2,     0.10,2,     1.06,2,     0.13,2,   2165.3,2,   2186.1,2,    -0.34,2, 20091014,      616
  316N20091006, Davis,    41,  1, 359036,      4,2,20091014,0616, 68.6628, -58.4003,  311,     53.5,   1.0884,  33.6040,2,     3.99,2,     8.57,2,     0.31,2,     0.81,2,     0.22,2,   2114.3,2,   2220.3,2,    -0.58,2, 20091014,      616
  316N20091006, Davis,    41,  1, 359037,      5,2,20091014,0616, 68.6628, -58.4003,  311,     23.9,   2.3377,  33.5155,2,     2.00,2,     2.64,2,     0.23,2,     0.46,2,      0.3,2,   2075.6,2,   2147.9,2,    -0.59,2, 20091014,      616
  316N20091006, Davis,    41,  1, 359038,      6,2,20091014,0616, 68.6628, -58.4003,  311,      3.9,   2.3416,  33.5161,2,     2.05,2,     2.61,2,     0.23,2,     0.46,2,     0.35,2,   2095.4,2,   2107.4,3,    -0.60,2, 20091014,      616
