EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,/MILLE,,/MILLE,/MILLE,,DEG C
58JH1092_1, AR18, 942, 1, 4, 4, 2, 19920716, 1415, 61.5022, -13.5010, 1586,   1089.4,   5.4060,  35.0370, 2, -999.0000, 9,    245.3, 2,    10.11, 2,    18.10, 2,     0.02, 2,     1.06, 2,   2152.1, 2,    405.2, 2,     5.31,   -999.0, 9,   -999.0,  -999.00, 9,   5.3103
58JH1092_1, AR18, 942, 1, 3, 3, 2, 19920716, 1415, 61.5022, -13.5010, 1586,   1287.7,   4.3560,  34.9655, 2,  34.9590, 2,    259.8, 2,    10.58, 2,    18.56, 2,     0.01, 2,     1.09, 2,   2162.6, 2,    395.8, 2,     4.25,   -999.0, 9,   -999.0,  -999.00, 9,   4.2514
58JH1092_1, AR18, 942, 1, 2, 2, 2, 19920716, 1415, 61.5022, -13.5010, 1586,   1485.8,   3.7460,  34.9267, 2, -999.0000, 9,    264.0, 2,    10.85, 2,    18.03, 2,     0.02, 2,     1.04, 2,   2160.8, 2,    379.2, 2,     3.63,   -999.0, 9,   -999.0,     0.98, 2,   3.6300
58JH1092_1, AR18, 942, 1, 1, 1, 2, 19920716, 1415, 61.5022, -13.5010, 1586,   1556.0,   3.6360,  34.9345, 2,  34.9310, 2,    275.6, 2,    10.86, 2,    17.75, 2,     0.01, 2,     1.05, 2,   2153.1, 2,    373.4, 2,     3.52,   -999.0, 9,   -999.0,  -999.00, 9,   3.5150
58JH1092_1, AR18, 943, 1, 12, 12, 2, 19920716, 2235, 61.5095, -16.3272, 2321,   1189.7,   4.2060,  34.9401, 2, -999.0000, 9,    262.3, 2,    10.42, 2,    18.46, 2,     0.02, 2,     1.06, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   4.1116
58JH1092_1, AR18, 943, 1, 11, 11, 2, 19920716, 2235, 61.5095, -16.3272, 2321,   1288.3,   4.0060,  34.9264, 2, -999.0000, 9,    267.6, 2,    10.36, 2,    18.46, 2,     0.02, 2,     1.08, 2,   2162.6, 2,    388.0, 2,     3.90,    -14.7, 2,      3.8,     0.97, 2,   3.9048
58JH1092_1, AR18, 943, 1, 10, 10, 2, 19920716, 2235, 61.5095, -16.3272, 2321,   1386.5,   3.8260,  34.9152, 2, -999.0000, 9,    272.8, 2,    10.28, 2,    18.08, 2,     0.03, 2,     1.05, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.7180
58JH1092_1, AR18, 943, 1, 9, 9, 2, 19920716, 2235, 61.5095, -16.3272, 2321,   1486.0,   3.7060,  34.9089, 2,  34.9070, 2,    275.7, 2,    10.24, 2,    18.19, 2,     0.01, 2,  -999.00, 9,   -999.0, 9,   -999.0, 9,  -999.00,    -25.7, 2,     18.5,     1.03, 2,   3.5905
58JH1092_1, AR18, 943, 1, 8, 8, 2, 19920716, 2235, 61.5095, -16.3272, 2321,   1584.5,   3.6060,  34.9047, 2, -999.0000, 9,    278.4, 2,    10.30, 2,    17.90, 2,     0.02, 2,     1.06, 2,   2156.5, 2,    372.6, 2,     3.48,   -999.0, 9,   -999.0,  -999.00, 9,   3.4829
58JH1092_1, AR18, 943, 1, 7, 7, 2, 19920716, 2235, 61.5095, -16.3272, 2321,   1684.2,   3.5660,  34.9098, 2, -999.0000, 9,    279.2, 2,    10.32, 2,    17.71, 2,     0.02, 2,     1.02, 2,   -999.0, 9,   -999.0, 9,  -999.00,      2.1, 2,      4.0,     1.02, 2,   3.4344
58JH1092_1, AR18, 943, 1, 6, 6, 2, 19920716, 2235, 61.5095, -16.3272, 2321,   1783.0,   3.5360,  34.9196, 2, -999.0000, 9,    278.0, 2,    10.58, 2,    17.65, 2,     0.02, 2,     1.07, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.3957
58JH1092_1, AR18, 943, 1, 5, 5, 2, 19920716, 2235, 61.5095, -16.3272, 2321,   1881.1,   3.5360,  34.9359, 2,  34.9360, 2,    275.7, 2,    10.89, 2,    17.49, 2,     0.02, 2,     1.01, 2,   2156.4, 2,    366.7, 2,     3.39,    -14.0, 2,      5.8,     1.04, 2,   3.3866
58JH1092_1, AR18, 943, 1, 4, 4, 2, 19920716, 2235, 61.5095, -16.3272, 2321,   1979.3,   3.4660,  34.9481, 2, -999.0000, 9,    273.5, 2,    11.38, 2,    17.47, 2,     0.02, 2,     1.02, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.3084
58JH1092_1, AR18, 943, 1, 3, 3, 2, 19920716, 2235, 61.5095, -16.3272, 2321,   2079.9,   3.3660,  34.9565, 2, -999.0000, 9,    274.2, 2,    11.97, 2,    17.36, 2,     0.02, 2,     1.04, 2,   2157.6, 2,    364.6, 2,     3.20,    -19.9, 2,      5.8,     1.03, 2,   3.2004
58JH1092_1, AR18, 943, 1, 2, 2, 2, 19920716, 2235, 61.5095, -16.3272, 2321,   2182.3,   3.2060,  34.9659, 2,  34.9670, 2,    273.9, 2,    12.27, 2,    17.16, 2,     0.02, 2,     1.02, 2,   2157.5, 2,    361.9, 2,     3.03,    -17.9, 2,      5.8,     1.01, 2,   3.0331
58JH1092_1, AR18, 943, 1, 1, 1, 2, 19920716, 2235, 61.5095, -16.3272, 2321,   2280.2,   3.0160,  34.9760, 2, -999.0000, 9,    275.7, 2,    12.41, 2,    16.89, 2,     0.02, 2,     1.00, 2,   2162.4, 2,    361.9, 2,     2.84,   -999.0, 9,   -999.0,  -999.00, 9,   2.8369
58JH1092_1, AR18, 943, 2, 24, 12, 2, 19920717, 0029, 61.5015, -16.3512, 1110,      6.5,  10.7260,  35.0985, 2, -999.0000, 9,    291.5, 2,     1.61, 2,     4.79, 2,     0.10, 2,     0.30, 2,   2070.0, 2,    297.3, 2,    10.73,     -9.2, 2,      4.2,     0.98, 2,  10.7252
58JH1092_1, AR18, 943, 2, 23, 11, 2, 19920717, 0029, 61.5015, -16.3512, 1110,     26.2,  10.2860,  35.0828, 2, -999.0000, 9,    286.8, 2,     1.83, 2,     5.23, 2,     0.11, 2,     0.35, 2,   2072.4, 2,    301.0, 2,    10.28,   -999.0, 9,   -999.0,  -999.00, 9,  10.2829
58JH1092_1, AR18, 943, 2, 22, 10, 2, 19920717, 0029, 61.5015, -16.3512, 1110,     49.7,   9.3860,  35.1092, 2, -999.0000, 9,    280.1, 2,     2.36, 2,     7.55, 2,     0.21, 2,     0.54, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,     1.32, 2,   9.3805
58JH1092_1, AR18, 943, 2, 21, 9, 2, 19920717, 0029, 61.5015, -16.3512, 1110,    126.4,   7.9760,  35.2233, 3, -999.0000, 9,    270.9, 2,     5.97, 2,    14.58, 2,     0.02, 2,     0.82, 2,   2145.8, 2,    378.7, 2,  -999.00,     76.1, 2,      6.8,     1.08, 2, -999.0000
58JH1092_1, AR18, 943, 2, 20, 8, 2, 19920717, 0029, 61.5015, -16.3512, 1110,    200.2,   7.6160,  35.1172, 2, -999.0000, 9,    269.1, 2,     6.83, 2,    15.21, 2,     0.03, 2,     0.87, 2,   2138.4, 2,    382.3, 2,     7.60,   -999.0, 9,   -999.0,     0.99, 2,   7.5963
58JH1092_1, AR18, 943, 2, 19, 7, 2, 19920717, 0029, 61.5015, -16.3512, 1110,    300.5,   7.3860,  35.1092, 2,  35.1130, 2,    272.7, 2,     6.92, 2,    15.26, 2,     0.02, 2,     0.88, 2,   2137.5, 2,    379.1, 2,     7.36,     27.7, 2,     10.7,     0.97, 2,   7.3567
58JH1092_1, AR18, 943, 2, 18, 6, 2, 19920717, 0029, 61.5015, -16.3512, 1110,    398.6,   7.4060,  35.1408, 2, -999.0000, 9,    276.6, 2,     6.80, 2,    15.12, 2,     0.02, 2,     0.87, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   7.3668
58JH1092_1, AR18, 943, 2, 17, 5, 2, 19920717, 0029, 61.5015, -16.3512, 1110,    500.3,   7.2260,  35.1424, 2, -999.0000, 9,    271.4, 2,     7.10, 2,    15.48, 2,     0.02, 2,     0.91, 2,   2137.4, 2,    378.2, 2,     7.18,     51.9, 2,      5.2,     0.94, 2,   7.1771
58JH1092_1, AR18, 943, 2, 16, 4, 2, 19920717, 0029, 61.5015, -16.3512, 1110,    696.1,   6.7460,  35.1020, 2, -999.0000, 9,    259.6, 2,     8.12, 2,    16.67, 2,     0.02, 2,     0.96, 2,   2152.6, 2,    392.8, 2,     6.68,     24.4, 2,      4.2,     0.91, 2,   6.6796
58JH1092_1, AR18, 943, 2, 15, 3, 2, 19920717, 0029, 61.5015, -16.3512, 1110,    892.4,   5.5260,  35.0195, 2, -999.0000, 9,    241.4, 2,    10.32, 2,    18.79, 2,     0.02, 2,     1.10, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   5.4480
58JH1092_1, AR18, 943, 2, 14, 2, 2, 19920717, 0029, 61.5015, -16.3512, 1110,    992.6,   4.9460,  34.9836, 2, -999.0000, 9,    246.4, 2,    10.51, 2,    18.85, 2,     0.02, 2,     1.10, 2,   2166.6, 2,    409.6, 2,     4.86,   -999.0, 9,   -999.0,     0.93, 2,   4.8630
58JH1092_1, AR18, 943, 2, 13, 1, 2, 19920717, 0029, 61.5015, -16.3512, 1110,   1090.1,   4.4760,  34.9622, 2, -999.0000, 9,    256.5, 2,    10.45, 2,    18.78, 2,     0.01, 2,     1.11, 2,   -999.0, 9,   -999.0, 9,  -999.00,    -15.8, 2,      5.8,     0.90, 2,   4.3880
58JH1092_1, AR18, 944, 1, 12, 12, 2, 19920717, 0440, 61.9858, -16.9400, 2202,      6.1,  10.5960,  35.1267, 2, -999.0000, 9,    289.7, 2,     1.91, 2,     5.04, 2,     0.12, 2,     0.32, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,  10.5953
58JH1092_1, AR18, 944, 1, 11, 11, 2, 19920717, 0440, 61.9858, -16.9400, 2202,     24.6,  10.5060,  35.1136, 2, -999.0000, 9,    287.0, 2,     1.93, 2,     5.10, 2,     0.11, 2,     0.32, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,  10.5031
58JH1092_1, AR18, 944, 1, 9, 9, 2, 19920717, 0440, 61.9858, -16.9400, 2202,    101.0,   8.0560,  35.1595, 2, -999.0000, 9,    271.8, 2,     5.91, 2,    14.53, 2,     0.04, 2,     0.83, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   8.0458
58JH1092_1, AR18, 944, 1, 8, 8, 2, 19920717, 0440, 61.9858, -16.9400, 2202,    201.0,   7.7860,  35.1396, 2, -999.0000, 9,    275.1, 2,     6.38, 2,    14.63, 2,     0.03, 2,     0.83, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   7.7659
58JH1092_1, AR18, 944, 1, 7, 7, 2, 19920717, 0440, 61.9858, -16.9400, 2202,    402.2,   7.2660,  35.1236, 2, -999.0000, 9,    274.2, 2,     7.04, 2,    15.17, 2,     0.04, 2,     0.87, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   7.2269
58JH1092_1, AR18, 944, 1, 6, 6, 2, 19920717, 0440, 61.9858, -16.9400, 2202,    500.6,   7.1460,  35.1060, 2,  35.1110, 2,    271.7, 2,     7.32, 2,    15.66, 2,     0.03, 2,     0.88, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   7.0974
58JH1092_1, AR18, 944, 1, 5, 5, 2, 19920717, 0440, 61.9858, -16.9400, 2202,    599.8,   7.0260,  35.1219, 2, -999.0000, 9,    267.0, 2,     7.59, 2,    16.07, 2,     0.03, 2,     0.92, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   6.9679
58JH1092_1, AR18, 944, 1, 4, 4, 2, 19920717, 0440, 61.9858, -16.9400, 2202,    991.1,   5.1160,  34.9955, 2, -999.0000, 9,    246.1, 2,    10.51, 2,    18.73, 2,     0.02, 2,     1.08, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   5.0318
58JH1092_1, AR18, 944, 1, 3, 3, 2, 19920717, 0440, 61.9858, -16.9400, 2202,   1487.5,   3.7260,  34.9142, 2, -999.0000, 9,    274.8, 2,    10.38, 2,    17.85, 2,     0.03, 2,     1.01, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.6101
58JH1092_1, AR18, 944, 1, 2, 2, 2, 19920717, 0440, 61.9858, -16.9400, 2202,   1982.5,   3.4960,  34.9488, 2,  34.9480, 2,    282.9, 2,    11.18, 2,    17.31, 2,     0.02, 2,     1.00, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.3376
58JH1092_1, AR18, 944, 1, 1, 1, 2, 19920717, 0440, 61.9858, -16.9400, 2202,   2162.1,   3.1260,  34.9705, 2, -999.0000, 9,    280.1, 2,    12.22, 2,    16.90, 2,     0.02, 2,     0.96, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   2.9563
58JH1092_1, AR18, 945, 1, 12, 12, 3, 19920717, 0916, 62.4093, -16.4358, 1868,      5.9,  10.1760,  35.0760, 2, -999.0000, 9,    302.6, 2,     0.43, 2,     2.96, 2,     0.08, 2,     0.16, 2,   2061.2, 2,    266.6, 2,    10.18,   -999.0, 9,   -999.0,  -999.00, 9,  10.1753
58JH1092_1, AR18, 945, 1, 11, 11, 2, 19920717, 0916, 62.4093, -16.4358, 1868,     24.2,  10.1460,  35.1134, 2, -999.0000, 9,    301.7, 2,     0.44, 2,     2.99, 2,     0.08, 2,     0.15, 2,   2061.8, 2,    267.2, 2,    10.14,   -999.0, 9,   -999.0,  -999.00, 9,  10.1432
58JH1092_1, AR18, 945, 1, 10, 10, 2, 19920717, 0916, 62.4093, -16.4358, 1868,     48.6,   9.5260,  35.0954, 2, -999.0000, 9,    295.3, 2,     1.16, 2,     5.54, 2,     0.11, 2,     0.30, 2,   2080.0, 2,    293.4, 2,     9.52,   -999.0, 9,   -999.0,  -999.00, 9,   9.5206
58JH1092_1, AR18, 945, 1, 9, 9, 2, 19920717, 0916, 62.4093, -16.4358, 1868,     99.1,   8.1560,  35.1527, 2, -999.0000, 9,    276.0, 2,     4.42, 2,    12.69, 2,     0.17, 2,     0.73, 2,   2123.4, 2,    364.4, 2,     8.15,   -999.0, 9,   -999.0,  -999.00, 9,   8.1459
58JH1092_1, AR18, 945, 1, 8, 8, 2, 19920717, 0916, 62.4093, -16.4358, 1868,    199.1,   7.6560,  35.1534, 2, -999.0000, 9,    274.8, 2,     6.44, 2,    14.83, 2,     0.04, 2,     0.85, 2,   2134.4, 2,    377.7, 2,     7.64,   -999.0, 9,   -999.0,  -999.00, 9,   7.6363
58JH1092_1, AR18, 945, 1, 7, 7, 2, 19920717, 0916, 62.4093, -16.4358, 1868,    401.5,   7.5360,  35.1600, 2, -999.0000, 9,    275.9, 2,     6.57, 2,    14.76, 2,     0.03, 2,     0.84, 2,   2133.7, 2,    373.7, 2,     7.50,   -999.0, 9,   -999.0,  -999.00, 9,   7.4961
58JH1092_1, AR18, 945, 1, 6, 6, 2, 19920717, 0916, 62.4093, -16.4358, 1868,    599.2,   7.4560,  35.1719, 2,  35.1710, 2,    278.8, 2,     6.57, 2,    14.75, 2,     0.03, 2,  -999.00, 9,   2137.8, 2,    370.8, 2,     7.40,   -999.0, 9,   -999.0,  -999.00, 9,   7.3960
58JH1092_1, AR18, 945, 1, 5, 5, 2, 19920717, 0916, 62.4093, -16.4358, 1868,    994.0,   6.4460,  35.0843, 3,  35.1660, 2,    247.8, 2,     9.17, 2,    17.73, 2,     0.02, 2,     1.02, 2,   2160.5, 2,    408.6, 2,     6.35,   -999.0, 9,   -999.0,  -999.00, 9,   6.3514
58JH1092_1, AR18, 945, 1, 4, 4, 3, 19920717, 0916, 62.4093, -16.4358, 1868,   1335.7,   4.4560,  34.9922, 3,  35.1500, 2,    268.5, 2,     9.43, 2,    17.01, 2,     0.02, 2,     0.96, 2,   2156.8, 2,    380.3, 2,     4.35,   -999.0, 9,   -999.0,  -999.00, 9,   4.3456
58JH1092_1, AR18, 945, 1, 3, 3, 2, 19920717, 0916, 62.4093, -16.4358, 1868,   1528.2,   3.4460,  34.9702, 2, -999.0000, 9,    276.5, 2,     9.95, 2,    16.54, 2,     0.02, 2,     0.96, 2,   2144.3, 2,    367.2, 2,     3.33,   -999.0, 9,   -999.0,  -999.00, 9,   3.3296
58JH1092_1, AR18, 945, 1, 2, 2, 2, 19920717, 0916, 62.4093, -16.4358, 1868,   1783.2,   2.4760,  34.9749, 2, -999.0000, 9,    284.8, 2,     9.30, 2,    15.58, 2,     0.02, 2,     0.91, 2,   2140.4, 2,    356.3, 2,     2.35,   -999.0, 9,   -999.0,  -999.00, 9,   2.3498
58JH1092_1, AR18, 945, 1, 1, 1, 3, 19920717, 0916, 62.4093, -16.4358, 1868,   1833.6,   2.3460,  34.9751, 2, -999.0000, 9,    286.3, 2,     9.28, 2,    15.65, 2,     0.03, 2,     0.90, 2,   2139.7, 2,    353.3, 2,     2.22,   -999.0, 9,   -999.0,  -999.00, 9,   2.2174
58JH1092_1, AR18, 946, 1, 12, 12, 3, 19920717, 1218, 62.7693, -17.8273, 1313,      6.2,   9.9860,  35.0475, 2,  35.0620, 2,    309.8, 2,     0.38, 2,     1.74, 2,     0.06, 2,     0.10, 2,   2045.4, 2,    246.7, 2,     9.99,   -999.0, 9,   -999.0,  -999.00, 9,   9.9853
58JH1092_1, AR18, 946, 1, 11, 11, 2, 19920717, 1218, 62.7693, -17.8273, 1313,     26.1,   9.8660,  34.9916, 2,  35.0700, 2,    306.2, 2,     0.38, 2,     2.23, 2,     0.08, 2,     0.16, 2,   2050.9, 2,    254.6, 2,     9.86,   -999.0, 9,   -999.0,  -999.00, 9,   9.8630
58JH1092_1, AR18, 946, 1, 10, 10, 2, 19920717, 1218, 62.7693, -17.8273, 1313,     51.1,   8.4660,  35.1180, 2,  35.1390, 2,    278.4, 2,     3.28, 2,    10.53, 2,     0.18, 2,     0.70, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   8.4607
58JH1092_1, AR18, 946, 1, 9, 9, 2, 19920717, 1218, 62.7693, -17.8273, 1313,     99.6,   7.8560,  35.1682, 2,  35.1710, 2,    274.1, 2,     6.21, 2,    14.49, 2,     0.04, 2,     0.85, 2,   2135.9, 2,    374.4, 2,     7.85,   -999.0, 9,   -999.0,  -999.00, 9,   7.8461
58JH1092_1, AR18, 946, 1, 8, 8, 2, 19920717, 1218, 62.7693, -17.8273, 1313,    200.3,   7.6160,  35.1600, 2,  35.1530, 2,    275.6, 2,     6.53, 2,    14.84, 2,     0.04, 2,     0.90, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   7.5962
58JH1092_1, AR18, 946, 1, 7, 7, 2, 19920717, 1218, 62.7693, -17.8273, 1313,    400.3,   7.3960,  35.1590, 2,  35.1560, 2,    276.1, 2,     6.71, 2,    15.07, 2,     0.03, 2,     0.90, 2,   2139.0, 2,    372.8, 2,     7.36,   -999.0, 9,   -999.0,  -999.00, 9,   7.3566
58JH1092_1, AR18, 946, 1, 6, 6, 2, 19920717, 1218, 62.7693, -17.8273, 1313,    599.7,   6.9560,  35.1326, 2,  35.1330, 2,    265.9, 2,     7.59, 2,    16.03, 2,     0.03, 2,     0.93, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   6.8983
58JH1092_1, AR18, 946, 1, 5, 5, 2, 19920717, 1218, 62.7693, -17.8273, 1313,    794.4,   5.4060,  35.0452, 2,  35.0660, 2,    270.8, 2,     7.68, 2,    15.60, 2,     0.05, 2,     0.91, 2,   2146.9, 2,    371.4, 2,     5.34,   -999.0, 9,   -999.0,  -999.00, 9,   5.3378
58JH1092_1, AR18, 946, 1, 4, 4, 2, 19920717, 1218, 62.7693, -17.8273, 1313,    992.2,   4.5760,  35.0302, 2,  35.0270, 2,    275.7, 2,     8.48, 2,    16.07, 2,     0.03, 2,     0.95, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   4.4957
58JH1092_1, AR18, 946, 1, 3, 3, 2, 19920717, 1218, 62.7693, -17.8273, 1313,   1089.3,   4.3560,  35.0199, 2,  35.0170, 2,    278.7, 2,     8.20, 2,    15.69, 2,     0.06, 2,     0.94, 2,   2150.8, 2,    367.6, 2,     4.27,   -999.0, 9,   -999.0,  -999.00, 9,   4.2690
58JH1092_1, AR18, 946, 1, 2, 2, 2, 19920717, 1218, 62.7693, -17.8273, 1313,   1187.7,   3.7760,  34.9716, 2,  34.9660, 2,    275.0, 2,     9.69, 2,    16.98, 2,     0.03, 2,     1.04, 2,   2153.4, 2,    370.0, 2,     3.69,   -999.0, 9,   -999.0,  -999.00, 9,   3.6856
58JH1092_1, AR18, 946, 1, 1, 1, 3, 19920717, 1218, 62.7693, -17.8273, 1313,   1287.4,   3.4460,  34.9935, 2,  34.9910, 2,    282.8, 2,     8.70, 2,    15.73, 2,     0.06, 2,     0.98, 2,   2153.1, 2,    360.9, 2,     3.35,   -999.0, 9,   -999.0,  -999.00, 9,   3.3502
58JH1092_1, AR18, 947, 1, 12, 12, 3, 19920717, 1536, 63.1685, -18.2512, 705,      6.6,   9.6260,  35.0653, 2,  35.0670, 2,    300.4, 2,     0.90, 2,     3.31, 2,     0.09, 2,     0.21, 2,   2067.0, 2,    264.9, 2,     9.63,   -999.0, 9,   -999.0,  -999.00, 9,   9.6253
58JH1092_1, AR18, 947, 1, 11, 11, 2, 19920717, 1536, 63.1685, -18.2512, 705,     25.5,   9.3060,  35.0679, 2,  35.0630, 2,    297.7, 2,     1.12, 2,     4.07, 2,     0.10, 2,     0.24, 2,   2069.1, 2,    272.2, 2,     9.30,   -999.0, 9,   -999.0,  -999.00, 9,   9.3032
58JH1092_1, AR18, 947, 1, 10, 10, 2, 19920717, 1536, 63.1685, -18.2512, 705,     50.5,   8.0260,  35.0412, 2,  35.0500, 2,    284.2, 2,     3.69, 2,    10.46, 2,     0.18, 2,     0.69, 2,   2118.0, 2,    342.6, 2,     8.02,   -999.0, 9,   -999.0,  -999.00, 9,   8.0209
58JH1092_1, AR18, 947, 1, 9, 9, 2, 19920717, 1536, 63.1685, -18.2512, 705,    101.6,   7.5760,  35.1478, 2,  35.1450, 2,    272.9, 2,     5.99, 2,    14.72, 2,     0.12, 2,     0.88, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   7.5661
58JH1092_1, AR18, 947, 1, 8, 8, 2, 19920717, 1536, 63.1685, -18.2512, 705,    201.5,   7.4560,  35.1593, 2,  35.1610, 2,    274.4, 2,     6.52, 2,    14.90, 2,     0.06, 2,     0.88, 2,   2139.9, 2,    376.6, 2,     7.44,   -999.0, 9,   -999.0,  -999.00, 9,   7.4364
58JH1092_1, AR18, 947, 1, 7, 7, 2, 19920717, 1536, 63.1685, -18.2512, 705,    301.9,   7.3960,  35.1633, 2,  35.1610, 2,    275.1, 2,     6.62, 2,    15.05, 2,     0.05, 2,     0.88, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   7.3665
58JH1092_1, AR18, 947, 1, 6, 6, 2, 19920717, 1536, 63.1685, -18.2512, 705,    399.8,   7.2060,  35.1471, 2,  35.1500, 2,    271.9, 2,     7.04, 2,    15.42, 2,     0.02, 2,     0.90, 2,   2142.5, 2,    378.5, 2,     7.17,   -999.0, 9,   -999.0,  -999.00, 9,   7.1673
58JH1092_1, AR18, 947, 1, 5, 5, 2, 19920717, 1536, 63.1685, -18.2512, 705,    498.0,   6.9960,  35.1371, 2,  35.1370, 2,    268.6, 2,     7.43, 2,    15.68, 2,     0.02, 2,     0.92, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   6.9482
58JH1092_1, AR18, 947, 1, 4, 4, 3, 19920717, 1536, 63.1685, -18.2512, 705,    548.7,   6.9260,  35.1321, 2,  35.1330, 2,    267.4, 2,     7.55, 2,    15.89, 2,     0.03, 2,     0.91, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   6.8735
58JH1092_1, AR18, 947, 1, 3, 3, 2, 19920717, 1536, 63.1685, -18.2512, 705,    597.7,   6.8360,  35.1289, 2,  35.1270, 2,    266.1, 2,     7.73, 2,    15.98, 2,     0.03, 2,     0.94, 2,   2147.8, 2,    386.5, 2,     6.78,   -999.0, 9,   -999.0,  -999.00, 9,   6.7790
58JH1092_1, AR18, 947, 1, 2, 2, 2, 19920717, 1536, 63.1685, -18.2512, 705,    646.7,   6.6960,  35.1198, 2,  35.1180, 2,    264.8, 2,     7.93, 2,    16.16, 2,     0.03, 2,     0.94, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   6.6348
58JH1092_1, AR18, 947, 1, 1, 1, 3, 19920717, 1536, 63.1685, -18.2512, 705,    697.3,   6.3260,  35.0938, 2,  35.0960, 2,    261.9, 2,     8.34, 2,    16.55, 2,     0.03, 2,     0.95, 2,   2151.9, 2,    390.1, 2,     6.26,   -999.0, 9,   -999.0,  -999.00, 9,   6.2617
58JH1092_1, AR18, 948, 1, 12, 12, 2, 19920719, 0245, 63.5053, -32.4953, 2754,    793.6,   3.6060,  34.8949, 2,  34.8990, 2,    292.7, 2,     8.73, 2,    17.60, 2,     0.01, 2,     1.10, 2,   2150.6, 2,    371.9, 2,     3.55,     25.5, 2,      4.1,     0.99, 2,   3.5491
58JH1092_1, AR18, 948, 1, 11, 11, 2, 19920719, 0245, 63.5053, -32.4953, 2754,    991.5,   3.4760,  34.8920, 2,  34.8880, 2,    291.5, 2,     8.90, 2,    17.74, 2,     0.01, 2,     1.08, 2,   2151.5, 2,    372.6, 2,     3.40,     37.3, 2,      4.2,     1.03, 2,   3.4044
58JH1092_1, AR18, 948, 1, 10, 10, 2, 19920719, 0245, 63.5053, -32.4953, 2754,   1189.8,   3.3660,  34.8798, 2,  34.8810, 2,    291.3, 2,     8.89, 2,    17.51, 2,     0.01, 2,     1.15, 2,   2151.7, 2,    369.6, 2,     3.28,      4.4, 2,      4.9,     1.00, 2,   3.2793
