BOTTLE,20180220PRINUNIVRMK
# # processed by CCHDO on 2021-05-04, no changes
# # 2/20/18 Initialized README file   
# # Data source: J.Jackson 8/29/17  
# # Cruise: KN
# # Region: Davis Strait   
# # EXPOCODE: 316N20061001  
# # DATES:20061001 - 2006XXYY  
# # Chief Scientist: Craig Lee  
# # 73 stations with 24 place Rosette  
# # CTD: Who - B. Petrie; Status - final  
# # 	Includes: CTDSAL only 
# #	Temperature data are IPTS-68 
# #	CTDSAL are pSS-78  
# # SALNTY: Who - ; Status -   
# # 	Notes: 	no data in file  
# # Nutrients: Who - K.Azetsu-Scott; Status - final  
# # 	Includes: ammonium  
# # OXYGEN: Who - ; Status -  
# # 	Notes: no data in file  
# # TCARBN: Who - K.Azetsu-Scott; Status - final  
# # 	Notes:   
# # ALKALI: Who - K.Azetsu-Scott; Status - final  
# # 	Notes:   
# # O18: Who - K.Azetsu-Scott; Status - final  
# # 	Notes:  
# # These data should be cited as:  
# # References that have used data from this cruise:  
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELO18,DELO18_FLAG_W,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,/MILLE,,,
  316N20061001, Davis,    69,  1, 302756,      4,2,20061003,0220, 67.4672, -63.1542,   57,     12.4,   2.0785,  29.3730,3,     0.52,2,     0.42,2,     0.03,2,     0.55,2,     0.23,2,   -999.0,9,   -999.0,9,    -2.59,2, 20061005,      810
  316N20061001, Davis,    69,  1, 302757,      5,2,20061003,0220, 67.4672, -63.1542,   57,      3.4,   2.1492,  29.0614,3,     0.35,2,     0.36,2,     0.02,2,     0.50,2,     0.18,2,   1875.9,2,   2006.4,2,    -2.83,2, 20061005,      810
  316N20061001, Davis,    71,  1, 302758,      1,2,20061003,0220, 67.6237, -62.7667,  136,    126.7,  -1.3267,  33.0680,2,    10.13,2,     6.48,2,     0.06,2,     1.04,2,     0.39,2,   2141.1,2,   2236.9,2,    -1.51,2, 20061006,      140
  316N20061001, Davis,    71,  1, 302759,      2,2,20061003,0220, 67.6237, -62.7667,  136,    101.5,  -1.3305,  32.9565,2,     9.40,2,     6.02,2,     0.05,2,     0.96,2,     0.54,2,   2141.0,2,   2206.7,2,    -1.52,2, 20061006,      140
  316N20061001, Davis,    71,  1, 302760,      3,2,20061003,0220, 67.6237, -62.7667,  136,     51.7,  -1.0481,  32.5633,2,     7.65,2,     4.54,2,     0.08,2,     0.96,2,     1.38,2,   2109.0,2,   2225.6,2,    -1.74,2, 20061006,      140
  316N20061001, Davis,    71,  1, 302761,      4,2,20061003,0220, 67.6237, -62.7667,  136,     31.8,  -0.5910,  32.3647,2,     5.30,2,     3.16,2,     0.06,2,     0.88,2,     0.71,2,   -999.0,9,   -999.0,9,    -1.81,2, 20061006,      140
  316N20061001, Davis,    71,  1, 302762,      5,2,20061003,0220, 67.6237, -62.7667,  136,     21.8,  -0.2286,  32.2278,2,     3.98,2,     2.39,2,     0.06,2,     0.83,2,     0.42,2,   2081.3,2,   2205.6,2,    -1.86,2, 20061006,      140
  316N20061001, Davis,    71,  1, 302763,      6,2,20061003,0220, 67.6237, -62.7667,  136,     11.7,   0.8878,  31.5869,2,     1.57,2,     0.89,2,     0.05,2,     0.69,2,     0.44,2,   -999.0,9,   -999.0,9,    -2.02,2, 20061006,      140
  316N20061001, Davis,    71,  1, 302764,      7,2,20061003,0220, 67.6237, -62.7667,  136,      2.8,   1.8342,  30.0129,2,     0.49,2,     0.45,2,     0.03,2,     0.53,2,      0.2,2,   1975.3,2,   2110.3,2,    -2.36,2, 20061006,      140
  316N20061001, Davis,    72,  1, 302765,      1,2,20061003,0220, 67.6763, -62.6080,  639,    638.6,   1.3039,  34.4358,2,    20.03,2,    13.93,2,     0.03,2,     1.21,2,     0.11,2,   2221.0,2,   2279.1,2,    -0.15,2, 20061006,     2233
  316N20061001, Davis,    72,  1, 302766,      2,2,20061003,0220, 67.6763, -62.6080,  639,    502.9,   1.1139,  34.2815,2,    19.66,2,    15.73,2,     0.04,2,     1.22,2,     0.19,2,   2214.5,2,   2275.3,2,  -999.00,9, 20061006,     2233
  316N20061001, Davis,    72,  1, 302767,      3,2,20061003,0220, 67.6763, -62.6080,  639,    402.5,   0.0079,  33.9315,2,    16.89,2,    13.35,2,     0.04,2,     1.16,2,     0.12,2,   2216.7,2,   2255.6,2,    -0.61,2, 20061006,     2233
  316N20061001, Davis,    72,  1, 302768,      4,2,20061003,0220, 67.6763, -62.6080,  639,    301.7,  -0.3941,  33.7974,2,    14.62,2,    11.50,2,     0.04,2,     1.12,2,     0.13,2,   2207.8,2,   2258.0,2,  -999.00,9, 20061006,     2233
  316N20061001, Davis,    72,  1, 302769,      5,2,20061003,0220, 67.6763, -62.6080,  639,    202.1,  -1.3865,  33.2890,2,    11.41,2,     7.87,2,     0.04,2,     1.05,2,     0.21,2,   2196.3,2,   1915.4,4,  -999.00,9, 20061006,     2233
  316N20061001, Davis,    72,  1, 302770,      6,2,20061003,0220, 67.6763, -62.6080,  639,    102.3,  -1.1100,  32.8548,2,    14.74,2,     8.45,2,     0.10,2,     1.17,2,     0.87,2,   2224.0,2,   2230.6,2,    -1.50,2, 20061006,     2233
  316N20061001, Davis,    72,  1, 302771,      7,2,20061003,0220, 67.6763, -62.6080,  639,     52.0,  -0.9488,  32.4936,2,     7.60,2,     4.67,2,     0.10,2,     1.04,2,     0.96,2,   2116.8,2,   2217.3,2,    -1.86,2, 20061006,     2233
  316N20061001, Davis,    72,  1, 302772,      8,2,20061003,0220, 67.6763, -62.6080,  639,     32.1,   0.3229,  32.2305,2,     2.10,2,     1.37,2,     0.07,2,     0.79,2,     0.52,2,   -999.0,9,   -999.0,9,    -1.94,2, 20061006,     2233
  316N20061001, Davis,    72,  1, 302773,      9,2,20061003,0220, 67.6763, -62.6080,  639,     22.0,   0.6213,  32.2069,2,     1.46,2,     1.03,2,     0.05,2,     0.73,2,      0.5,2,   2074.7,2,   2199.9,2,    -1.82,2, 20061006,     2233
  316N20061001, Davis,    72,  1, 302774,     10,2,20061003,0220, 67.6763, -62.6080,  639,     11.9,   1.7386,  31.7445,2,     0.51,2,     0.46,2,     0.04,2,     0.62,2,     0.34,2,   -999.0,9,   -999.0,9,    -1.94,2, 20061006,     2233
  316N20061001, Davis,    72,  1, 302775,     11,2,20061003,0220, 67.6763, -62.6080,  639,      3.0,   1.7472,  31.4904,2,     0.28,2,     0.39,2,     0.03,2,     0.56,2,     0.24,2,   2018.6,2,   2171.2,2,    -2.11,2, 20061006,     2233
  316N20061001, Davis,    74,  1, 302776,      1,2,20061003,0220, 67.7677, -62.3622,  987,    996.1,   0.9895,  34.4947,2,    38.60,2,    16.45,2,     0.00,2,     1.36,2,     0.31,2,   2217.0,2,   2284.9,2,    -0.18,2, 20061006,     2340
  316N20061001, Davis,    74,  1, 302777,      2,2,20061003,0220, 67.7677, -62.3622,  987,    905.3,   1.1365,  34.4936,2,    31.88,2,    15.07,2,     0.00,2,     1.29,2,     0.29,2,   2238.1,2,   2243.9,3,  -999.00,9, 20061006,     2340
  316N20061001, Davis,    74,  1, 302778,      3,2,20061003,0220, 67.7677, -62.3622,  987,    805.0,   1.2649,  34.4842,2,    27.85,2,    16.32,2,     0.00,2,     1.26,2,     0.34,2,   2204.9,2,   2287.8,2,  -999.00,9, 20061006,     2340
  316N20061001, Davis,    74,  1, 302779,      4,2,20061003,0220, 67.7677, -62.3622,  987,    704.5,   1.2633,  34.4627,2,    24.81,2,    15.95,2,     0.00,2,     1.25,2,     0.21,2,   2198.7,2,   2281.1,2,  -999.00,9, 20061006,     2340
  316N20061001, Davis,    74,  1, 302780,      5,2,20061003,0220, 67.7677, -62.3622,  987,    604.0,   1.2515,  34.4427,2,    23.08,2,    15.72,2,     0.00,2,     1.25,2,     0.33,2,   2195.6,2,   2281.3,2,  -999.00,9, 20061006,     2340
  316N20061001, Davis,    74,  1, 302781,      6,2,20061003,0220, 67.7677, -62.3622,  987,    503.5,   1.1553,  34.3772,2,    18.52,2,    14.10,2,     0.00,2,     1.08,2,     0.34,2,   2189.5,2,   2263.6,2,    -0.22,2, 20061006,     2340
  316N20061001, Davis,    74,  1, 302782,      7,2,20061003,0220, 67.7677, -62.3622,  987,    403.1,   0.9567,  34.2413,2,    17.83,2,    14.90,2,     0.00,2,     1.03,2,     0.15,2,   2191.9,2,   2270.5,2,  -999.00,9, 20061006,     2340
  316N20061001, Davis,    74,  1, 302783,      8,2,20061003,0220, 67.7677, -62.3622,  987,    302.6,   0.2864,  33.9748,2,    13.47,2,    11.95,2,     0.00,2,     1.15,2,     0.28,2,   2180.0,2,   2254.0,2,  -999.00,9, 20061006,     2340
  316N20061001, Davis,    74,  1, 302784,      9,2,20061003,0220, 67.7677, -62.3622,  987,    202.3,  -1.3683,  33.5144,2,    10.63,2,     8.79,2,     0.10,2,     0.98,2,     0.54,2,   2159.7,2,   2251.5,2,  -999.00,9, 20061006,     2340
  316N20061001, Davis,    74,  1, 302785,     10,2,20061003,0220, 67.7677, -62.3622,  987,    102.3,  -1.3035,  33.0407,2,    13.18,2,     8.24,2,     0.08,2,     1.12,2,     0.26,2,   2154.6,2,   2243.0,2,    -1.95,3, 20061006,     2340
  316N20061001, Davis,    74,  1, 302786,     11,2,20061003,0220, 67.7677, -62.3622,  987,     52.3,  -1.1398,  32.6989,2,    10.97,2,     6.68,2,     0.09,2,     0.98,2,     0.53,2,   2143.8,2,   2230.8,2,    -1.75,2, 20061006,     2340
  316N20061001, Davis,    74,  1, 302787,     12,2,20061003,0220, 67.7677, -62.3622,  987,     32.0,  -0.9413,  32.5367,2,     9.96,2,     6.22,2,     0.11,2,     1.09,2,     0.89,2,   -999.0,9,   -999.0,9,    -1.77,2, 20061006,     2340
  316N20061001, Davis,    74,  1, 302788,     13,2,20061003,0220, 67.7677, -62.3622,  987,     22.1,  -0.1189,  32.3834,2,     3.87,2,     3.04,2,     0.10,2,     0.91,2,     0.64,2,   2102.8,2,   2283.0,3,    -1.90,2, 20061006,     2340
  316N20061001, Davis,    74,  1, 302789,     14,2,20061003,0220, 67.7677, -62.3622,  987,     11.9,   1.2817,  32.0730,2,     1.05,2,     0.54,2,     0.05,2,     0.67,2,     0.29,2,   -999.0,9,   -999.0,9,    -1.96,2, 20061006,     2340
  316N20061001, Davis,    74,  1, 302790,     15,2,20061003,0220, 67.7677, -62.3622,  987,      2.9,   1.7560,  31.5194,2,     0.45,2,     0.04,2,     0.04,2,     0.54,2,     0.36,2,   2026.1,2,   2214.9,2,    -2.19,2, 20061006,     2340
  316N20061001, Davis,    76,  1, 302791,      1,2,20061003,0220, 67.9175, -61.9428, 1395,   1407.3,   0.0895,  34.4874,2,    33.81,4,    14.48,3,     0.01,2,     1.26,3,     0.47,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,       45
  316N20061001, Davis,    76,  1, 302792,      2,2,20061003,0220, 67.9175, -61.9428, 1395,   1206.7,   0.4643,  34.4914,2,    50.98,3,    18.66,2,     0.00,2,     1.51,2,     0.36,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,       45
  316N20061001, Davis,    76,  1, 302793,      3,2,20061003,0220, 67.9175, -61.9428, 1395,   1005.9,   0.8614,  34.4977,2,    38.72,2,    17.15,2,     0.00,2,     1.34,2,     0.51,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,       45
  316N20061001, Davis,    76,  1, 302794,      4,2,20061003,0220, 67.9175, -61.9428, 1395,    803.8,   1.2043,  34.4998,2,    31.21,2,    18.36,2,     0.00,2,     1.32,2,     0.29,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,       45
  316N20061001, Davis,    76,  1, 302795,      5,2,20061003,0220, 67.9175, -61.9428, 1395,    603.0,   1.7012,  34.5052,2,    18.00,2,    14.27,2,     0.00,2,     1.18,2,     0.42,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,       45
  316N20061001, Davis,    76,  1, 302796,      6,2,20061003,0220, 67.9175, -61.9428, 1395,    402.3,   1.0211,  34.2908,2,    22.07,2,    17.26,2,     0.00,2,     1.28,2,     0.25,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,       45
  316N20061001, Davis,    76,  1, 302797,      7,2,20061003,0220, 67.9175, -61.9428, 1395,    202.1,  -0.9987,  33.6527,2,    14.25,2,    12.18,2,     0.00,2,     1.09,2,      0.3,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,       45
  316N20061001, Davis,    76,  1, 302798,      8,2,20061003,0220, 67.9175, -61.9428, 1395,    102.0,  -1.2007,  33.2039,2,    14.57,2,     9.77,2,     0.12,2,     1.11,2,     0.44,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,       45
  316N20061001, Davis,    76,  1, 302799,      9,2,20061003,0220, 67.9175, -61.9428, 1395,     52.0,  -0.9085,  32.8600,2,    14.24,2,     8.54,2,     0.15,2,     1.16,2,     0.96,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,       45
  316N20061001, Davis,    76,  1, 302800,     10,2,20061003,0220, 67.9175, -61.9428, 1395,     32.0,   0.4503,  32.5955,2,     6.67,2,     4.51,2,     0.12,2,     0.94,2,     0.99,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,       45
  316N20061001, Davis,    76,  1, 302801,     11,2,20061003,0220, 67.9175, -61.9428, 1395,     22.3,   2.2905,  32.5586,2,     3.98,2,     2.28,2,     0.10,2,     0.72,2,      0.5,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,       45
  316N20061001, Davis,    76,  1, 302802,     12,2,20061003,0220, 67.9175, -61.9428, 1395,     12.1,   2.1748,  32.1676,2,     0.47,2,     0.01,2,     0.05,2,     0.48,2,     0.42,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,       45
  316N20061001, Davis,    76,  1, 302803,     13,2,20061003,0220, 67.9175, -61.9428, 1395,      3.4,   2.0531,  32.0286,2,     0.42,2,     0.00,2,     0.05,2,     0.51,2,     0.23,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,       45
  316N20061001, Davis,    78,  1, 302804,      1,2,20061003,0346, 68.1775, -61.4843, 1693,   1720.9,  -0.2044,  34.4894,2,    91.82,3,    25.69,2,     0.05,2,     1.75,2,      0.3,2,   2284.0,2,   -999.0,9,  -999.00,9, 20061007,      151
  316N20061001, Davis,    78,  1, 302805,      2,2,20061003,0346, 68.1775, -61.4843, 1693,   1599.3,  -0.2111,  34.4895,2,    39.60,4,    20.79,3,     0.05,2,     1.37,3,     0.34,2,   2221.5,3,   2297.3,2,  -999.00,9, 20061007,      151
  316N20061001, Davis,    78,  1, 302806,      3,2,20061003,0346, 68.1775, -61.4843, 1693,   1397.4,   0.0591,  34.4858,2,    62.84,3,    24.20,2,     0.12,2,     1.59,2,     0.52,2,   2258.5,2,   2285.3,2,    -0.31,2, 20061007,      151
  316N20061001, Davis,    78,  1, 302807,      4,2,20061003,0346, 68.1775, -61.4843, 1693,   1197.7,   0.4920,  34.4918,2,    53.11,3,    22.50,2,     0.18,2,     1.57,2,      0.2,2,   2247.2,2,   2280.7,2,  -999.00,9, 20061007,      151
  316N20061001, Davis,    78,  1, 302808,      5,2,20061003,0346, 68.1775, -61.4843, 1693,    998.2,   0.8905,  34.4978,2,    39.90,2,    20.85,2,     0.19,2,     1.44,2,     0.32,2,   2238.0,2,   2277.7,2,  -999.00,9, 20061007,      151
  316N20061001, Davis,    78,  1, 302809,      6,2,20061003,0346, 68.1775, -61.4843, 1693,    799.9,   1.2318,  34.5097,2,    31.22,2,    20.25,2,     0.19,2,     1.35,2,     0.24,2,   2254.9,2,   2288.2,2,  -999.00,9, 20061007,      151
  316N20061001, Davis,    78,  1, 302810,      7,2,20061003,0346, 68.1775, -61.4843, 1693,    600.0,   1.7474,  34.5231,2,    23.09,2,    18.56,2,     0.18,2,     1.23,2,     0.31,2,   2226.6,2,   2279.2,2,  -999.00,9, 20061007,      151
  316N20061001, Davis,    78,  1, 302811,      8,2,20061003,0346, 68.1775, -61.4843, 1693,    399.9,   3.0264,  34.5999,2,    15.46,2,    17.43,2,     0.19,2,     1.14,2,     0.33,2,   2183.4,2,   2286.0,2,  -999.00,9, 20061007,      151
  316N20061001, Davis,    78,  1, 302812,      9,2,20061003,0346, 68.1775, -61.4843, 1693,    300.9,   2.3102,  34.4117,2,    14.29,2,    14.99,2,     0.18,2,     1.06,2,     0.32,2,   2197.6,2,   2265.6,2,  -999.00,9, 20061007,      151
  316N20061001, Davis,    78,  1, 302813,     10,2,20061003,0346, 68.1775, -61.4843, 1693,    200.0,   0.9629,  34.0712,2,    14.58,2,    15.01,2,     0.19,2,     1.11,2,     0.34,2,   2187.0,2,   2265.8,2,  -999.00,9, 20061007,      151
  316N20061001, Davis,    78,  1, 302814,     11,2,20061003,0346, 68.1775, -61.4843, 1693,     99.9,  -1.5938,  33.5876,2,     7.98,2,     9.06,2,     0.12,2,     0.87,2,     0.15,2,   2147.6,2,   2243.7,2,    -0.95,2, 20061007,      151
  316N20061001, Davis,    78,  1, 302815,     12,2,20061003,0346, 68.1775, -61.4843, 1693,     49.9,  -1.4707,  33.4371,2,     9.70,2,     8.27,2,     0.19,2,     0.95,2,     0.28,2,   2152.2,2,   2251.9,2,    -1.19,2, 20061007,      151
  316N20061001, Davis,    78,  1, 302816,     13,2,20061003,0346, 68.1775, -61.4843, 1693,     30.1,  -0.8817,  33.2118,2,     7.55,2,     4.48,2,     0.21,2,     0.79,2,     0.53,2,   -999.0,9,   -999.0,9,    -1.33,2, 20061007,      151
  316N20061001, Davis,    78,  1, 302817,     14,2,20061003,0346, 68.1775, -61.4843, 1693,     20.1,   1.8968,  32.4740,2,     3.74,2,     0.96,2,     0.09,2,     0.54,2,     0.25,2,   2078.0,2,   2207.4,2,    -1.37,2, 20061007,      151
  316N20061001, Davis,    78,  1, 302818,     15,2,20061003,0346, 68.1775, -61.4843, 1693,     10.0,   2.8679,  31.9119,2,     2.22,2,     0.03,2,     0.05,2,     0.40,2,     0.54,2,   -999.0,9,   -999.0,9,    -1.50,2, 20061007,      151
  316N20061001, Davis,    78,  1, 302819,     16,2,20061003,0346, 68.1775, -61.4843, 1693,      4.0,   2.8484,  31.8947,2,     2.82,2,     0.00,2,     0.05,2,     1.03,3,      0.4,2,   2031.7,2,   -999.0,9,    -1.59,2, 20061007,      151
  316N20061001, Davis,    80,  1, 302820,      1,2,20061003,0346, 68.3952, -60.4995, 1594,   1617.9,  -0.1372,  34.4883,2,    83.76,3,    24.85,2,     0.07,2,     1.85,2,      0.4,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      248
  316N20061001, Davis,    80,  1, 302821,      2,2,20061003,0346, 68.3952, -60.4995, 1594,   1398.4,   0.0667,  34.4867,2,    71.20,3,    23.08,2,     0.06,2,     1.71,2,      0.3,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      248
  316N20061001, Davis,    80,  1, 302822,      3,2,20061003,0346, 68.3952, -60.4995, 1594,   1199.6,   0.4678,  34.4913,2,    23.79,2,    18.44,2,     0.06,2,     1.44,2,     0.33,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      248
  316N20061001, Davis,    80,  1, 302823,      4,2,20061003,0346, 68.3952, -60.4995, 1594,    998.6,   0.8532,  34.4980,2,    26.33,2,    16.80,2,     0.06,2,     1.36,2,     0.36,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      248
  316N20061001, Davis,    80,  1, 302824,      5,2,20061003,0346, 68.3952, -60.4995, 1594,    802.3,   1.1455,  34.4976,2,    21.65,2,    17.48,2,     0.06,2,     1.26,2,     0.22,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      248
  316N20061001, Davis,    80,  1, 302825,      6,2,20061003,0346, 68.3952, -60.4995, 1594,    598.0,   1.4315,  34.4844,2,    20.42,2,    17.47,2,     0.06,2,     1.19,2,     0.63,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      248
  316N20061001, Davis,    80,  1, 302826,      7,2,20061003,0346, 68.3952, -60.4995, 1594,    401.0,   2.3435,  34.4987,2,    16.52,2,    15.29,2,     0.06,2,     1.09,2,     0.24,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      248
  316N20061001, Davis,    80,  1, 302827,      8,2,20061003,0346, 68.3952, -60.4995, 1594,    302.0,   2.4160,  34.3973,2,    15.29,2,    15.84,2,     0.06,2,     1.09,2,     0.15,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      248
  316N20061001, Davis,    80,  1, 302828,      9,2,20061003,0346, 68.3952, -60.4995, 1594,    201.4,   0.9380,  34.0410,2,    14.25,2,    14.41,2,     0.06,2,     1.04,2,     0.27,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      248
  316N20061001, Davis,    80,  1, 302829,     10,2,20061003,0346, 68.3952, -60.4995, 1594,    102.8,  -1.6092,  33.5615,2,     8.38,2,     8.50,2,     0.06,2,     0.86,2,     0.32,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      248
  316N20061001, Davis,    80,  1, 302830,     11,2,20061003,0346, 68.3952, -60.4995, 1594,     51.5,  -1.5315,  33.3425,2,    10.09,2,     8.01,2,     0.10,2,     0.93,2,     0.24,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      248
  316N20061001, Davis,    80,  1, 302831,     12,2,20061003,0346, 68.3952, -60.4995, 1594,     30.8,  -1.4442,  33.1820,2,    10.11,2,     6.87,2,     0.24,2,     0.97,2,     0.32,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      248
  316N20061001, Davis,    80,  1, 302832,     13,2,20061003,0346, 68.3952, -60.4995, 1594,     20.9,   2.2556,  32.1581,2,     5.46,2,     3.68,2,     0.14,2,     0.75,2,     0.34,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      248
  316N20061001, Davis,    80,  1, 302833,     14,2,20061003,0346, 68.3952, -60.4995, 1594,     10.9,   2.9103,  31.8572,2,     2.02,2,     0.42,2,     0.06,2,     0.45,2,     0.27,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      248
  316N20061001, Davis,    80,  1, 302834,     15,2,20061003,0346, 68.3952, -60.4995, 1594,      3.4,   2.9038,  31.8577,2,     1.62,2,     0.19,2,     0.05,2,     0.43,2,     0.21,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      248
  316N20061001, Davis,    83,  1, 302835,      1,2,20061003,0346, 68.4955, -59.8200,  880,    884.4,   1.0660,  34.4978,2,    23.71,2,    14.37,2,     0.06,2,     1.11,2,     0.43,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      345
  316N20061001, Davis,    83,  1, 302836,      2,2,20061003,0346, 68.4955, -59.8200,  880,    599.6,   1.2073,  34.4866,2,    25.40,2,    18.48,3,     0.05,2,     1.15,2,     0.47,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      345
  316N20061001, Davis,    83,  1, 302837,      3,2,20061003,0346, 68.4955, -59.8200,  880,    399.8,   1.8603,  34.4871,2,    16.90,2,    15.27,2,     0.05,2,     1.16,2,     0.37,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      345
  316N20061001, Davis,    83,  1, 302838,      4,2,20061003,0346, 68.4955, -59.8200,  880,    300.4,   1.9259,  34.4068,2,    17.38,2,    16.11,2,     0.07,2,     1.06,2,     0.32,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      345
  316N20061001, Davis,    83,  1, 302839,      5,2,20061003,0346, 68.4955, -59.8200,  880,    200.6,   1.5500,  34.2039,2,    12.37,2,    13.63,2,     0.06,2,     1.03,2,      0.3,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      345
  316N20061001, Davis,    83,  1, 302840,      6,2,20061003,0346, 68.4955, -59.8200,  880,    101.4,  -1.0412,  33.6284,2,     6.95,2,     8.56,2,     0.13,2,     0.85,2,     0.33,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      345
  316N20061001, Davis,    83,  1, 302841,      7,2,20061003,0346, 68.4955, -59.8200,  880,     51.6,  -1.0721,  33.4450,2,     7.24,2,     6.96,2,     0.35,2,     0.73,2,     0.54,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      345
  316N20061001, Davis,    83,  1, 302842,      8,2,20061003,0346, 68.4955, -59.8200,  880,     20.0,   1.0615,  32.4209,2,     5.77,2,     2.37,2,     0.16,2,     0.63,2,     0.36,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      345
  316N20061001, Davis,    83,  1, 302843,      9,2,20061003,0346, 68.4955, -59.8200,  880,      3.0,   2.2730,  31.7197,2,     3.20,2,     0.16,2,     0.06,2,     0.44,2,     0.29,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      345
  316N20061001, Davis,    85,  1, 302844,      1,2,20061003,0346, 69.0948, -54.8930,  177,    172.6,   2.2441,  33.8648,2,     6.07,2,     8.79,2,     0.22,2,     0.72,2,     1.13,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      433
  316N20061001, Davis,    85,  1, 302845,      2,2,20061003,0346, 69.0948, -54.8930,  177,    152.3,   2.3904,  33.8372,2,     5.80,2,     8.47,2,     0.21,2,     0.72,2,     1.26,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      433
  316N20061001, Davis,    85,  1, 302846,      3,2,20061003,0346, 69.0948, -54.8930,  177,    101.8,   2.9587,  33.6880,2,     4.33,2,     6.37,2,     0.23,2,     0.61,2,     2.11,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      433
  316N20061001, Davis,    85,  1, 302847,      4,2,20061003,0346, 69.0948, -54.8930,  177,     52.0,   3.4487,  33.4386,2,     2.66,2,     3.63,2,     0.25,2,     0.51,2,     2.43,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      433
  316N20061001, Davis,    85,  1, 302848,      5,2,20061003,0346, 69.0948, -54.8930,  177,     22.2,   3.6375,  32.6023,2,     1.35,2,     0.49,2,     0.11,2,     0.35,2,     1.05,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      433
  316N20061001, Davis,    85,  1, 302849,      6,2,20061003,0346, 69.0948, -54.8930,  177,      2.9,   3.4066,  32.5452,2,     0.92,2,     0.69,2,     0.10,2,     0.25,2,        1,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      433
  316N20061001, Davis,    87,  1, 302850,      1,2,20061003,0519, 68.9183, -56.2900,  168,    160.2,   2.1092,  33.8488,2,     4.76,2,     7.52,2,     0.18,2,     0.70,2,      0.9,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      519
  316N20061001, Davis,    87,  1, 302851,      2,2,20061003,0519, 68.9183, -56.2900,  168,    127.9,   2.5129,  33.7729,2,     4.32,2,     6.48,2,     0.21,2,     0.66,2,      1.8,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      519
  316N20061001, Davis,    87,  1, 302852,      3,2,20061003,0519, 68.9183, -56.2900,  168,    102.6,   3.0380,  33.6846,2,     3.70,2,     5.12,2,     0.21,2,     0.61,2,     1.92,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      519
