BOTTLE,20180419PRINUNIVRMK
# processed by CCHDO on 2021-02-19, no changes
# 03/19/2018 Initialized README file  
# Data source: J.Jackson 8/29/17  
# SHIP: R/V Knorr 
# Cruise:  
# Region: Davis Strait 
# EXPOCODE:316N20100804 
# DATES: 20100804 - 2010XXYY 
# Chief Scientist: Craig Lee 
# 114 stations with 24 place Rosette 
# CTD: Who - B. Petrie; Status - final 
# 	Includes: CTDSAL, CTDOXY 
# 	Temperature data are IPTS-68  
# 	CTDSAL are pSS-78   
# 	CTDOXY are noisy. Difficult to know if real or instrumental 
# 		see, or example Sta 21:30 
# SALNTY: Who - ; Status -  
# 	Notes: 	no data in file 
# Nutrients: Who - K.Azetsu-Scott; Status - final   
#  	Includes: ammonium 
# 	Data are noisy. QC difficult 
# OXYGEN: Who - ; Status - 
# 	Notes: no data in file 
# TCARBN: Who - K.Azetsu-Scott; Status - final 
# 	Notes: 	Data are noisy. QC difficult 
# ALKALI: Who - K.Azetsu-Scott; Status - final 
# 	Notes: Data are noisy. QC difficult 
# O-18: Who - K.Azetsu-Scott; Status - final 
# 	Notes:  
# These data should be cited as: 
# References that have used data from this cruise: 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELO18,DELO18_FLAG_W,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,/MILLE,,,
  316N20100804, Davis,     1,  1, 361251,      1,2,20100908,0704, 67.3170, -53.9520,   29,     27.0,   5.6384,  31.6436,2,    294.4,2,     3.29,2,     2.16,2,     0.27,2,     0.49,2,     1.99,2,   1985.2,2,   2091.8,2,    -2.38,2, 20100908,      704
  316N20100804, Davis,     1,  1, 361252,      2,2,20100908,0704, 67.3170, -53.9520,   29,     20.9,   5.6291,  31.6420,2,    294.8,2,     3.12,2,     2.08,2,     0.25,2,     0.44,2,     1.88,2,   2002.2,2,   2087.0,2,    -1.93,2, 20100908,      704
  316N20100804, Davis,     1,  1, 361253,      3,2,20100908,0704, 67.3170, -53.9520,   29,      3.0,   5.5772,  31.6341,2,    295.6,2,     3.26,2,     2.13,2,     0.26,2,     0.46,2,     1.92,2,   2024.6,2,   2091.6,2,    -1.76,2, 20100908,      704
  316N20100804, Davis,     2,  1, 361254,      1,2,20100908,0826, 67.2610, -54.4840,   53,     50.3,   6.5999,  31.8843,2,    277.9,2,     2.94,2,     1.60,2,     0.21,2,     0.43,2,     2.27,2,   1991.9,2,   2111.7,2,    -1.46,2, 20100908,      826
  316N20100804, Davis,     2,  1, 361256,      3,2,20100908,0826, 67.2610, -54.4840,   53,     20.2,   6.5182,  31.5309,2,    289.6,2,     2.32,2,     1.29,2,     0.20,2,     0.34,2,     1.56,2,   1970.9,2,   2082.0,2,    -2.12,2, 20100908,      826
  316N20100804, Davis,     2,  1, 361257,      4,2,20100908,0826, 67.2610, -54.4840,   53,     10.4,   6.3303,  31.4334,2,    294.2,2,     2.43,2,     1.30,2,     0.20,2,     0.33,2,     1.32,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100908,      826
  316N20100804, Davis,     2,  1, 361258,      5,2,20100908,0826, 67.2610, -54.4840,   53,      2.4,   6.3263,  31.4315,2,    293.6,2,     2.36,2,     1.29,2,     0.19,2,     0.32,2,     1.26,2,   1957.1,2,   2127.6,2,    -1.72,2, 20100908,      826
  316N20100804, Davis,     3,  1, 361259,      1,2,20100908,1024, 67.2310, -54.8630,   59,     54.6,   5.8416,  32.5151,2,    284.4,2,     2.44,2,     1.84,2,     0.21,2,     0.42,2,     1.73,2,   2040.6,2,   2152.1,2,    -0.94,2, 20100908,     1024
  316N20100804, Davis,     3,  1, 361260,      2,2,20100908,1024, 67.2310, -54.8630,   59,     31.0,   6.4523,  32.1259,2,    280.4,2,     2.46,2,     1.70,2,     0.19,2,     0.40,2,     1.78,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100908,     1024
  316N20100804, Davis,     3,  1, 361261,      3,2,20100908,1024, 67.2310, -54.8630,   59,     21.0,   7.0110,  31.1762,2,    289.9,2,     1.72,2,     0.83,2,     0.14,2,     0.26,2,     1.07,2,   1942.0,2,   2081.5,2,    -2.50,2, 20100908,     1024
  316N20100804, Davis,     3,  1, 361262,      4,2,20100908,1024, 67.2310, -54.8630,   59,     11.1,   7.1741,  30.5217,2,    295.7,2,     1.33,2,     0.10,2,     0.09,2,     0.13,2,     0.25,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100908,     1024
  316N20100804, Davis,     3,  1, 361263,      5,2,20100908,1024, 67.2310, -54.8630,   59,      2.2,   7.1085,  30.3887,2,    297.6,2,     1.51,2,     0.07,2,     0.09,2,     0.12,2,     0.17,2,   1875.1,2,   2008.0,2,    -2.29,2, 20100908,     1024
  316N20100804, Davis,     4,  1, 361264,      1,2,20100908,2334, 67.1930, -55.3170,   77,     72.1,   3.3701,  33.1124,2,    304.4,2,     3.27,2,     3.79,2,     0.36,2,     0.61,2,     2.62,2,   2074.7,2,   2194.0,2,    -0.68,2, 20100908,     2334
  316N20100804, Davis,     4,  1, 361265,      2,2,20100908,2334, 67.1930, -55.3170,   77,     49.5,   3.6957,  32.9983,2,    305.6,2,     2.83,2,     3.31,2,     0.36,2,     0.57,2,     2.53,2,   2062.2,2,   2190.7,2,    -0.64,2, 20100908,     2334
  316N20100804, Davis,     4,  1, 361266,      3,2,20100908,2334, 67.1930, -55.3170,   77,     29.9,   5.7358,  32.5337,2,    300.7,2,     1.57,2,     1.65,2,     0.24,2,     0.39,2,     1.65,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100908,     2334
  316N20100804, Davis,     4,  1, 361267,      4,2,20100908,2334, 67.1930, -55.3170,   77,     19.2,   6.6968,  31.6782,2,    299.0,2,     0.92,2,     0.26,2,     0.11,2,     0.20,2,      0.4,2,   1982.3,2,   2105.8,2,    -1.27,2, 20100908,     2334
  316N20100804, Davis,     4,  1, 361268,      5,2,20100908,2334, 67.1930, -55.3170,   77,     11.4,   7.2116,  30.6700,2,    299.3,2,     1.03,2,     0.12,2,     0.10,2,     0.16,2,     0.29,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100908,     2334
  316N20100804, Davis,     4,  1, 361269,      6,2,20100908,2334, 67.1930, -55.3170,   77,      2.2,   7.2877,  30.5164,2,    300.4,2,     1.22,2,     0.06,2,     0.09,2,     0.12,2,     0.15,2,   1890.8,2,   2010.2,2,    -2.08,2, 20100908,     2334
  316N20100804, Davis,     5,  1, 361270,      1,2,20100909,0115, 67.1600, -55.8190,  117,    109.0,   4.0472,  32.9204,2,    301.4,2,     2.35,2,     2.61,2,     0.26,2,     0.50,2,     1.98,2,   2056.8,2,   2185.8,2,    -0.73,2, 20100909,      115
  316N20100804, Davis,     5,  1, 361271,      2,2,20100909,0115, 67.1600, -55.8190,  117,     53.0,   4.8638,  32.6574,2,    301.6,2,     1.93,2,     2.03,2,     0.25,2,     0.44,2,     1.81,2,   2021.8,2,   2170.3,2,    -1.71,2, 20100909,      115
  316N20100804, Davis,     5,  1, 361272,      3,2,20100909,0115, 67.1600, -55.8190,  117,     33.3,   5.5648,  32.4033,2,    300.1,2,     1.36,2,     1.28,2,     0.20,2,     0.35,2,      1.5,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100909,      115
  316N20100804, Davis,     5,  1, 361273,      4,2,20100909,0115, 67.1600, -55.8190,  117,     22.6,   6.2927,  32.0604,2,    296.5,2,     1.02,2,     0.72,2,     0.14,2,     0.26,2,     0.99,2,   1982.1,2,   2135.5,2,    -1.07,2, 20100909,      115
  316N20100804, Davis,     5,  1, 361274,      5,2,20100909,0115, 67.1600, -55.8190,  117,     10.8,   6.5984,  31.7545,2,    301.6,2,     0.95,2,     0.12,2,     0.10,2,     0.17,2,     0.23,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100909,      115
  316N20100804, Davis,     5,  1, 361275,      6,2,20100909,0115, 67.1600, -55.8190,  117,      2.8,   6.5963,  31.7542,2,    301.6,2,     0.87,2,     0.03,2,     0.10,2,     0.18,2,     0.26,2,   1966.1,2,   2093.6,2,    -1.29,2, 20100909,      115
  316N20100804, Davis,     6,  1, 361276,      1,2,20100909,0305, 67.1060, -56.3100,  160,    151.1,   3.0468,  34.0820,2,    288.7,2,     5.90,2,    10.26,2,     0.26,2,     0.91,2,     0.56,2,   2166.6,2,   2243.2,2,    -0.67,2, 20100909,      305
  316N20100804, Davis,     6,  1, 361277,      2,2,20100909,0305, 67.1060, -56.3100,  160,    101.2,   2.7463,  33.8280,2,    296.1,2,     4.28,2,     7.89,2,     0.28,2,     0.84,2,     0.78,2,   2119.4,2,   2239.6,2,    -0.31,2, 20100909,      305
  316N20100804, Davis,     6,  1, 361278,      3,2,20100909,0305, 67.1060, -56.3100,  160,     50.9,   3.7421,  33.0956,2,    305.8,2,     2.32,2,     3.00,2,     0.30,2,     0.56,2,     2.37,2,   2070.9,2,   2193.5,4,    -0.55,2, 20100909,      305
  316N20100804, Davis,     6,  1, 361279,      4,2,20100909,0305, 67.1060, -56.3100,  160,     31.5,   5.8125,  32.2304,2,    295.0,2,     1.71,2,     1.74,2,     0.23,2,     0.40,2,     1.61,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100909,      305
  316N20100804, Davis,     6,  1, 361280,      5,2,20100909,0305, 67.1060, -56.3100,  160,     21.7,   6.4688,  31.5072,2,    296.4,2,     0.92,2,     0.57,2,     0.15,2,     0.25,2,     1.02,2,   1953.1,2,   2094.0,2,    -1.39,2, 20100909,      305
  316N20100804, Davis,     6,  1, 361281,      6,2,20100909,0305, 67.1060, -56.3100,  160,     11.6,   7.1033,  30.8265,2,    297.9,2,     0.77,2,     0.06,2,     0.11,2,     0.13,2,     0.35,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100909,      305
  316N20100804, Davis,     6,  1, 361282,      7,2,20100909,0305, 67.1060, -56.3100,  160,      3.0,   7.1022,  30.6918,2,    298.7,2,     0.84,2,     0.04,2,     0.10,2,     0.13,2,     0.17,2,   1913.5,2,   2034.6,2,    -2.04,2, 20100909,      305
  316N20100804, Davis,     7,  1, 361283,      1,2,20100909,0439, 67.0680, -56.6750,  388,    380.2,   4.9246,  34.8593,2,    276.3,2,     8.11,2,    15.32,2,     0.12,2,     1.10,2,     0.19,2,   2161.3,2,   2294.0,2,     0.14,4, 20100909,      439
  316N20100804, Davis,     7,  1, 361284,      2,2,20100909,0439, 67.0680, -56.6750,  388,    300.4,   4.8723,  34.8272,2,    277.7,2,     7.62,2,    14.70,2,     0.10,2,     1.06,2,     0.16,2,   2161.1,2,   2286.1,2,  -999.00,9, 20100909,      439
  316N20100804, Davis,     7,  1, 361285,      3,2,20100909,0439, 67.0680, -56.6750,  388,    182.2,   4.7095,  34.4444,2,    281.6,2,     5.61,2,    11.84,2,     0.32,2,     0.90,2,     0.22,2,   2163.5,2,   2264.2,2,     0.13,4, 20100909,      439
  316N20100804, Davis,     7,  1, 361286,      4,2,20100909,0439, 67.0680, -56.6750,  388,    102.4,   2.6110,  33.8658,2,    298.2,2,     4.69,2,     8.85,2,     0.29,2,     0.83,2,     1.27,2,   2123.0,2,   2235.1,2,    -0.13,2, 20100909,      439
  316N20100804, Davis,     7,  1, 361287,      5,2,20100909,0439, 67.0680, -56.6750,  388,     53.1,   2.6475,  33.4869,2,    302.1,2,     3.53,2,     5.95,2,     0.30,2,     0.70,2,     2.02,2,   2103.7,2,   2210.6,2,    -0.84,2, 20100909,      439
  316N20100804, Davis,     7,  1, 361288,      6,2,20100909,0439, 67.0680, -56.6750,  388,     32.8,   4.0769,  33.1873,2,    305.8,2,     1.70,2,     2.48,2,     0.27,2,     0.54,2,     2.47,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100909,      439
  316N20100804, Davis,     7,  1, 361289,      7,2,20100909,0439, 67.0680, -56.6750,  388,     23.4,   5.9800,  32.4915,2,    296.9,2,     0.69,2,     0.40,2,     0.12,2,     0.24,2,     0.75,2,   2021.0,2,   2154.5,2,    -0.79,2, 20100909,      439
  316N20100804, Davis,     7,  1, 361290,      8,2,20100909,0439, 67.0680, -56.6750,  388,     13.4,   6.5150,  31.3707,2,    301.4,2,     0.93,2,     0.01,2,     0.09,2,     0.13,2,     0.17,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100909,      439
  316N20100804, Davis,     7,  1, 361291,      9,2,20100909,0439, 67.0680, -56.6750,  388,      4.4,   6.5165,  31.3575,2,    301.8,2,     0.61,2,    -0.01,2,     0.09,2,     0.14,2,     0.15,2,   1963.3,2,   2078.7,2,    -1.51,2, 20100909,      439
  316N20100804, Davis,     8,  1, 361292,      1,2,20100909,0624, 67.0340, -57.0370,  706,    691.2,   1.1902,  34.4974,2,    190.5,2,    38.46,2,    18.55,2,     0.12,2,     1.46,2,     0.22,2,   2230.4,2,   2267.7,2,    -1.10,2, 20100909,      624
  316N20100804, Davis,     8,  1, 361293,      2,2,20100909,0624, 67.0340, -57.0370,  706,    601.3,   1.3397,  34.5002,2,    199.3,2,    33.74,2,    18.51,2,     0.10,2,     1.43,2,     0.18,2,   2224.8,2,   2269.8,2,  -999.00,9, 20100909,      624
  316N20100804, Davis,     8,  1, 361294,      3,2,20100909,0624, 67.0340, -57.0370,  706,    501.8,   2.1658,  34.5600,2,    227.5,2,    20.90,2,    14.68,3,     0.10,2,     1.25,2,     0.21,2,   2197.4,2,   2276.3,2,  -999.00,9, 20100909,      624
  316N20100804, Davis,     8,  1, 361295,      4,2,20100909,0624, 67.0340, -57.0370,  706,    401.5,   3.4514,  34.6589,2,    254.1,2,    13.03,2,    15.69,2,     0.10,2,     1.17,2,     0.15,2,   2183.8,2,   2281.5,2,    -0.01,2, 20100909,      624
  316N20100804, Davis,     8,  1, 361296,      5,2,20100909,0624, 67.0340, -57.0370,  706,    282.0,   4.2997,  34.6432,2,    277.7,2,     7.69,2,    13.99,2,     0.10,2,     1.04,2,     0.15,2,   2159.5,2,   2280.1,2,     0.10,4, 20100909,      624
  316N20100804, Davis,     8,  1, 361297,      6,2,20100909,0624, 67.0340, -57.0370,  706,    203.0,   4.2955,  34.4803,2,    281.7,2,     6.49,2,    12.42,2,     0.11,2,     1.00,2,     0.27,2,   2139.6,2,   2271.3,2,  -999.00,9, 20100909,      624
  316N20100804, Davis,     8,  1, 361298,      7,2,20100909,0624, 67.0340, -57.0370,  706,    102.8,   3.7500,  34.1641,2,    288.2,2,     5.44,2,     9.91,2,     0.39,2,     0.89,2,     1.21,2,   2163.5,2,   2247.1,2,    -0.03,2, 20100909,      624
  316N20100804, Davis,     8,  1, 361299,      8,2,20100909,0624, 67.0340, -57.0370,  706,     53.1,   4.0581,  33.8299,2,    300.9,2,     2.86,2,     4.71,2,     0.34,2,     0.72,2,     2.75,2,   2121.2,2,   2234.5,2,    -0.18,2, 20100909,      624
  316N20100804, Davis,     8,  1, 361300,      9,2,20100909,0624, 67.0340, -57.0370,  706,     33.1,   6.3418,  32.8662,2,    291.9,2,     1.35,2,     1.15,2,     0.17,2,     0.39,2,     1.65,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100909,      624
  316N20100804, Davis,     8,  1, 361301,     10,2,20100909,0624, 67.0340, -57.0370,  706,     23.0,   6.1327,  32.6819,2,    295.5,2,     0.79,2,     0.32,2,     0.11,2,     0.25,2,     0.47,2,   2018.0,2,   2163.6,2,    -0.75,2, 20100909,      624
  316N20100804, Davis,     8,  1, 361302,     11,2,20100909,0624, 67.0340, -57.0370,  706,     13.0,   6.4567,  31.4870,2,    299.8,2,     0.82,2,     0.12,2,     0.09,2,     0.17,2,     0.21,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100909,      624
  316N20100804, Davis,     8,  1, 361303,     12,2,20100909,0624, 67.0340, -57.0370,  706,      3.5,   6.4543,  31.4857,2,    299.5,2,     0.83,2,     0.11,2,     0.09,2,     0.16,2,     0.33,2,   1960.2,2,   2080.4,2,    -1.45,2, 20100909,      624
  316N20100804, Davis,     9,  1, 361304,      1,2,20100909,0811, 67.0180, -57.3620,  810,    805.5,   1.1332,  34.4996,2,    185.9,2,    40.27,2,    19.33,2,     0.11,2,     1.51,2,     0.26,2,   2229.8,2,   2270.9,2,     0.00,2, 20100909,      811
  316N20100804, Davis,     9,  1, 361305,      2,2,20100909,0811, 67.0180, -57.3620,  810,    700.5,   1.2530,  34.4987,2,    193.3,2,    35.43,2,    18.45,2,     0.10,2,     1.57,2,     0.25,2,   2223.1,2,   2276.0,2,  -999.00,9, 20100909,      811
  316N20100804, Davis,     9,  1, 361306,      3,2,20100909,0811, 67.0180, -57.3620,  810,    600.4,   1.3558,  34.4880,2,    207.7,2,    28.64,2,    17.00,2,     0.10,2,     1.41,2,     0.14,2,   2210.2,2,   2275.7,2,    -0.94,2, 20100909,      811
  316N20100804, Davis,     9,  1, 361307,      4,2,20100909,0811, 67.0180, -57.3620,  810,    500.0,   1.6311,  34.4866,2,    221.1,2,    22.09,2,    15.24,2,     0.09,2,     1.31,2,     0.13,2,   2229.8,2,   2267.5,2,  -999.00,9, 20100909,      811
  316N20100804, Davis,     9,  1, 361308,      5,2,20100909,0811, 67.0180, -57.3620,  810,    400.3,   1.5868,  34.4262,2,    227.9,2,    18.65,2,    13.37,2,     0.09,2,     1.25,2,     0.14,2,   2209.2,2,   2264.1,2,    -0.13,2, 20100909,      811
  316N20100804, Davis,     9,  1, 361309,      6,2,20100909,0811, 67.0180, -57.3620,  810,    300.7,   2.4311,  34.4295,2,    250.1,2,    12.63,2,     9.86,3,     0.09,2,     1.20,2,     0.18,2,   2176.0,2,   2273.1,2,  -999.00,9, 20100909,      811
  316N20100804, Davis,     9,  1, 361310,      7,2,20100909,0811, 67.0180, -57.3620,  810,    202.7,   1.6241,  34.1554,2,    270.9,2,     9.47,2,    11.11,2,     0.09,2,     1.06,2,     0.15,2,   2165.9,2,   2260.1,2,  -999.00,9, 20100909,      811
  316N20100804, Davis,     9,  1, 361311,      8,2,20100909,0811, 67.0180, -57.3620,  810,    102.8,  -1.0328,  33.6366,2,    306.2,2,     7.30,2,     8.56,2,     0.14,2,     0.93,2,     0.29,2,   2151.7,2,   2236.0,2,    -0.65,2, 20100909,      811
  316N20100804, Davis,     9,  1, 361312,      9,2,20100909,0811, 67.0180, -57.3620,  810,     53.2,  -1.2290,  33.3287,2,    304.6,2,     8.51,2,     6.99,2,     0.13,2,     0.94,2,     0.26,2,   2171.3,2,   2225.5,2,    -1.01,2, 20100909,      811
  316N20100804, Davis,     9,  1, 361313,     10,2,20100909,0811, 67.0180, -57.3620,  810,     33.2,  -0.9631,  33.0872,2,    332.6,2,     8.48,2,     6.00,2,     0.32,2,     0.88,2,     0.35,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100909,      811
  316N20100804, Davis,     9,  1, 361314,     11,2,20100909,0811, 67.0180, -57.3620,  810,     23.2,   3.9666,  32.8671,2,    315.7,2,     3.64,2,     1.39,2,     0.16,2,     0.48,2,     0.34,2,   2072.7,2,   2205.5,2,    -1.51,2, 20100909,      811
  316N20100804, Davis,     9,  1, 361315,     12,2,20100909,0811, 67.0180, -57.3620,  810,     13.4,   4.1929,  32.7018,2,    319.6,2,     2.85,2,     0.16,2,     0.09,2,     0.35,2,     0.13,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100909,      811
  316N20100804, Davis,     9,  1, 361316,     13,2,20100909,0811, 67.0180, -57.3620,  810,      3.7,   4.1825,  32.7013,2,    319.3,2,     2.84,2,     0.16,2,     0.10,2,     0.34,2,     0.15,2,   2058.1,2,   2187.5,2,    -1.07,2, 20100909,      811
  316N20100804, Davis,    10,  1, 361317,      1,2,20100909,1000, 66.9750, -57.6620,  869,    866.4,   1.1562,  34.4981,2,    189.4,2,    40.36,2,    18.61,2,     0.10,2,     1.52,2,     0.08,2,   2233.3,2,   2278.0,2,    -0.06,2, 20100909,     1000
  316N20100804, Davis,    10,  1, 361318,      2,2,20100909,1000, 66.9750, -57.6620,  869,    797.6,   1.1817,  34.4974,2,    191.3,2,    38.99,2,    18.62,2,     0.10,2,     1.51,2,     0.14,2,   2234.2,2,   2270.1,2,  -999.00,9, 20100909,     1000
  316N20100804, Davis,    10,  1, 361319,      3,2,20100909,1000, 66.9750, -57.6620,  869,    699.4,   1.2815,  34.4971,2,    197.9,2,    35.18,2,    18.19,2,     0.10,2,     1.47,2,     0.16,2,   2227.7,2,   2267.7,2,  -999.00,9, 20100909,     1000
  316N20100804, Davis,    10,  1, 361320,      4,2,20100909,1000, 66.9750, -57.6620,  869,    600.2,   1.3782,  34.4852,2,    210.1,2,    29.16,2,    17.41,2,     0.10,2,     1.45,2,     0.31,2,   2217.7,2,   2274.6,2,  -999.00,9, 20100909,     1000
  316N20100804, Davis,    10,  1, 361321,      5,2,20100909,1000, 66.9750, -57.6620,  869,    501.8,   1.5873,  34.4779,2,    220.7,2,    24.00,2,    17.03,2,     0.10,2,     1.36,2,     0.19,2,   2207.0,2,   2279.6,2,  -999.00,9, 20100909,     1000
  316N20100804, Davis,    10,  1, 361322,      6,2,20100909,1000, 66.9750, -57.6620,  869,    402.4,   1.5451,  34.4211,2,    227.4,2,    18.24,2,    16.43,2,     0.10,2,     1.32,2,     0.34,2,   2214.0,2,   2271.6,2,     0.00,2, 20100909,     1000
  316N20100804, Davis,    10,  1, 361323,      7,2,20100909,1000, 66.9750, -57.6620,  869,    302.3,   2.2314,  34.3956,2,    241.0,2,    14.56,2,    15.63,2,     0.10,2,     1.23,2,     0.13,2,   2235.6,2,   2258.7,2,  -999.00,9, 20100909,     1000
  316N20100804, Davis,    10,  1, 361324,      8,2,20100909,1000, 66.9750, -57.6620,  869,    202.9,   1.4330,  34.1067,2,    268.4,2,    10.74,2,    13.48,2,     0.11,2,     1.10,2,     0.15,2,   2183.4,2,   2227.5,2,  -999.00,9, 20100909,     1000
  316N20100804, Davis,    10,  1, 361325,      9,2,20100909,1000, 66.9750, -57.6620,  869,    103.1,  -1.3031,  33.4770,2,    305.7,2,     8.55,2,     9.05,2,     0.12,2,     0.94,2,     0.14,2,   2162.5,2,   2224.5,2,    -1.65,2, 20100909,     1000
  316N20100804, Davis,    10,  1, 361326,     10,2,20100909,1000, 66.9750, -57.6620,  869,     53.5,  -0.4279,  32.9762,2,    341.2,2,     2.14,2,     0.23,2,     0.11,2,     0.30,2,     0.34,2,   2075.8,2,   2188.8,2,    -0.92,2, 20100909,     1000
  316N20100804, Davis,    10,  1, 361327,     11,2,20100909,1000, 66.9750, -57.6620,  869,     33.0,   5.3029,  32.9036,2,    305.3,2,     2.13,2,     0.22,2,     0.11,2,     0.31,2,     0.26,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100909,     1000
  316N20100804, Davis,    10,  1, 361328,     12,2,20100909,1000, 66.9750, -57.6620,  869,     24.0,   5.4944,  32.8950,2,    304.4,2,     2.04,2,     0.17,2,     0.11,2,     0.30,2,     0.29,2,   2050.1,2,   2190.3,2,    -0.84,2, 20100909,     1000
  316N20100804, Davis,    10,  1, 361329,     13,2,20100909,1000, 66.9750, -57.6620,  869,     13.8,   3.8395,  31.9011,2,    323.7,2,     2.94,2,     0.10,2,     0.10,2,     0.42,2,     0.13,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100909,     1000
  316N20100804, Davis,    10,  1, 361330,     14,2,20100909,1000, 66.9750, -57.6620,  869,      3.9,   3.8158,  31.8878,2,    324.1,2,     3.11,2,     0.12,2,     0.10,2,     0.48,2,     0.28,2,   2031.0,2,   2160.5,2,  -999.00,9, 20100909,     1000
  316N20100804, Davis,    11,  1, 361331,      1,2,20100909,2317, 66.6750, -60.9730,  380,    371.2,   1.1030,  34.2125,2,    234.0,2,    17.13,2,    15.64,2,     0.14,2,     1.29,2,     0.12,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100909,     2317
  316N20100804, Davis,    11,  1, 361332,      2,2,20100909,2317, 66.6750, -60.9730,  380,    301.3,   0.5944,  34.0351,2,    246.9,2,    13.97,2,    13.08,2,     0.12,2,     1.19,2,     0.14,2,   2200.5,2,   2246.2,2,    -0.50,2, 20100909,     2317
  316N20100804, Davis,    11,  1, 361333,      3,2,20100909,2317, 66.6750, -60.9730,  380,    202.8,  -0.8744,  33.4991,2,    280.3,2,    12.79,2,    11.13,2,     0.12,2,     1.14,2,     0.44,2,   2180.9,2,   2231.5,2,    -0.88,2, 20100909,     2317
  316N20100804, Davis,    11,  1, 361334,      4,2,20100909,2317, 66.6750, -60.9730,  380,    102.9,  -1.3250,  32.8410,2,    304.1,2,    11.89,2,     8.67,2,     0.15,2,     1.12,2,     0.17,2,   2163.9,2,   2224.2,2,    -1.41,2, 20100909,     2317
  316N20100804, Davis,    11,  1, 361335,      5,2,20100909,2317, 66.6750, -60.9730,  380,     52.7,  -1.1175,  32.2431,2,    344.7,2,     6.02,2,     3.87,2,     0.14,2,     0.91,2,     0.47,2,   2113.0,2,   2205.4,2,    -0.90,2, 20100909,     2317
  316N20100804, Davis,    11,  1, 361336,      6,2,20100909,2317, 66.6750, -60.9730,  380,     33.0,   0.0535,  31.5131,2,    364.1,2,     2.11,2,     0.82,2,     0.12,2,     0.70,2,     0.38,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100909,     2317
  316N20100804, Davis,    11,  1, 361337,      7,2,20100909,2317, 66.6750, -60.9730,  380,     22.7,   2.9356,  30.5290,2,    334.6,2,     1.91,2,     0.23,2,     0.10,2,     0.60,2,     0.24,2,   2064.8,2,   2107.8,3,    -2.26,2, 20100909,     2317
  316N20100804, Davis,    11,  1, 361338,      8,2,20100909,2317, 66.6750, -60.9730,  380,     13.4,   3.2494,  30.4983,2,    330.1,2,     1.89,2,     0.13,2,     0.09,2,     0.55,2,     0.28,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100909,     2317
  316N20100804, Davis,    11,  1, 361339,      9,2,20100909,2317, 66.6750, -60.9730,  380,      2.5,   3.2458,  30.4995,2,    327.6,2,     1.90,2,     0.12,2,     0.09,2,     0.55,2,      0.3,2,   1982.3,2,   2094.4,2,    -2.07,2, 20100909,     2317
  316N20100804, Davis,    12,  1, 361340,      1,2,20100910,0030, 66.6950, -60.8120,  442,    429.1,   1.3401,  34.3208,2,    227.9,2,    18.60,2,    16.07,2,     0.12,2,     1.29,2,     0.17,2,   2208.2,2,   2311.6,2,    -0.21,2, 20100910,       30
  316N20100804, Davis,    12,  1, 361341,      2,2,20100910,0030, 66.6950, -60.8120,  442,    399.7,   1.3238,  34.3145,2,    228.6,2,    19.22,2,    16.18,2,     0.13,2,     1.30,2,     0.21,2,   2223.4,2,   2247.3,2,  -999.00,9, 20100910,       30
  316N20100804, Davis,    12,  1, 361342,      3,2,20100910,0030, 66.6950, -60.8120,  442,    300.9,   0.6046,  34.0199,2,    252.2,2,    14.64,2,    14.13,2,     0.11,2,     1.20,2,     0.16,2,   2218.4,2,   2246.5,2,  -999.00,9, 20100910,       30
