EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,TU,,NMOL/KG,,PERCNT,,DEGC
  58JH19951108,   GNS,   305,  1,      1,2,19951114, 75.0010,   4.9980, 3035,   2899.8,  -0.9910,  34.9000,2,  34.9014,2,    305.1,2,    11.51,2,    14.22,2,     0.01,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1453
  58JH19951108,   GNS,   306,  1,     12,2,19951114, 75.0030,   3.0060, 2470,    397.2,  -0.7440,  34.8780,2,  34.8826,2,    323.4,2,     7.15,2,    12.87,2,     0.01,2,     0.93,2,    4.945,2,    2.437,2,    0.416,2,    6.569,2,   14.545,2,   2224.0,3,   2242.8,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.7571
  58JH19951108,   GNS,   306,  1,     11,2,19951114, 75.0030,   3.0060, 2470,    498.0,  -0.7960,  34.8790,2,  34.8835,2,    325.2,2,     7.25,2,    12.82,2,     0.01,2,     0.92,2,    4.964,2,    2.432,2,    0.420,2,    6.598,2,   14.474,2,   2174.6,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8127
  58JH19951108,   GNS,   306,  1,     10,2,19951114, 75.0030,   3.0060, 2470,    599.6,  -0.8700,  34.8770,2,  34.8813,2,    325.6,2,     7.31,2,    12.90,2,     0.01,2,     0.95,3,    4.927,2,    2.434,2,    0.417,2,    6.536,2,   14.445,2,   2172.6,2,   2283.9,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.8902
  58JH19951108,   GNS,   306,  1,      9,2,19951114, 75.0030,   3.0060, 2470,    800.5,  -0.9200,  34.8760,2,  34.8801,2,    325.6,2,     7.39,2,    12.95,2,     0.01,2,     0.92,2,    4.844,2,    2.408,2,    0.412,2,    6.440,2,   14.284,2,   2168.9,2,   2268.9,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.9482
  58JH19951108,   GNS,   306,  1,      8,2,19951114, 75.0030,   3.0060, 2470,    999.7,  -0.8410,  34.8870,2,  34.8908,2,    312.5,2,     8.46,2,    13.45,2,     0.01,2,     0.96,2,    3.335,2,    1.609,2,    0.256,2,    4.566,2,    9.735,2,   2168.1,2,   2160.8,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.8787
  58JH19951108,   GNS,   306,  1,      7,2,19951114, 75.0030,   3.0060, 2470,   1197.5,  -0.7800,  34.9020,2,  34.9056,2,    299.9,2,     9.88,2,    13.98,2,     0.01,2,     0.99,2,    1.504,2,    0.730,2,    0.088,2,    2.766,2,    4.576,2,   2166.8,2,   2253.5,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.8279
  58JH19951108,   GNS,   306,  1,      6,2,19951114, 75.0030,   3.0060, 2470,   1399.6,  -0.8530,  34.9030,2,  34.9063,2,    300.3,2,    10.31,2,    14.12,2,     0.01,2,     0.99,2,    1.234,2,    0.617,2,    0.064,2,    2.511,2,    3.714,2,   2165.6,2,   2227.0,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.9107
  58JH19951108,   GNS,   306,  1,      5,2,19951114, 75.0030,   3.0060, 2470,   1597.6,  -0.9090,  34.9030,2,  34.9060,2,    301.2,2,    10.60,2,    14.21,2,     0.01,2,     0.99,2,    1.099,2,    0.547,2,    0.062,2,    2.403,2,    3.302,2,   2161.1,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9770
  58JH19951108,   GNS,   306,  1,      4,2,19951114, 75.0030,   3.0060, 2470,   1800.8,  -0.9380,  34.9030,2,  34.9058,2,    302.1,2,    10.85,2,    14.29,2,     0.01,2,     0.99,2,    0.971,2,    0.492,2,    0.054,2,    2.301,2,    2.936,2,   2185.5,3,   2230.9,3, -999.000,9,-999.0000,9,  -999.00,9,  -1.0175
  58JH19951108,   GNS,   306,  1,      3,2,19951114, 75.0030,   3.0060, 2470,   2001.9,  -0.9630,  34.9040,2,  34.9065,2,    302.5,2,    11.04,2,    14.24,2,     0.01,2,     0.99,2,    0.874,2,    0.453,2,    0.043,2,    2.225,2,    2.606,2,   2167.9,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0545
  58JH19951108,   GNS,   306,  1,      2,2,19951114, 75.0030,   3.0060, 2470,   2198.8,  -0.9780,  34.9030,2,  34.9052,2,    303.0,2,    11.27,2,    14.27,2,     0.01,2,     1.00,2,    0.806,2,    0.406,2,    0.037,2,    2.189,2,    2.396,2,   2172.7,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0820
  58JH19951108,   GNS,   306,  1,      1,2,19951114, 75.0030,   3.0060, 2470,   2400.1,  -0.9860,  34.9020,2,  34.9040,2,    303.0,2,    11.43,2,    14.31,2,     0.01,2,     0.98,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2171.4,2,   2223.8,3, -999.000,9,-999.0000,9,  -999.00,9,  -1.1036
  58JH19951108,   GNS,   307,  1,     12,2,19951115, 75.0000,   0.9960, 3701,     10.4,   0.3150,  34.8800,2,  34.8853,2,    332.6,2,     4.39,2,     9.00,2,     0.10,2,  -999.00,9,    6.221,2,    3.197,2,    0.590,2,    7.856,2,    15.87,2,   2135.2,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3146
  58JH19951108,   GNS,   307,  1,     11,2,19951115, 75.0000,   0.9960, 3701,     99.0,   0.2290,  34.8830,2,  34.8881,2,    331.3,2,     4.72,2,     9.61,2,     0.08,2,     0.71,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2138.6,2,   2227.0,3, -999.000,9,-999.0000,9,  -999.00,9,   0.2252
  58JH19951108,   GNS,   307,  1,     10,2,19951115, 75.0000,   0.9960, 3701,    251.1,  -0.6280,  34.8780,2,  34.8818,2,    326.5,2,     6.82,2,    12.71,2,     0.01,2,     0.86,2,    5.330,2,    2.655,2,    0.464,2,    6.938,2,   15.376,2,   2150.0,2,   2234.3,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.6362
  58JH19951108,   GNS,   307,  1,      9,2,19951115, 75.0000,   0.9960, 3701,    499.6,  -0.8870,  34.8730,2,  34.8775,2,    326.5,2,     7.18,2,    12.86,2,     0.01,2,     0.88,2,    5.082,2,    2.503,2,    0.431,2,    6.705,2,    14.84,2,   2149.4,2,   2231.3,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.9033
  58JH19951108,   GNS,   307,  1,      8,2,19951115, 75.0000,   0.9960, 3701,    749.0,  -0.9390,  34.8730,2,  34.8789,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   2192.2,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.9649
  58JH19951108,   GNS,   307,  1,      7,2,19951115, 75.0000,   0.9960, 3701,    998.8,  -0.9400,  34.8750,2,  34.8788,2,    327.4,2,     7.35,2,    12.89,2,     0.00,2,     0.88,2,    4.918,2,    2.442,2,    0.422,2,    6.542,2,   14.405,2,   2149.3,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9768
  58JH19951108,   GNS,   307,  1,      6,2,19951115, 75.0000,   0.9960, 3701,   1496.7,  -0.8250,  34.9020,2,  34.9052,2,    303.0,2,    10.08,2,    14.04,2,     0.01,2,     0.95,2,    1.381,2,    0.680,2,    0.071,2,    2.698,2,    4.274,2,   2147.0,2,   2261.7,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.8884
  58JH19951108,   GNS,   307,  1,      5,2,19951115, 75.0000,   0.9960, 3701,   1998.3,  -0.9400,  34.9030,2,  34.9055,2,    303.4,2,    10.76,2,    14.17,2,     0.01,2,     0.95,2,    1.056,2,    0.539,2,    0.056,2,    2.445,2,    3.265,2,   2146.2,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0316
  58JH19951108,   GNS,   307,  1,      4,2,19951115, 75.0000,   0.9960, 3701,   2349.8,  -0.9680,  34.9020,2,  34.9041,2,    303.4,2,    10.97,2,    14.17,2,     0.01,2,     0.95,2,    0.935,2,    0.479,2,    0.038,2,    2.347,2,     2.79,2,   -999.0,9,   2220.6,3, -999.000,9,-999.0000,9,  -999.00,9,  -1.0824
  58JH19951108,   GNS,   307,  1,      3,2,19951115, 75.0000,   0.9960, 3701,   2701.7,  -0.9810,  34.9010,2,  34.9026,2,    304.7,2,    11.24,2,    14.19,2,     0.01,2,     0.99,2,    0.835,2,    0.439,2,    0.038,2,    2.322,2,    2.468,2,   -999.0,9,   2242.8,3, -999.000,9,-999.0000,9,  -999.00,9,  -1.1204
  58JH19951108,   GNS,   307,  1,      2,2,19951115, 75.0000,   0.9960, 3701,   2999.2,  -0.9890,  34.9000,2,  34.9012,2,    306.4,2,    11.40,2,    14.21,2,     0.01,2,     0.97,2,    0.777,2,    0.415,2,    0.029,2,    2.348,2,    2.293,2,   2212.6,3,   2222.1,3, -999.000,9,-999.0000,9,  -999.00,9,  -1.1511
  58JH19951108,   GNS,   307,  1,      1,2,19951115, 75.0000,   0.9960, 3701,   3600.0,  -0.9730,  34.8980,2,  34.8984,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   2225.0,3, -999.000,9,-999.0000,9,  -999.00,9,  -1.1859
  58JH19951108,   GNS,   308,  3,     12,2,19951115, 74.9930,  -0.0140, 3700,      9.9,   0.2050,  34.8850,2,  34.8903,2,    330.9,2,     4.51,2,     9.18,2,     0.11,2,     0.70,2,    6.146,2,    3.140,2,    0.576,2,    7.581,2,   15.994,2,   2149.0,2,   2139.0,3,    1.707,2,   0.0000,2,    -1.13,2,   0.2046
  58JH19951108,   GNS,   308,  3,     11,2,19951115, 74.9930,  -0.0140, 3700,     29.9,   0.2150,  34.8840,2,  34.8892,2,    331.3,2,     4.54,2,     9.20,2,     0.11,2,     0.71,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2144.7,2,   2203.4,3, -999.000,9,-999.0000,9,  -999.00,9,   0.2139
  58JH19951108,   GNS,   308,  3,     10,2,19951115, 74.9930,  -0.0140, 3700,     48.9,   0.2070,  34.8850,2,  34.8902,2,    330.0,2,     4.56,2,     9.23,2,     0.10,2,     0.72,2,    6.150,2,    3.136,2,    0.576,2,    7.571,2,   16.049,2,   2143.7,2,   2214.0,3,    1.702,2,   0.0000,2,    -1.02,2,   0.2052
  58JH19951108,   GNS,   308,  3,      9,2,19951115, 74.9930,  -0.0140, 3700,     98.6,   0.2130,  34.8840,2,  34.8891,2,    330.9,2,     4.61,2,     9.36,2,     0.10,2,     0.71,2,    6.112,2,    3.114,2,    0.580,2,    7.548,2,   15.824,2,   2177.0,2,   -999.0,9,    1.720,2,   0.0000,2,    -0.96,2,   0.2092
  58JH19951108,   GNS,   308,  3,      8,2,19951115, 74.9930,  -0.0140, 3700,    149.5,  -0.3520,  34.8810,2,  34.8860,2,    323.9,2,     6.66,2,    12.64,2,     0.02,2,     0.88,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2172.0,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.3571
  58JH19951108,   GNS,   308,  3,      7,2,19951115, 74.9930,  -0.0140, 3700,    199.6,  -0.5130,  34.8810,2,  34.8849,2,    326.1,2,     6.82,2,    12.73,2,     0.02,2,     0.89,2,    5.276,2,    2.624,2,    0.462,2,    6.705,2,   15.185,2,   2184.4,2,   -999.0,9,    1.590,2,   0.0000,2,     0.86,2,  -0.5196
  58JH19951108,   GNS,   308,  3,      6,2,19951115, 74.9930,  -0.0140, 3700,    249.0,  -0.5630,  34.8820,2,  34.8868,2,    325.2,2,     6.94,2,    12.70,2,     0.01,2,     0.89,2,    5.208,2,    2.599,2,    0.453,2,    6.697,2,   15.132,2,   2167.5,2,   -999.0,9,    1.533,2,   0.0000,2,     0.82,2,  -0.5712
  58JH19951108,   GNS,   308,  3,      5,2,19951115, 74.9930,  -0.0140, 3700,    299.6,  -0.6120,  34.8820,2,  34.8868,2,    325.2,2,     7.04,2,    12.80,2,     0.01,2,     0.90,2,    5.138,2,    2.546,2,    0.448,2,    6.592,2,   14.948,2,   2164.0,2,   2210.0,3,    1.554,2,   0.0000,2,     1.41,2,  -0.6219
  58JH19951108,   GNS,   308,  3,      4,2,19951115, 74.9930,  -0.0140, 3700,    396.7,  -0.7290,  34.8790,2,  34.8836,2,    324.8,2,     7.13,2,    12.80,2,     0.01,2,     0.90,2,    5.028,2,    2.507,2,    0.436,2,    6.508,2,   14.812,2,   2165.6,2,   -999.0,9,    1.479,2,   0.0000,2,     1.48,2,  -0.7421
  58JH19951108,   GNS,   308,  3,      3,2,19951115, 74.9930,  -0.0140, 3700,    500.2,  -0.7710,  34.8790,2,  34.8835,2,    323.9,2,     7.27,2,    12.89,2,     0.01,2,     0.91,2,    4.868,2,    2.413,2,    0.366,2,    6.393,2,    14.33,2,   2165.8,2,   -999.0,9,    1.504,2,   0.0000,2,     1.69,2,  -0.7878
  58JH19951108,   GNS,   308,  3,      2,2,19951115, 74.9930,  -0.0140, 3700,    600.9,  -0.8600,  34.8760,2,  34.8803,2,    322.6,2,     7.44,2,    12.97,2,     0.01,2,     0.91,2,    4.690,2,    2.381,2,    0.401,2,    6.413,2,   14.246,2,   2165.5,2,   2202.7,3,    1.410,2,   0.0000,2,     2.17,2,  -0.8803
  58JH19951108,   GNS,   308,  3,      1,2,19951115, 74.9930,  -0.0140, 3700,    799.7,  -0.9120,  34.8760,2,  34.8801,2,    325.2,2,     7.36,2,    12.94,2,     0.01,2,     0.92,2,    4.881,2,    2.403,2,    0.415,2,    6.430,2,     14.5,2,   2166.5,2,   2230.7,3,    1.450,2,   0.0000,2,     1.75,2,  -0.9402
  58JH19951108,   GNS,   308,  1,     12,2,19951115, 74.9930,  -0.0140, 3700,   1001.2,  -0.9050,  34.8800,2,  34.8838,2,    322.1,2,     7.52,2,    12.98,2,     0.01,2,     0.91,2,    4.687,2,    2.312,2,    0.385,2,    6.245,2,   13.901,2,   2172.6,2,   -999.0,9,    1.395,2,   0.0000,2,     2.40,2,  -0.9422
  58JH19951108,   GNS,   308,  1,     11,2,19951115, 74.9930,  -0.0140, 3700,   1249.3,  -0.7710,  34.9000,2,  34.9035,2,    323.0,2,     7.62,3,    12.97,3,     0.01,2,     0.92,2,    4.530,2,    2.230,2,    0.384,2,    6.040,2,   13.352,2,   2162.1,2,   -999.0,9,    1.302,2,   0.0000,2,     2.04,2,  -0.8217
  58JH19951108,   GNS,   308,  1,     10,2,19951115, 74.9930,  -0.0140, 3700,   1500.3,  -0.8400,  34.9030,2,  34.9062,2,    299.5,2,    10.30,2,    13.98,2,     0.01,2,     0.99,2,    1.237,2,    0.620,2,    0.045,2,    2.557,2,    3.935,2,   2167.0,2,   2230.4,3,    0.707,2,   0.0000,2,     5.96,2,  -0.9034
  58JH19951108,   GNS,   308,  1,      9,2,19951115, 74.9930,  -0.0140, 3700,   1751.7,  -0.9040,  34.9030,2,  34.9058,2,    301.2,2,    10.69,2,    14.15,2,     0.01,2,     1.00,2,    1.091,2,    0.566,2,    0.036,2,    2.416,2,    3.422,2,   2161.8,2,   -999.0,9,    0.710,2,   0.0000,2,     5.87,2,  -0.9810
  58JH19951108,   GNS,   308,  1,      8,2,19951115, 74.9930,  -0.0140, 3700,   2002.0,  -0.9470,  34.9020,2,  34.9045,2,    299.5,2,    10.83,2,    14.18,2,     0.01,2,     0.99,2,    1.015,2,    0.506,2,    0.033,2,    2.416,2,    3.219,2,   2161.1,2,   2144.1,3, -999.000,9,-999.0000,9,  -999.00,9,  -1.0388
  58JH19951108,   GNS,   308,  1,      7,2,19951115, 74.9930,  -0.0140, 3700,   2249.0,  -0.9620,  34.9030,2,  34.9052,2,    303.0,2,    11.05,2,    14.24,2,     0.01,2,     0.98,2,    0.896,2,    0.456,2,    0.026,2,    2.306,2,    2.798,2,   2159.5,2,   2154.9,3,    0.634,2,   0.0000,2,     6.05,2,  -1.0697
  58JH19951108,   GNS,   308,  1,      6,2,19951115, 74.9930,  -0.0140, 3700,   2498.6,  -0.9710,  34.9030,2,  34.9049,2,    303.0,2,    11.29,2,    14.18,2,     0.01,2,     0.97,2,    0.820,2,    0.429,2,    0.018,2,    2.289,2,    2.588,2,   2158.4,2,   2264.8,3,    0.539,2,   0.0000,2,     6.14,2,  -1.0958
  58JH19951108,   GNS,   308,  1,      5,2,19951115, 74.9930,  -0.0140, 3700,   2749.9,  -0.9810,  34.9010,2,  34.9025,2,    306.0,2,    11.34,2,    14.14,2,     0.01,2,     0.97,2,    0.809,2,    0.425,2,    0.018,2,    2.326,2,    2.477,2,   2158.9,2,   2235.2,3,    0.515,2,   0.0000,2,     6.46,2,  -1.1240
  58JH19951108,   GNS,   308,  1,      4,2,19951115, 74.9930,  -0.0140, 3700,   2999.0,  -0.9840,  34.9000,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   2242.8,3, -999.000,9,-999.0000,9,  -999.00,9,  -1.1462
  58JH19951108,   GNS,   308,  1,      3,2,19951115, 74.9930,  -0.0140, 3700,   3249.2,  -0.9790,  34.8990,2,  34.8999,2,    305.6,2,    11.59,2,    14.20,2,     0.01,2,     0.97,2,    0.763,2,    0.399,2,    0.018,2,    2.383,2,    2.305,2,   2158.8,2,   2245.8,3,    0.528,2,   0.0000,2,     6.71,2,  -1.1616
  58JH19951108,   GNS,   308,  1,      2,2,19951115, 74.9930,  -0.0140, 3700,   3499.3,  -0.9720,  34.8990,2,  34.8996,2,    305.1,2,    11.72,2,    14.20,2,     0.01,2,     0.97,2,    0.744,2,    0.384,2,    0.017,2,    2.399,2,    2.248,2,   2164.6,2,   -999.0,9,    0.493,2,   0.0000,2,     6.87,2,  -1.1761
  58JH19951108,   GNS,   308,  1,      1,2,19951115, 74.9930,  -0.0140, 3700,   3652.5,  -0.9650,  34.8980,2,  34.8984,2,    305.1,2,    11.80,2,    14.20,2,     0.01,2,     0.97,2,    0.745,2,    0.392,2,    0.031,2,    2.441,2,    2.302,2,   2158.0,2,   2226.4,3,    0.520,2,   0.0000,2,     6.97,2,  -1.1828
  58JH19951108,   GNS,   309,  1,     12,2,19951115, 74.9990,  -1.0020, 3496,      8.6,   0.1770,  34.8940,2,  34.8993,2,    329.5,2,     5.00,2,    10.17,2,     0.07,2,     0.73,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1767
  58JH19951108,   GNS,   309,  1,     11,2,19951115, 74.9990,  -1.0020, 3496,     99.5,   0.1000,  34.8950,2,  34.9001,2,    330.0,2,     5.25,2,    10.61,2,     0.07,2,     0.75,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   0.0963
  58JH19951108,   GNS,   309,  1,     10,2,19951115, 74.9990,  -1.0020, 3496,    248.6,  -0.5240,  34.8800,2,  34.8849,2,    326.1,2,     6.73,2,    12.61,2,     0.01,2,     0.86,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5323
  58JH19951108,   GNS,   309,  1,      9,2,19951115, 74.9990,  -1.0020, 3496,    500.2,  -0.8350,  34.8740,2,  34.8785,2,    326.1,2,     7.19,2,    12.86,2,     0.01,2,     0.88,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8516
  58JH19951108,   GNS,   309,  1,      8,2,19951115, 74.9990,  -1.0020, 3496,    748.1,  -0.9340,  34.8730,2,  34.8771,2,    328.7,2,     7.11,2,    12.75,2,     0.01,2,     0.87,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9599
  58JH19951108,   GNS,   309,  1,      7,2,19951115, 74.9990,  -1.0020, 3496,    998.3,  -0.9370,  34.8760,2,  34.8798,2,    326.9,2,     7.32,2,    12.90,2,     0.01,2,     0.88,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9738
  58JH19951108,   GNS,   309,  1,      6,2,19951115, 74.9990,  -1.0020, 3496,   1499.7,  -0.8150,  34.9020,2,  34.9052,2,    302.1,2,     9.92,2,    13.48,2,     0.01,2,     0.95,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8787
  58JH19951108,   GNS,   309,  1,      5,2,19951115, 74.9990,  -1.0020, 3496,   1999.9,  -0.9400,  34.9020,2,  34.9045,2,    302.5,2,    10.56,2,    13.87,2,     0.01,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0317
  58JH19951108,   GNS,   309,  1,      4,2,19951115, 74.9990,  -1.0020, 3496,   2498.8,  -0.9720,  34.9020,2,  34.9039,2,    303.4,2,    11.01,2,    13.93,2,     0.01,2,     0.96,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0968
  58JH19951108,   GNS,   309,  1,      3,2,19951115, 74.9990,  -1.0020, 3496,   3000.2,  -0.9890,  34.9000,2,  34.9012,2,    305.6,2,    11.35,2,    13.90,2,     0.01,2,     0.96,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1512
  58JH19951108,   GNS,   309,  1,      2,2,19951115, 74.9990,  -1.0020, 3496,   3198.7,  -0.9910,  34.8990,2,  34.9000,2,    305.6,2,    11.46,2,    13.93,2,     0.01,2,     0.96,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1692
  58JH19951108,   GNS,   309,  1,      1,2,19951115, 74.9990,  -1.0020, 3496,   3320.9,  -0.9920,  34.8980,2,  34.8988,2,    306.0,2,    11.54,2,    13.91,2,     0.01,2,     0.96,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1803
  58JH19951108,   GNS,   310,  2,     12,2,19951115, 74.9990,  -3.0130, 3628,     10.4,   0.3880,  34.9110,2,  34.9153,2,    326.5,2,     5.23,2,    10.75,2,     0.07,2,     0.76,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2179.8,2,   2216.7,3,    1.754,2,   0.0000,2,    -0.43,2,   0.3876
  58JH19951108,   GNS,   310,  2,     11,2,19951115, 74.9990,  -3.0130, 3628,     30.3,   0.3950,  34.9100,2,  34.9153,2,    326.9,2,     5.26,2,    10.75,2,     0.07,2,     0.76,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2173.1,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3938
  58JH19951108,   GNS,   310,  2,     10,2,19951115, 74.9990,  -3.0130, 3628,     51.0,   0.3960,  34.9100,2,  34.9152,2,    326.5,2,     5.28,2,    10.80,2,     0.07,2,     0.76,2,    5.660,2,    2.832,2,    0.515,2,    7.156,2,   14.608,2,   2171.1,2,   2240.9,3,    1.733,2,-999.0000,9,  -999.00,9,   0.3940
  58JH19951108,   GNS,   310,  2,      9,2,19951115, 74.9990,  -3.0130, 3628,     99.1,   0.3870,  34.9090,2,  34.9142,2,    326.9,2,     5.24,2,    10.74,2,     0.07,2,     0.76,2,    5.698,2,    2.839,2,    0.518,2,    7.228,2,   14.779,2,   2166.5,2,   -999.0,9,    1.791,2,   0.0000,2,    -0.41,2,   0.3831
  58JH19951108,   GNS,   310,  2,      8,2,19951115, 74.9990,  -3.0130, 3628,    149.0,  -0.1420,  34.8880,2,  34.8930,2,    317.8,2,     6.70,2,    12.58,2,     0.02,2,     0.86,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2172.0,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.1473
  58JH19951108,   GNS,   310,  2,      7,2,19951115, 74.9990,  -3.0130, 3628,    199.8,  -0.3480,  34.8820,2,  34.8869,2,    323.0,2,     6.67,2,    12.61,2,     0.01,2,     0.86,2,    5.057,2,    2.469,2,    0.436,2,    6.605,2,   14.403,2,   2165.9,2,   -999.0,9,    1.532,2,   0.0000,2,     1.42,2,  -0.3549
  58JH19951108,   GNS,   310,  2,      6,2,19951115, 74.9990,  -3.0130, 3628,    251.4,  -0.5190,  34.8790,2,  34.8839,2,    326.5,2,     6.67,2,    12.62,2,     0.02,2,     0.86,2,    5.301,2,    2.590,2,    0.462,2,    6.824,2,   15.028,2,   2170.0,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5274
  58JH19951108,   GNS,   310,  2,      5,2,19951115, 74.9990,  -3.0130, 3628,    298.6,  -0.5620,  34.8800,2,  34.8848,2,    326.5,2,     6.73,2,    12.56,2,     0.01,2,     0.86,2,    5.198,2,    2.555,2,    0.451,2,    6.697,2,   14.822,2,   2193.5,3,   -999.0,9,    1.607,2,-999.0000,9,  -999.00,9,  -0.5720
  58JH19951108,   GNS,   310,  2,      4,2,19951115, 74.9990,  -3.0130, 3628,    398.1,  -0.6980,  34.8770,2,  34.8816,2,    325.6,2,     6.92,2,    12.73,2,     0.01,2,     0.87,2,    5.043,2,    2.454,2,    0.425,2,    6.579,2,   14.606,2,   2179.7,2,   -999.0,9,    1.547,2,   0.0000,2,     1.81,2,  -0.7113
  58JH19951108,   GNS,   310,  2,      3,2,19951115, 74.9990,  -3.0130, 3628,    500.4,  -0.8080,  34.8740,2,  34.8785,2,    325.2,2,     7.11,2,    12.78,2,     0.01,2,     0.87,2,    4.958,2,    2.421,2,    0.400,2,    6.519,2,   14.587,2,   2165.6,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8247
