EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TRITUM,TRITER,TRITUM_FLAG_W,DELO18,DELO18_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,TU,TU,,O/OO,,DEGC
  77YM19800811,Arctic,   114,  2,    162,19800822, 78.7420,   7.9940, 1013,    620.6,   1.7204,  34.9460,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    4.775,    0.230,2,     0.46,2,   1.6860
  77YM19800811,Arctic,   114,  2,    161,19800822, 78.7420,   7.9940, 1013,   1001.8,  -0.8603,  34.9200,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    1.155,    0.098,2,     0.40,2,  -0.8980
  77YM19800811,Arctic,   115,  1,     12,19800822, 78.7500,   7.5000, 1258,     10.0,   5.3800,  34.8350,2,    315.6,2,     1.12,2,     0.98,2,     0.23,2, -999.000, -999.000,9,  -999.00,9,   5.3792
  77YM19800811,Arctic,   115,  1,     11,19800822, 78.7500,   7.5000, 1258,     25.0,   5.7380,  34.8990,2,    309.9,2,     1.94,2,     2.83,2,     0.35,2, -999.000, -999.000,9,  -999.00,9,   5.7359
  77YM19800811,Arctic,   115,  1,     10,19800822, 78.7500,   7.5000, 1258,     50.0,   5.1090,  35.0360,2,    302.1,2,     3.62,2,     6.54,2,     0.61,2, -999.000, -999.000,9,  -999.00,9,   5.1051
  77YM19800811,Arctic,   115,  1,      9,19800822, 78.7500,   7.5000, 1258,     75.0,   4.1960,  35.0220,2,    300.7,2,     4.99,2,    10.15,2,     0.77,2, -999.000, -999.000,9,  -999.00,9,   4.1907
  77YM19800811,Arctic,   115,  1,      8,19800822, 78.7500,   7.5000, 1258,    100.0,   3.8180,  35.0160,2,    306.0,2,     5.03,2,    10.54,2,     0.78,2, -999.000, -999.000,9,  -999.00,9,   3.8112
  77YM19800811,Arctic,   115,  1,      7,19800822, 78.7500,   7.5000, 1258,    150.0,   3.2220,  34.9930,2,    306.0,2,     5.24,2,    10.84,2,     0.81,2, -999.000, -999.000,9,  -999.00,9,   3.2124
  77YM19800811,Arctic,   115,  1,      6,19800822, 78.7500,   7.5000, 1258,    200.0,   3.0090,  34.9800,2,    304.7,2,     5.47,2,    10.74,2,     0.84,2, -999.000, -999.000,9,  -999.00,9,   2.9965
  77YM19800811,Arctic,   115,  1,      5,19800822, 78.7500,   7.5000, 1258,    300.0,   2.5750,  34.9690,2,    308.6,2,     5.30,2,    10.35,2,     0.80,2, -999.000, -999.000,9,  -999.00,9,   2.5571
  77YM19800811,Arctic,   115,  1,      4,19800822, 78.7500,   7.5000, 1258,    400.0,   2.1950,  34.9580,2,    312.5,2,     5.47,2,    10.64,2,     0.83,2, -999.000, -999.000,9,  -999.00,9,   2.1720
  77YM19800811,Arctic,   115,  1,      3,19800822, 78.7500,   7.5000, 1258,    600.0,   1.1390,  34.9090,2,    311.7,2,     5.89,2,    10.64,2,     0.88,2, -999.000, -999.000,9,  -999.00,9,   1.1087
  77YM19800811,Arctic,   115,  1,      2,19800822, 78.7500,   7.5000, 1258,    800.0,  -0.1480,  34.9000,2,    303.0,2,     7.59,2,    12.01,2,     0.88,2, -999.000, -999.000,9,  -999.00,9,  -0.1813
  77YM19800811,Arctic,   115,  1,      1,19800822, 78.7500,   7.5000, 1258,   1150.0,  -0.9940,  34.9030,2,    294.2,2,    12.43,2,    13.28,3,     0.98,2, -999.000, -999.000,9,  -999.00,9,  -1.0375
  77YM19800811,Arctic,   115,  2,    184,19800822, 78.7500,   7.5000, 1258,     11.1,   5.5299,  34.6920,2,    315.2,0,     1.18,0,     1.11,0,     0.24,0,    5.692,    0.271,2,  -999.00,2,   5.5290
  77YM19800811,Arctic,   115,  2,    183,19800822, 78.7500,   7.5000, 1258,     27.2,   5.7382,  34.9130,2,    309.2,0,     2.09,0,     3.16,0,     0.37,0,    5.886,    0.278,2,  -999.00,2,   5.7360
  77YM19800811,Arctic,   115,  2,    182,19800822, 78.7500,   7.5000, 1258,     53.4,   5.1092,  35.0490,2,    301.9,0,     3.81,0,     7.03,0,     0.63,0,    5.319,    0.261,2,  -999.00,2,   5.1050
  77YM19800811,Arctic,   115,  2,    181,19800822, 78.7500,   7.5000, 1258,     79.6,   4.1957,  35.0350,2,    301.7,0,     5.00,0,    10.23,0,     0.77,0,    5.565,    0.267,2,  -999.00,2,   4.1900
  77YM19800811,Arctic,   115,  2,    180,19800822, 78.7500,   7.5000, 1258,    104.8,   3.8182,  35.0290,2,    306.0,0,     5.05,0,    10.57,0,     0.78,0,    5.698,    0.269,2,  -999.00,2,   3.8110
  77YM19800811,Arctic,   115,  2,    179,19800822, 78.7500,   7.5000, 1258,    156.2,   3.3221,  35.0060,2,    305.8,0,     5.27,0,    10.83,0,     0.81,0,    4.981,    0.187,2,  -999.00,2,   3.3120
  77YM19800811,Arctic,   115,  2,    178,19800822, 78.7500,   7.5000, 1258,    207.7,   3.0090,  34.9930,2,    305.0,0,     5.45,0,    10.71,0,     0.84,0,    5.582,    0.271,2,  -999.00,2,   2.9960
  77YM19800811,Arctic,   115,  2,    177,19800822, 78.7500,   7.5000, 1258,    311.6,   2.5746,  34.9820,2,    309.1,0,     5.32,0,    10.38,0,     0.80,0,    5.557,    0.258,2,  -999.00,2,   2.5560
  77YM19800811,Arctic,   115,  2,    176,19800822, 78.7500,   7.5000, 1258,    414.5,   2.1949,  34.9710,2,    312.5,0,     5.50,0,    10.64,0,     0.83,0,    5.631,    0.262,2,  -999.00,2,   2.1710
  77YM19800811,Arctic,   115,  2,    175,19800822, 78.7500,   7.5000, 1258,    616.5,   1.1393,  34.9920,2,    311.0,0,     6.03,0,    10.76,0,     0.88,0,    4.934,    0.239,2,  -999.00,2,   1.1080
  77YM19800811,Arctic,   115,  2,    174,19800822, 78.7500,   7.5000, 1258,    821.7,  -0.1476,  34.9130,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    2.752,    0.157,2,  -999.00,2,  -0.1820
  77YM19800811,Arctic,   115,  2,    173,19800822, 78.7500,   7.5000, 1258,   1184.1,  -0.9938,  34.9160,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.628,    0.119,2,  -999.00,2,  -1.0390
  77YM19800811,Arctic,   116,  2,    194,19800823, 78.7670,   6.8500, 1550,     10.1,   5.5798,  34.9590,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.693,    0.253,2,  -999.00,2,   5.5790
  77YM19800811,Arctic,   116,  2,    195,19800823, 78.7670,   6.8500, 1550,     24.2,   5.5900,  34.9590,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.533,    0.254,2,  -999.00,2,   5.5880
  77YM19800811,Arctic,   116,  2,    196,19800823, 78.7670,   6.8500, 1550,     50.4,   5.5201,  34.9650,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.455,    0.209,2,  -999.00,2,   5.5160
  77YM19800811,Arctic,   116,  2,    193,19800823, 78.7670,   6.8500, 1550,     77.6,   4.2996,  35.0420,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.525,    0.256,2,  -999.00,2,   4.2940
  77YM19800811,Arctic,   116,  2,    192,19800823, 78.7670,   6.8500, 1550,    103.8,   3.8401,  35.0320,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.363,    0.253,2,  -999.00,2,   3.8330
  77YM19800811,Arctic,   116,  2,    191,19800823, 78.7670,   6.8500, 1550,    156.2,   3.4903,  35.0210,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.636,    0.296,2,  -999.00,2,   3.4800
  77YM19800811,Arctic,   116,  2,    190,19800823, 78.7670,   6.8500, 1550,    207.7,   3.1903,  35.0100,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.658,    0.275,2,  -999.00,2,   3.1770
  77YM19800811,Arctic,   116,  2,    189,19800823, 78.7670,   6.8500, 1550,    310.6,   2.5405,  34.9780,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    4.896,    0.240,2,  -999.00,2,   2.5220
  77YM19800811,Arctic,   116,  2,    188,19800823, 78.7670,   6.8500, 1550,    509.4,   1.6806,  34.9350,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    4.464,    0.227,2,  -999.00,2,   1.6530
  77YM19800811,Arctic,   116,  2,    187,19800823, 78.7670,   6.8500, 1550,    782.3,   0.2601,  34.9350,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    3.787,    0.199,2,  -999.00,2,   0.2250
  77YM19800811,Arctic,   116,  2,    186,19800823, 78.7670,   6.8500, 1550,    939.1,  -0.3996,  34.9250,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    1.825,    0.134,2,  -999.00,2,  -0.4380
  77YM19800811,Arctic,   116,  2,    185,19800823, 78.7670,   6.8500, 1550,   1521.7,  -1.0095,  34.9180,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.409,    0.106,2,  -999.00,2,  -1.0720
  77YM19800811,Arctic,   117,  2,    208,19800823, 78.7670,   6.0000, 2300,     12.1,   5.1609,  34.8770,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.390,    0.210,2,  -999.00,2,   5.1600
  77YM19800811,Arctic,   117,  2,    207,19800823, 78.7670,   6.0000, 2300,     26.2,   5.1660,  34.8720,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.390,    0.160,2,  -999.00,2,   5.1640
  77YM19800811,Arctic,   117,  2,    206,19800823, 78.7670,   6.0000, 2300,     51.4,   5.1990,  34.9150,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.870,    0.170,2,  -999.00,2,   5.1950
  77YM19800811,Arctic,   117,  2,    205,19800823, 78.7670,   6.0000, 2300,     77.6,   4.2375,  35.0250,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.120,    0.140,2,  -999.00,2,   4.2320
  77YM19800811,Arctic,   117,  2,    204,19800823, 78.7670,   6.0000, 2300,    103.8,   3.9342,  35.0250,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.190,    0.160,2,  -999.00,2,   3.9270
  77YM19800811,Arctic,   117,  2,    203,19800823, 78.7670,   6.0000, 2300,    154.2,   3.4011,  35.0210,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.260,    0.170,2,  -999.00,2,   3.3910
  77YM19800811,Arctic,   117,  2,    202,19800823, 78.7670,   6.0000, 2300,    203.6,   3.1159,  35.0080,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.340,    0.170,2,  -999.00,2,   3.1030
  77YM19800811,Arctic,   117,  2,    201,19800823, 78.7670,   6.0000, 2300,    403.4,   2.1691,  34.9660,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.170,    0.160,2,  -999.00,2,   2.1460
  77YM19800811,Arctic,   117,  2,    200,19800823, 78.7670,   6.0000, 2300,    602.4,   0.9776,  34.9170,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    4.600,    0.150,2,  -999.00,2,   0.9480
  77YM19800811,Arctic,   117,  2,    199,19800823, 78.7670,   6.0000, 2300,   1028.2,  -0.5585,  34.9110,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    1.690,    0.080,2,  -999.00,2,  -0.6000
  77YM19800811,Arctic,   117,  2,    198,19800823, 78.7670,   6.0000, 2300,   1540.0,  -0.8444,  34.9190,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.890,    0.080,2,  -999.00,2,  -0.9100
  77YM19800811,Arctic,   117,  2,    197,19800823, 78.7670,   6.0000, 2300,   2390.8,  -1.0237,  34.9180,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.850,    0.060,2,  -999.00,2,  -1.1400
  77YM19800811,Arctic,   118,  1,     12,19800823, 78.7500,   4.5000, 3119,     20.0,   5.3830,  34.9210,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,   5.3814
  77YM19800811,Arctic,   118,  1,     11,19800823, 78.7500,   4.5000, 3119,     25.0,   5.3870,  34.9240,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,   5.3850
  77YM19800811,Arctic,   118,  1,     10,19800823, 78.7500,   4.5000, 3119,     50.0,   3.8370,  35.0080,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,   3.8336
  77YM19800811,Arctic,   118,  1,      9,19800823, 78.7500,   4.5000, 3119,     75.0,   3.5940,  35.0120,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,   3.5890
  77YM19800811,Arctic,   118,  1,      8,19800823, 78.7500,   4.5000, 3119,    100.0,   3.2480,  35.0030,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,   3.2416
  77YM19800811,Arctic,   118,  1,      7,19800823, 78.7500,   4.5000, 3119,    150.0,   2.8940,  34.9920,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,   2.8848
  77YM19800811,Arctic,   118,  1,      6,19800823, 78.7500,   4.5000, 3119,    200.0,   2.4240,  34.9690,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,   2.4125
  77YM19800811,Arctic,   118,  1,      5,19800823, 78.7500,   4.5000, 3119,    400.0,   0.9250,  34.9020,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,   0.9062
  77YM19800811,Arctic,   118,  1,      4,19800823, 78.7500,   4.5000, 3119,    600.0,  -0.0090,  34.9000,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -0.0336
  77YM19800811,Arctic,   118,  1,      3,19800823, 78.7500,   4.5000, 3119,   1000.0,  -0.7470,  34.8980,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -0.7855
  77YM19800811,Arctic,   118,  1,      2,19800823, 78.7500,   4.5000, 3119,   1580.0,  -0.9040,  34.9100,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -0.9711
  77YM19800811,Arctic,   118,  1,      1,19800823, 78.7500,   4.5000, 3119,   2343.0,  -0.9340,  34.9160,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -1.0486
  77YM19800811,Arctic,   118,  2,    220,19800823, 78.7500,   4.5000, 3119,     14.1,   5.3801,  34.9340,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.426,    0.257,2,  -999.00,2,   5.3790
  77YM19800811,Arctic,   118,  2,    219,19800823, 78.7500,   4.5000, 3119,     29.2,   5.3703,  34.9370,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.686,    0.267,2,  -999.00,2,   5.3680
  77YM19800811,Arctic,   118,  2,    218,19800823, 78.7500,   4.5000, 3119,     55.4,   3.8398,  35.0210,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.294,    0.256,2,  -999.00,2,   3.8360
  77YM19800811,Arctic,   118,  2,    217,19800823, 78.7500,   4.5000, 3119,     80.6,   3.5903,  35.0250,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.342,    0.255,2,  -999.00,2,   3.5850
  77YM19800811,Arctic,   118,  2,    216,19800823, 78.7500,   4.5000, 3119,    106.8,   3.2498,  35.0160,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.348,    0.252,2,  -999.00,2,   3.2430
  77YM19800811,Arctic,   118,  2,    215,19800823, 78.7500,   4.5000, 3119,    158.3,   2.8897,  35.0050,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.328,    0.250,2,  -999.00,2,   2.8800
  77YM19800811,Arctic,   118,  2,    214,19800823, 78.7500,   4.5000, 3119,    206.7,   2.4199,  34.9820,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    4.736,    0.227,2,  -999.00,2,   2.4080
  77YM19800811,Arctic,   118,  2,    213,19800823, 78.7500,   4.5000, 3119,    406.4,   0.9301,  34.9150,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    4.526,    0.234,2,  -999.00,2,   0.9110
  77YM19800811,Arctic,   118,  2,    212,19800823, 78.7500,   4.5000, 3119,    601.4,  -0.0103,  34.9130,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    3.869,    0.207,2,  -999.00,2,  -0.0350
  77YM19800811,Arctic,   118,  2,    211,19800823, 78.7500,   4.5000, 3119,    998.8,  -0.7506,  34.9110,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    1.715,    0.145,2,  -999.00,2,  -0.7890
  77YM19800811,Arctic,   118,  2,    210,19800823, 78.7500,   4.5000, 3119,   1560.3,  -0.8999,  34.9230,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.838,    0.094,2,  -999.00,2,  -0.9660
  77YM19800811,Arctic,   118,  2,    209,19800823, 78.7500,   4.5000, 3119,   2420.4,  -0.9288,  34.9290,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.805,    0.097,2,  -999.00,2,  -1.0490
  77YM19800811,Arctic,   119,  2,    232,19800823, 78.7500,   3.0000, 2480,     14.1,   5.0441,  34.8070,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.290,    0.160,2,  -999.00,2,   5.0430
  77YM19800811,Arctic,   119,  2,    231,19800823, 78.7500,   3.0000, 2480,     28.2,   5.0772,  34.8200,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.230,    0.160,2,  -999.00,2,   5.0750
  77YM19800811,Arctic,   119,  2,    230,19800823, 78.7500,   3.0000, 2480,     55.4,   4.0158,  35.0220,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    4.700,    0.130,2,  -999.00,2,   4.0120
  77YM19800811,Arctic,   119,  2,    229,19800823, 78.7500,   3.0000, 2480,     80.6,   3.4382,  35.0120,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    4.750,    0.160,2,  -999.00,2,   3.4330
  77YM19800811,Arctic,   119,  2,    228,19800823, 78.7500,   3.0000, 2480,    107.8,   3.1117,  35.0030,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    4.800,    0.190,2,  -999.00,2,   3.1050
  77YM19800811,Arctic,   119,  2,    227,19800823, 78.7500,   3.0000, 2480,    159.3,   2.5603,  34.9770,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.030,    0.160,2,  -999.00,2,   2.5510
  77YM19800811,Arctic,   119,  2,    226,19800823, 78.7500,   3.0000, 2480,    210.7,   2.2529,  34.9750,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.050,    0.160,2,  -999.00,2,   2.2410
  77YM19800811,Arctic,   119,  2,    225,19800823, 78.7500,   3.0000, 2480,    418.6,   0.9127,  34.9190,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    4.630,    0.150,2,  -999.00,2,   0.8930
  77YM19800811,Arctic,   119,  2,    224,19800823, 78.7500,   3.0000, 2480,    624.6,  -0.0424,  34.9080,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    3.390,    0.130,2,  -999.00,2,  -0.0680
  77YM19800811,Arctic,   119,  2,    223,19800823, 78.7500,   3.0000, 2480,   1033.2,  -0.6853,  34.9250,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    1.580,    0.070,2,  -999.00,2,  -0.7260
  77YM19800811,Arctic,   119,  2,    222,19800823, 78.7500,   3.0000, 2480,   1543.0,  -0.9161,  34.9190,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    1.000,    0.080,2,  -999.00,2,  -0.9810
  77YM19800811,Arctic,   119,  2,    221,19800823, 78.7500,   3.0000, 2480,   2560.0,  -1.0768,  34.9210,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.810,    0.060,2,  -999.00,2,  -1.2040
  77YM19800811,Arctic,   121,  1,     12,19800823, 78.7450,   0.0250, 2657,     10.0,   2.0510,  33.3270,2,    342.6,2,     0.58,2,     0.63,2,     0.12,2, -999.000, -999.000,9,  -999.00,9,   2.0505
  77YM19800811,Arctic,   121,  1,     11,19800823, 78.7450,   0.0250, 2657,     25.0,   2.2100,  33.5170,2,    336.4,2,     1.74,0,     0.62,2,     0.14,2, -999.000, -999.000,9,  -999.00,9,   2.2087
  77YM19800811,Arctic,   121,  1,     10,19800823, 78.7450,   0.0250, 2657,     50.0,   4.0500,  35.0150,2,    302.1,2,     3.68,2,     9.76,2,     0.69,2, -999.000, -999.000,9,  -999.00,9,   4.0465
  77YM19800811,Arctic,   121,  1,      9,19800823, 78.7450,   0.0250, 2657,    100.0,   3.0950,  35.0030,2,    309.9,2,     4.88,2,    10.25,2,     0.73,2, -999.000, -999.000,9,  -999.00,9,   3.0888
  77YM19800811,Arctic,   121,  1,      8,19800823, 78.7450,   0.0250, 2657,    150.0,   2.5610,  34.9700,2,    309.9,2,     4.33,2,    10.54,2,     0.76,2, -999.000, -999.000,9,  -999.00,9,   2.5522
  77YM19800811,Arctic,   121,  1,      7,19800823, 78.7450,   0.0250, 2657,    200.0,   2.2740,  34.9540,2,    310.8,2,     4.06,2,    10.74,2,     0.74,2, -999.000, -999.000,9,  -999.00,9,   2.2627
  77YM19800811,Arctic,   121,  1,      6,19800823, 78.7450,   0.0250, 2657,    250.0,   2.0320,  34.9530,2,    315.6,2,     4.76,2,    10.45,2,     0.77,2, -999.000, -999.000,9,  -999.00,9,   2.0183
  77YM19800811,Arctic,   121,  1,      5,19800823, 78.7450,   0.0250, 2657,    500.0,   0.5890,  34.8980,2,    310.8,2,     5.18,2,    10.64,2,     0.78,2, -999.000, -999.000,9,  -999.00,9,   0.5665
  77YM19800811,Arctic,   121,  1,      4,19800823, 78.7450,   0.0250, 2657,   1000.0,   0.5360,  34.9140,2,    300.8,2,     6.90,2,    11.81,2,     0.85,2, -999.000, -999.000,9,  -999.00,9,   0.4870
  77YM19800811,Arctic,   121,  1,      3,19800823, 78.7450,   0.0250, 2657,   1400.0,  -0.8170,  34.9090,2,    300.8,2,     7.53,2,    12.40,2,     0.90,2, -999.000, -999.000,9,  -999.00,9,  -0.8752
  77YM19800811,Arctic,   121,  1,      2,19800823, 78.7450,   0.0250, 2657,   2000.0,  -0.9490,  34.9080,2,    303.8,2,     7.70,2,    12.79,2,     0.90,2, -999.000, -999.000,9,  -999.00,9,  -1.0406
  77YM19800811,Arctic,   121,  1,      1,19800823, 78.7450,   0.0250, 2657,   2635.0,  -1.0240,  34.9010,2,    306.9,2,     6.77,2,    12.79,2,     0.88,2, -999.000, -999.000,9,  -999.00,9,  -1.1576
  77YM19800811,Arctic,   121,  2,    256,19800823, 78.7450,   0.0250, 2657,     12.1,   3.0507,  33.3400,2,    341.7,0,     0.74,0,     0.62,0,     0.12,0,    7.330,    0.200,2,  -999.00,2,   3.0500
  77YM19800811,Arctic,   121,  2,    255,19800823, 78.7450,   0.0250, 2657,     27.2,   2.2104,  33.5300,2,    333.4,0,     1.91,0,     1.42,0,     0.19,0,    7.210,    0.210,2,  -999.00,2,   2.2090
  77YM19800811,Arctic,   121,  2,    254,19800823, 78.7450,   0.0250, 2657,     53.4,   4.0517,  35.0280,2,    302.6,0,     3.76,0,     9.80,0,     0.70,0,    5.070,    0.160,2,  -999.00,2,   4.0480
  77YM19800811,Arctic,   121,  2,    253,19800823, 78.7450,   0.0250, 2657,    104.8,   3.0945,  35.0160,2,    309.9,0,     4.83,0,    10.28,0,     0.74,0,    4.900,    0.160,2,  -999.00,2,   3.0880
  77YM19800811,Arctic,   121,  2,    252,19800823, 78.7450,   0.0250, 2657,    157.2,   2.5612,  34.9830,2,    310.0,0,     4.29,0,    10.57,0,     0.76,0,    5.290,    0.180,2,  -999.00,2,   2.5520
  77YM19800811,Arctic,   121,  2,    251,19800823, 78.7450,   0.0250, 2657,    208.7,   2.2738,  34.9670,2,    311.6,0,     4.18,0,    10.69,0,     0.75,0,    4.910,    0.160,2,  -999.00,2,   2.2620
  77YM19800811,Arctic,   121,  2,    250,19800823, 78.7450,   0.0250, 2657,    259.1,   2.0322,  34.9660,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.110,    0.160,2,  -999.00,2,   2.0180
  77YM19800811,Arctic,   121,  2,    249,19800823, 78.7450,   0.0250, 2657,    518.5,   0.5895,  34.9110,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    3.070,    0.100,2,  -999.00,2,   0.5660
  77YM19800811,Arctic,   121,  2,    248,19800823, 78.7450,   0.0250, 2657,   1029.2,   0.5357,  34.9270,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    1.610,    0.070,2,  -999.00,2,   0.4850
  77YM19800811,Arctic,   121,  2,    247,19800823, 78.7450,   0.0250, 2657,   1443.6,  -0.8164,  34.9220,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.790,    0.070,2,  -999.00,2,  -0.8770
  77YM19800811,Arctic,   121,  2,    246,19800823, 78.7450,   0.0250, 2657,   2074.3,  -0.9486,  34.9210,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.660,    0.080,2,  -999.00,2,  -1.0450
  77YM19800811,Arctic,   121,  2,    245,19800823, 78.7450,   0.0250, 2657,   2738.4,  -1.0216,  34.9140,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.850,    0.080,2,  -999.00,2,  -1.1630
  77YM19800811,Arctic,   122,  1,     17,19800824, 79.1330,   2.9500, 5460,     25.0,   2.0430,  34.1600,2,    347.2,2,     0.76,2,     1.86,2,     0.25,2, -999.000, -999.000,9,  -999.00,9,   2.0417
  77YM19800811,Arctic,   122,  1,     16,19800824, 79.1330,   2.9500, 5460,     50.0,   1.5160,  34.5420,2,    329.2,2,     2.88,2,     5.47,2,     0.52,2, -999.000, -999.000,9,  -999.00,9,   1.5136
  77YM19800811,Arctic,   122,  1,     15,19800824, 79.1330,   2.9500, 5460,     75.0,   2.3870,  34.8130,2,    321.7,2,     2.99,2,     6.64,2,     0.63,2, -999.000, -999.000,9,  -999.00,9,   2.3828
  77YM19800811,Arctic,   122,  1,     14,19800824, 79.1330,   2.9500, 5460,    100.0,   2.4080,  34.9170,2,    326.1,2,     3.76,2,     7.26,2,     0.65,2, -999.000, -999.000,9,  -999.00,9,   2.4023
  77YM19800811,Arctic,   122,  1,     13,19800824, 79.1330,   2.9500, 5460,    150.0,   1.9740,  34.9270,2,    319.9,2,     4.73,2,    10.25,2,     0.77,2, -999.000, -999.000,9,  -999.00,9,   1.9660
  77YM19800811,Arctic,   122,  1,     12,19800824, 79.1330,   2.9500, 5460,    200.0,   1.7490,  34.9310,2,    306.0,2,     5.43,2,    11.13,2,     0.78,2, -999.000, -999.000,9,  -999.00,9,   1.7386
