BOTTLE,20130225CCHSIOAMB
# Update CFC data status to 'final' in header
#
# BOTTLE,20130221CCHSIOAMB
# CFC Data from Bob Key added
#
# 1/25/2013 Initialized README file  
# Data source: CCHDO 1/25/13 
# BOTTLE,20130125CCHDSIOAMB 
# Changed ExpoCode from 06AQ19840720 to 06AQ19840719 
# BOTTLE,20090610CCHDOSIODM 
# original HYD file: nfs_06AQ19840720hy.txt  2009-05-01 
# original SUM file: nfs_06AQ19840720su.txt  2009-01-21 
# SHIP: Polarstern 
# Cruise: ARK II/3; NFS; ARCHY 
# Region: Fram Strait; Northern GNS area 
# EXPOCODE: 06AQ19840719 
# DATES: 7/19 - 8/7/1984 
# Chief Scientist: G.Hempel, AWI 
# 32 stations with 24 place Rosette 
# Hydro: Who - SIO; Status - final 
# 	Notes: 	See Swift, 1984. 
# Nuts: Who - SIO; Status - final 
# 	Notes: 
# O2: Who - SIO; Status - final 
# 	Notes: 
# CFC: Who - W.Smethie; Status - final
# 	Notes: See Smethie et al., 1988.  
# 	Data manually keyed from preliminary report provided by W.Smethie 
# Other: Who - ?; Status - various artificial isotope tracers 
# 	Notes: No data in file 
# References: 
# Swift, J.H. (1984) Preliminary Data Report, R/V Polarstern Cruise Arktis 11/3, University of California, Scripps Institution of Oceanography. 
# Smethie, W.M., Jr., D.W. Chipman, J. H. Swift, and K. P. Koltermann, 1988.  Chlorofluoromethanes in the Arctic Mediterranean Seas:  Evidence for formation of bottom water in the Eurasian Basin and deep water exchange through Fram Strait.  Deep Sea Research, 35: 374-369. 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,REVPRS,REVPRS_FLAG_W,REVTMP,REVTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,
  06AQ19840719,   NFS,   319,  1,      1,      1,2,19840720,1446, 80.5667,   7.2267,  733,      8.6,   0.4049,   -999.0,9,    0.440,2,  33.3965,2,  33.3810,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,      2,      2,2,19840720,1446, 80.5667,   7.2267,  733,      8.6,   0.5369,   -999.0,9, -999.000,9,  33.5742,2,  33.2490,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,      3,      3,2,19840720,1446, 80.5667,   7.2267,  733,     48.9,   2.3604,   -999.0,9, -999.000,9,  34.8769,2,  34.8060,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,      4,      4,2,19840720,1446, 80.5667,   7.2267,  733,     48.9,   2.3614,   -999.0,9, -999.000,9,  34.8770,2,  34.8030,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,      5,      5,2,19840720,1446, 80.5667,   7.2267,  733,    148.0,   2.4664,   -999.0,9, -999.000,9,  35.0505,2,  34.9810,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,      6,      6,2,19840720,1446, 80.5667,   7.2267,  733,    148.0,   2.4724,   -999.0,9, -999.000,9,  35.0526,2,  34.9860,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,      7,      7,2,19840720,1446, 80.5667,   7.2267,  733,    148.0,   2.4684,   -999.0,9, -999.000,9,  35.0496,2,  34.9810,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,     10,     10,2,19840720,1446, 80.5667,   7.2267,  733,    248.0,   2.2585,   -999.0,9, -999.000,9,  35.0752,2,  35.0030,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,      8,      8,2,19840720,1446, 80.5667,   7.2267,  733,    249.0,   2.2685,   -999.0,9, -999.000,9,  35.0761,2,  35.0050,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,      9,      9,2,19840720,1446, 80.5667,   7.2267,  733,    249.0,   2.2685,   -999.0,9, -999.000,9,  35.0774,2,  35.0050,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,     13,     13,2,19840720,1446, 80.5667,   7.2267,  733,    342.0,   2.1295,   -999.0,9, -999.000,9,  35.0951,2,  35.0240,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,     12,     12,2,19840720,1446, 80.5667,   7.2267,  733,    343.0,   2.1345,   -999.0,9, -999.000,9,  35.0953,2,  35.0250,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,     16,     16,2,19840720,1446, 80.5667,   7.2267,  733,    429.0,   1.6116,   -999.0,9, -999.000,9,  35.0662,2,  34.9950,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,     15,     15,2,19840720,1446, 80.5667,   7.2267,  733,    429.0,   1.6156,   -999.0,9, -999.000,9,  35.0643,2,  34.9980,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,     14,     14,2,19840720,1446, 80.5667,   7.2267,  733,    435.0,   1.5836,   -999.0,9, -999.000,9,  35.0635,2,  34.9970,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,     18,     18,2,19840720,1446, 80.5667,   7.2267,  733,    542.0,   0.6708,   -999.0,9, -999.000,9,  35.0180,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,     17,     17,2,19840720,1446, 80.5667,   7.2267,  733,    542.0,   0.6728,   -999.0,9, -999.000,9,  35.0183,2,  34.9510,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,     19,     19,2,19840720,1446, 80.5667,   7.2267,  733,    542.0,   0.6738,   -999.0,9, -999.000,9,  35.0211,2,  34.9530,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,     22,     22,2,19840720,1446, 80.5667,   7.2267,  733,    667.0,  -0.2689,   -999.0,9, -999.000,9,  34.9869,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,     20,     20,2,19840720,1446, 80.5667,   7.2267,  733,    668.0,  -0.2719,   -999.0,9, -999.000,9,  34.9857,2,  34.9200,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,     21,     21,2,19840720,1446, 80.5667,   7.2267,  733,    668.0,  -0.2679,   -999.0,9, -999.000,9,  34.9852,2,  34.9200,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,     24,     24,2,19840720,1446, 80.5667,   7.2267,  733,    723.0,  -0.2959,   -999.0,9, -999.000,9,  34.9858,2,  34.9200,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   319,  1,     23,     23,2,19840720,1446, 80.5667,   7.2267,  733,    724.0,  -0.2959,   -999.0,9, -999.000,9,  34.9852,2,  34.9200,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   320,  1,     24,     24,2,19840721,0035, 80.6333,   9.4600, 1126,      4.2,  -1.2647,   -999.0,9,   -1.281,2,  33.1129,2,  33.0980,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   320,  1,     22,     22,2,19840721,0035, 80.6333,   9.4600, 1126,     27.5,  -0.6718,   -999.0,9, -999.000,9,  34.0742,2,  34.0710,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   320,  1,     21,     21,2,19840721,0035, 80.6333,   9.4600, 1126,     67.3,   0.9438,   -999.0,9,    0.983,2,  34.6595,2,  34.6090,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   320,  1,     18,     18,2,19840721,0035, 80.6333,   9.4600, 1126,    105.0,   1.8965,   -999.0,9, -999.000,9,  34.8659,2,  34.8100,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   320,  1,     17,     17,2,19840721,0035, 80.6333,   9.4600, 1126,    157.0,   2.1765,   -999.0,9, -999.000,9,  34.9655,2,  34.9080,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   320,  1,     16,     16,2,19840721,0035, 80.6333,   9.4600, 1126,    205.0,   2.2075,   -999.0,9,    2.204,2,  35.0025,2,  34.9450,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   320,  1,     13,     13,2,19840721,0035, 80.6333,   9.4600, 1126,    257.0,   2.1485,   -999.0,9, -999.000,9,  35.0252,2,  34.9640,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   320,  1,     12,     12,2,19840721,0035, 80.6333,   9.4600, 1126,    317.0,   1.7646,   -999.0,9, -999.000,9,  35.0191,2,  34.9590,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   320,  1,     11,     11,2,19840721,0035, 80.6333,   9.4600, 1126,    416.0,   1.3987,   -999.0,9, -999.000,9,  35.0247,2,  34.9650,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   320,  1,     10,     10,2,19840721,0035, 80.6333,   9.4600, 1126,    518.0,   0.7378,    517.0,2,    0.731,2,  35.0059,2,  34.9480,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   320,  1,      6,      6,2,19840721,0035, 80.6333,   9.4600, 1126,    617.0,   0.1600,   -999.0,9, -999.000,9,  34.9891,2,  34.9340,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   320,  1,      5,      5,2,19840721,0035, 80.6333,   9.4600, 1126,    707.0,  -0.1590,   -999.0,9, -999.000,9,  34.9787,2,  34.9250,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   320,  1,      4,      4,2,19840721,0035, 80.6333,   9.4600, 1126,    812.0,  -0.4039,    812.0,2,   -0.412,2,  34.9738,2,  34.9200,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   320,  1,      3,      3,2,19840721,0035, 80.6333,   9.4600, 1126,    913.0,  -0.5809,   -999.0,9, -999.000,9,  34.9709,2,  34.9180,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   320,  1,      2,      2,2,19840721,0035, 80.6333,   9.4600, 1126,   1017.0,  -0.6888,   1019.0,2,   -0.698,2,  34.9691,2,  34.9170,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   320,  1,      1,      1,2,19840721,0035, 80.6333,   9.4600, 1126,   1117.0,  -0.7258,   -999.0,9, -999.000,9,  34.9679,2,  34.9230,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,     24,     24,2,19840721,1307, 80.7333,  12.8533, 1313,      3.2,  -0.8198,   -999.0,9,   -0.790,2,  32.5328,2,  32.4720,2,   -999.0,9,    400.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,     23,     23,2,19840721,1307, 80.7333,  12.8533, 1313,     17.5,  -1.5096,   -999.0,9, -999.000,9,  33.2687,2,  33.2690,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,     22,     22,2,19840721,1307, 80.7333,  12.8533, 1313,     37.9,  -0.8118,   -999.0,9, -999.000,9,  34.2262,2,  34.1860,2,   -999.0,9,    347.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,     21,     21,2,19840721,1307, 80.7333,  12.8533, 1313,     78.1,   1.5336,   -999.0,9,    1.545,2,  34.7737,2,  34.7210,2,   -999.0,9,    315.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,     19,     19,2,19840721,1307, 80.7333,  12.8533, 1313,    117.0,   2.3164,   -999.0,9, -999.000,9,  34.9233,2,  34.9170,2,   -999.0,9,    317.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,     18,     18,2,19840721,1307, 80.7333,  12.8533, 1313,    158.0,   2.8303,   -999.0,9, -999.000,9,  35.0282,2,  34.9840,2,   -999.0,9,    314.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,     17,     17,2,19840721,1307, 80.7333,  12.8533, 1313,    197.0,   2.8763,   -999.0,9, -999.000,9,  35.0678,2,  35.0080,2,   -999.0,9,    315.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,     16,     16,2,19840721,1307, 80.7333,  12.8533, 1313,    250.0,   2.1235,   -999.0,9,    2.120,2,  35.0092,2,  34.9520,2,   -999.0,9,    314.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,     13,     13,2,19840721,1307, 80.7333,  12.8533, 1313,    297.0,   1.9585,   -999.0,9, -999.000,9,  35.0176,2,  34.9610,2,   -999.0,9,    312.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,     12,     12,2,19840721,1307, 80.7333,  12.8533, 1313,    397.0,   1.6916,   -999.0,9, -999.000,9,  35.0325,2,  34.9760,2,   -999.0,9,    314.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,     11,     11,2,19840721,1307, 80.7333,  12.8533, 1313,    498.0,   1.0777,   -999.0,9, -999.000,9,  35.0067,2,  34.9520,2,   -999.0,9,    315.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,     10,     10,2,19840721,1307, 80.7333,  12.8533, 1313,    595.0,   0.4619,    596.0,2,    0.462,2,  34.9908,2,  34.9370,2,   -999.0,9,    310.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,      7,      7,2,19840721,1307, 80.7333,  12.8533, 1313,    697.0,  -0.0210,   -999.0,9, -999.000,9,  34.9773,2,  34.9250,2,   -999.0,9,    309.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,      6,      6,2,19840721,1307, 80.7333,  12.8533, 1313,    797.0,  -0.3399,   -999.0,9, -999.000,9,  34.9710,2,  34.9200,2,   -999.0,9,    304.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,      5,      5,2,19840721,1307, 80.7333,  12.8533, 1313,    897.0,  -0.5249,   -999.0,9, -999.000,9,  34.9685,2,  34.9180,2,   -999.0,9,    294.1,3,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,      4,      4,2,19840721,1307, 80.7333,  12.8533, 1313,    998.0,  -0.6728,    999.0,2,   -0.683,2,  34.9660,2,  34.9160,2,   -999.0,9,    307.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,      3,      3,2,19840721,1307, 80.7333,  12.8533, 1313,   1098.0,  -0.7888,   -999.0,9, -999.000,9,  34.9651,2,  34.9140,2,   -999.0,9,    304.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,      2,      2,2,19840721,1307, 80.7333,  12.8533, 1313,   1198.0,  -0.8368,   1200.0,2,   -0.851,2,  34.9660,2,  34.9150,2,   -999.0,9,    304.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   321,  1,      1,      1,2,19840721,1307, 80.7333,  12.8533, 1313,   1298.0,  -0.8628,   -999.0,9, -999.000,9,  34.9583,2,  34.9160,2,   -999.0,9,    303.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   322,  1,     10,     10,2,19840721,2016, 80.9050,  18.5883,  167,      4.6,   2.3114,   -999.0,9,    2.352,2,  34.1590,2,  34.0820,2,   -999.0,9,    386.9,2,     0.39,2,     0.00,2,     0.00,2,     0.09,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   322,  1,      7,      7,2,19840721,2016, 80.9050,  18.5883,  167,     17.7,   1.2787,   -999.0,9, -999.000,9,  34.4296,2,  34.4080,2,   -999.0,9,    382.5,2,     0.59,2,     0.29,2,     0.04,2,     0.27,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   322,  1,      6,      6,2,19840721,2016, 80.9050,  18.5883,  167,     37.3,   1.3297,   -999.0,9, -999.000,9,  34.5653,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   322,  1,      5,      5,2,19840721,2016, 80.9050,  18.5883,  167,     57.7,   1.4756,   -999.0,9, -999.000,9,  34.6627,2,  34.6090,2,   -999.0,9,    344.2,2,     1.76,2,     2.15,2,     0.09,2,     0.56,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   322,  1,      4,      4,2,19840721,2016, 80.9050,  18.5883,  167,     82.5,   1.7616,   -999.0,9, -999.000,9,  34.7628,2,  34.7070,2,   -999.0,9,    338.1,2,     2.54,2,     3.03,2,     0.11,2,     0.62,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   322,  1,      3,      3,2,19840721,2016, 80.9050,  18.5883,  167,    107.0,   1.7976,   -999.0,9, -999.000,9,  34.8352,2,  34.7810,2,   -999.0,9,    332.8,2,     3.23,2,     4.10,2,     0.13,2,     0.69,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   322,  1,      2,      2,2,19840721,2016, 80.9050,  18.5883,  167,    144.0,   1.3887,    145.0,2,    1.377,2,  34.8168,2,  34.7590,2,   -999.0,9,    332.8,2,     3.81,2,     3.81,2,     0.12,2,     0.69,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   322,  1,      1,      1,2,19840721,2016, 80.9050,  18.5883,  167,    155.0,   1.3867,   -999.0,9, -999.000,9,  34.8176,2,  34.7600,2,   -999.0,9,    333.3,2,     3.91,2,     3.71,2,     0.11,2,     0.70,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   323,  2,     16,     16,2,19840721,2308, 81.0517,  17.6683,  507,      6.0,   1.7416,   -999.0,9, -999.000,9,  33.4414,2,  33.5810,2,   -999.0,9,    372.3,2,     0.39,2,     0.29,2,     0.01,2,     0.17,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   323,  2,     15,     15,2,19840721,2308, 81.0517,  17.6683,  507,     35.0,   4.1680,   -999.0,9, -999.000,9,  34.9102,2,  34.8400,2,   -999.0,9,    322.9,2,     2.05,2,     3.03,2,     0.09,2,     0.45,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   323,  2,     14,     14,2,19840721,2308, 81.0517,  17.6683,  507,     48.0,   4.0910,   -999.0,9, -999.000,9,  34.9756,2,  34.9520,2,   -999.0,9,    315.5,2,     3.91,2,     7.13,2,     0.17,2,     0.68,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   323,  2,     13,     13,2,19840721,2308, 81.0517,  17.6683,  507,     58.0,   3.9571,   -999.0,9, -999.000,9,  35.0407,2,  34.9900,2,   -999.0,9,    312.0,2,     4.59,2,     9.28,2,     0.21,2,     0.77,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   323,  2,     12,     12,2,19840721,2308, 81.0517,  17.6683,  507,     72.0,   3.6241,   -999.0,9, -999.000,9,  35.0599,2,  35.0060,2,   -999.0,9,    311.5,2,     4.98,2,    10.55,2,     0.24,2,     0.80,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   323,  2,     11,     11,2,19840721,2308, 81.0517,  17.6683,  507,     97.0,   3.3512,   -999.0,9, -999.000,9,  35.0605,2,  35.0080,2,   -999.0,9,    311.1,2,     5.18,2,    11.24,2,     0.24,2,     0.84,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   323,  2,     10,     10,2,19840721,2308, 81.0517,  17.6683,  507,    111.0,   3.2412,   -999.0,9, -999.000,9,  35.0747,2,  35.0170,2,   -999.0,9,    309.3,2,     5.57,2,    12.02,2,     0.21,2,     0.85,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   323,  2,      9,      9,2,19840721,2308, 81.0517,  17.6683,  507,    139.0,   3.1332,   -999.0,9, -999.000,9,  35.0776,2,  35.0230,2,   -999.0,9,    310.6,2,     5.77,2,    12.21,2,     0.19,2,     0.80,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   323,  2,      8,      8,2,19840721,2308, 81.0517,  17.6683,  507,    182.0,   2.9743,   -999.0,9, -999.000,9,  35.0834,2,  35.0300,2,   -999.0,9,    310.6,2,     5.86,2,    12.41,2,     0.09,2,     0.87,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   323,  2,      7,      7,2,19840721,2308, 81.0517,  17.6683,  507,    214.0,   2.9273,   -999.0,9, -999.000,9,  35.0860,2,  35.0330,2,   -999.0,9,    312.8,2,     5.86,2,    12.41,2,     0.06,2,     0.86,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   323,  2,      6,      6,2,19840721,2308, 81.0517,  17.6683,  507,    238.0,   2.9013,   -999.0,9, -999.000,9,  35.0886,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   323,  2,      5,      5,2,19840721,2308, 81.0517,  17.6683,  507,    316.0,   2.5184,   -999.0,9, -999.000,9,  35.0753,2,  35.0200,2,   -999.0,9,    315.4,2,     5.86,2,    12.31,2,     0.04,2,     0.83,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   323,  2,      4,      4,2,19840721,2308, 81.0517,  17.6683,  507,    348.0,   2.5134,   -999.0,9, -999.000,9,  35.0850,2,  35.0290,2,   -999.0,9,    316.7,2,     5.96,2,    12.41,2,     0.03,2,     0.86,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   323,  2,      3,      3,2,19840721,2308, 81.0517,  17.6683,  507,    412.0,   2.0655,   -999.0,9, -999.000,9,  35.0571,2,  35.0050,2,   -999.0,9,    313.2,2,     5.96,2,    12.41,2,     0.03,2,     0.85,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   323,  2,      2,      2,2,19840721,2308, 81.0517,  17.6683,  507,    445.0,   1.9465,    449.0,2,    1.938,2,  35.0569,2,  35.0030,2,   -999.0,9,    315.8,2,     6.35,2,    12.41,2,     0.07,2,     0.86,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   323,  2,      1,      1,2,19840721,2308, 81.0517,  17.6683,  507,    495.0,   1.8845,   -999.0,9, -999.000,9,  35.0530,2,  35.0040,2,   -999.0,9,    312.8,2,     6.45,2,    12.41,2,     0.07,2,     0.87,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   324,  1,     24,     24,2,19840722,0248, 81.1967,  16.7933, 1258,      4.0,  -0.7188,   -999.0,9, -999.000,9,  32.2339,2,  32.3450,2,   -999.0,9,    398.3,2,     0.10,2,     0.00,2,     0.00,2,     0.11,2, -999.000,9, -999.000,9
