EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
58AA19980308, 75N, 21, 1, 10787, 2, 19980313, 0000, 75.0000, -2.9920, 3579,    205.9,  -1.5179,  34.8278, 2,    346.5, 2,  -999.00, 9,  -999.00, 9,     0.02, 2,     0.82, 2,   2149.1, 2,   2292.0, 2,  -1.5229
58AA19980308, 75N, 21, 1, 10788, 2, 19980313, 0000, 75.0000, -2.9920, 3579,    406.7,  -0.8048,  34.8762, 2,    326.7, 2,     7.71, 2,  -999.00, 9,  -999.00, 9,     0.94, 2,   -999.0, 9,   2298.5, 2,  -0.8180
58AA19980308, 75N, 21, 1, 10789, 2, 19980313, 0000, 75.0000, -2.9920, 3579,    607.0,  -0.8787,  34.8774, 2,    326.6, 2,     7.74, 2,  -999.00, 9,     0.01, 2,  -999.00, 9,   2156.0, 2,   2293.8, 2,  -0.8992
58AA19980308, 75N, 21, 1, 10790, 2, 19980313, 0000, 75.0000, -2.9920, 3579,    707.4,  -0.8821,  34.8791, 2,    326.5, 2,     6.04, 2,  -999.00, 9,     0.01, 2,  -999.00, 9,   -999.0, 9,   2294.6, 2,  -0.9066
58AA19980308, 75N, 21, 1, 10791, 2, 19980313, 0000, 75.0000, -2.9920, 3579,    804.8,  -0.8887,  34.8799, 2,    326.1, 2,  -999.00, 9,  -999.00, 9,     0.01, 2,  -999.00, 9,   2153.6, 2,   2294.6, 2,  -0.9173
58AA19980308, 75N, 21, 1, 10792, 2, 19980313, 0000, 75.0000, -2.9920, 3579,    905.6,  -0.9043,  34.8806, 2,    326.3, 2,     8.12, 2,  -999.00, 9,     0.01, 2,  -999.00, 9,   -999.0, 9,   2294.1, 2,  -0.9372
58AA19980308, 75N, 21, 1, 10793, 2, 19980313, 0000, 75.0000, -2.9920, 3579,   1006.6,  -0.8926,  34.8832, 2,    325.2, 2,     6.77, 2,  -999.00, 9,     0.01, 2,  -999.00, 9,   2150.9, 2,   2294.0, 2,  -0.9302
58AA19980308, 75N, 21, 1, 10794, 2, 19980313, 0000, 75.0000, -2.9920, 3579,   1708.3,  -0.8330,  34.9070, 2,    303.1, 2,  -999.00, 9,  -999.00, 9,     0.01, 2,  -999.00, 9,   2152.7, 2,   2300.7, 2,  -0.9084
58AA19980308, 75N, 21, 1, 10795, 2, 19980313, 0000, 75.0000, -2.9920, 3579,   2509.7,  -0.9508,  34.9057, 2,    305.2, 2,  -999.00, 9,  -999.00, 9,     0.03, 2,     1.06, 2,   2152.4, 2,   2297.7, 2,  -1.0768
58AA19980308, 75N, 21, 1, 10796, 2, 19980313, 0000, 75.0000, -2.9920, 3579,   3017.8,  -0.9694,  34.9025, 2,    307.6, 2,  -999.00, 9,  -999.00, 9,     0.01, 2,  -999.00, 9,   2156.0, 2,   2296.6, 2,  -1.1335
58AA19980308, 75N, 21, 1, 10797, 2, 19980313, 0000, 75.0000, -2.9920, 3579,   3569.5,  -0.9554,  34.8995, 2,    311.0, 2,    12.43, 2,    15.05, 2,  -999.00, 9,     1.13, 2,   -999.0, 9,   2304.9, 3,  -1.1661
58AA19980308, 75N, 22, 1, 10798, 2, 19980313, 0000, 75.0000, -4.0000, 3547,     12.8,  -1.2632,  34.8336, 2,    344.5, 2,     3.95, 2,     6.47, 2,     0.01, 2,     0.78, 2,   2151.8, 2,   2291.0, 2,  -1.2635
58AA19980308, 75N, 22, 1, 10799, 2, 19980313, 0000, 75.0000, -4.0000, 3547,    102.8,  -1.2211,  34.8315, 2,    344.0, 2,  -999.00, 9,    11.47, 2,  -999.00, 9,     0.80, 2,   -999.0, 9,   2294.1, 2,  -1.2238
58AA19980308, 75N, 22, 1, 10800, 2, 19980313, 0000, 75.0000, -4.0000, 3547,    200.9,  -1.1649,  34.8336, 2,    343.6, 2,  -999.00, 9,  -999.00, 9,     0.01, 2,  -999.00, 9,   2153.0, 2,   2293.6, 2,  -1.1704
58AA19980308, 75N, 22, 1, 10801, 2, 19980313, 0000, 75.0000, -4.0000, 3547,    252.9,  -1.1421,  34.8357, 2,    342.4, 2,  -999.00, 9,  -999.00, 9,     0.01, 2,  -999.00, 9,   -999.0, 9,   2293.4, 2,  -1.1492
58AA19980308, 75N, 22, 1, 10802, 2, 19980313, 0000, 75.0000, -4.0000, 3547,    302.2,  -1.0561,  34.8420, 2,    340.2, 2,     6.38, 2,  -999.00, 9,     0.01, 2,     0.88, 2,   2157.7, 2,   2292.9, 2,  -1.0650
58AA19980308, 75N, 22, 1, 10803, 2, 19980313, 0000, 75.0000, -4.0000, 3547,    351.5,  -1.0238,  34.8444, 2,    338.6, 2,     6.33, 2,  -999.00, 9,  -999.00, 9,     0.89, 2,   -999.0, 9,   2290.2, 2,  -1.0344
58AA19980308, 75N, 22, 1, 10804, 2, 19980313, 0000, 75.0000, -4.0000, 3547,    400.4,  -0.9113,  34.8534, 2,    333.6, 2,     6.92, 2,  -999.00, 9,     0.01, 2,     0.93, 2,   2160.7, 2,   2291.1, 2,  -0.9239
58AA19980308, 75N, 22, 1, 10805, 2, 19980313, 0000, 75.0000, -4.0000, 3547,    449.4,  -0.6062,  34.8769, 2,    325.1, 2,     7.19, 2,  -999.00, 9,  -999.00, 9,     0.93, 2,   -999.0, 9,   2298.4, 2,  -0.6217
58AA19980308, 75N, 22, 1, 10806, 2, 19980313, 0000, 75.0000, -4.0000, 3547,    502.8,  -0.6319,  34.8804, 2,    324.9, 2,  -999.00, 9,  -999.00, 9,     0.02, 2,     0.82, 2,   2163.4, 2,   2294.7, 2,  -0.6494
58AA19980308, 75N, 22, 1, 10807, 2, 19980313, 0000, 75.0000, -4.0000, 3547,    552.0,  -0.6679,  34.8804, 2,    325.6, 2,     7.78, 2,  -999.00, 9,     0.01, 2,     0.87, 2,   -999.0, 9,   2294.7, 2,  -0.6872
58AA19980308, 75N, 22, 1, 10808, 2, 19980313, 0000, 75.0000, -4.0000, 3547,    600.2,  -0.7730,  34.8768, 2,    327.8, 2,     7.73, 2,  -999.00, 9,     0.01, 2,     1.03, 2,   -999.0, 9,   2294.3, 2,  -0.7937
58AA19980308, 75N, 22, 1, 10809, 2, 19980313, 0000, 75.0000, -4.0000, 3547,    650.7,  -0.8044,  34.8777, 2,    328.3, 2,     7.82, 2,  -999.00, 9,     0.01, 2,     0.89, 2,   -999.0, 9,   2292.6, 2,  -0.8270
58AA19980308, 75N, 23, 1, 10810, 2, 19980313, 0000, 75.0000, -4.0020, 3587,    700.2,  -0.8499,  34.8768, 2,    328.4, 2,  -999.00, 9,  -999.00, 9,     0.02, 2,  -999.00, 9,   2163.1, 2,   2295.0, 2,  -0.8743
58AA19980308, 75N, 23, 1, 10811, 2, 19980313, 0000, 75.0000, -4.0020, 3587,    802.1,  -0.8756,  34.8772, 2,    328.4, 2,     8.31, 2,  -999.00, 9,     0.01, 2,     1.06, 2,   2157.0, 2,   2294.4, 2,  -0.9041
58AA19980308, 75N, 23, 1, 10812, 2, 19980313, 0000, 75.0000, -4.0020, 3587,   1002.3,  -0.8672,  34.8830, 2,    327.3, 2,     6.09, 2,  -999.00, 9,     0.01, 2,  -999.00, 9,   -999.0, 9,   2293.2, 2,  -0.9048
58AA19980308, 75N, 23, 1, 10813, 2, 19980313, 0000, 75.0000, -4.0020, 3587,   1204.6,  -0.8501,  34.8883, 2,    323.9, 2,     8.64, 2,    14.92, 2,     0.01, 2,     1.07, 2,   2160.0, 2,   2294.3, 2,  -0.8977
58AA19980308, 75N, 23, 1, 10814, 2, 19980313, 0000, 75.0000, -4.0020, 3587,   1404.5,  -0.7743,  34.9020, 2,    310.9, 2,  -999.00, 9,  -999.00, 9,     0.02, 2,  -999.00, 9,   -999.0, 9,   2294.8, 2,  -0.8332
58AA19980308, 75N, 23, 1, 10815, 2, 19980313, 0000, 75.0000, -4.0020, 3587,   1606.7,  -0.8001,  34.9078, 2,    305.9, 2,  -999.00, 9,  -999.00, 9,     0.01, 2,  -999.00, 9,   2153.4, 2,   2297.6, 2,  -0.8700
58AA19980308, 75N, 23, 1, 10816, 2, 19980313, 0000, 75.0000, -4.0020, 3587,   1807.6,  -0.8605,  34.9074, 2,    305.8, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,   -999.0, 9,   2297.6, 2,  -0.9415
58AA19980308, 75N, 23, 1, 10817, 2, 19980313, 0000, 75.0000, -4.0020, 3587,   2007.8,  -0.8999,  34.9070, 2,    306.0, 2,    11.12, 2,  -999.00, 9,     0.01, 2,     1.10, 2,   2152.2, 2,   2296.1, 2,  -0.9928
58AA19980308, 75N, 23, 1, 10818, 2, 19980313, 0000, 75.0000, -4.0020, 3587,   2513.9,  -0.9386,  34.9064, 2,    306.7, 2,    11.67, 2,  -999.00, 9,     0.02, 2,     1.18, 2,   2160.2, 2,   2293.7, 2,  -1.0651
58AA19980308, 75N, 23, 1, 10819, 2, 19980313, 0000, 75.0000, -4.0020, 3587,   3017.9,  -0.9628,  34.9035, 2,    309.0, 2,    11.87, 2,  -999.00, 9,     0.01, 2,     1.13, 2,   2157.4, 2,   2296.0, 2,  -1.1270
58AA19980308, 75N, 23, 1, 10820, 2, 19980313, 0000, 75.0000, -4.0020, 3587,   3324.0,  -0.9641,  34.9011, 2,    310.7, 2,    12.26, 2,  -999.00, 9,     0.01, 2,     1.13, 2,   2155.3, 2,   2298.4, 2,  -1.1534
58AA19980308, 75N, 23, 1, 10821, 2, 19980313, 0000, 75.0000, -4.0020, 3587,   3577.3,  -0.9543,  34.8999, 2,    312.3, 2,  -999.00, 9,    13.11, 2,     0.03, 2,  -999.00, 9,   2155.6, 2,   2295.7, 2,  -1.1657
58AA19980308, 75N, 24, 1, 10822, 2, 19980313, 0000, 74.9967, -8.0000, 3326,     17.5,  -1.3130,  34.8228, 2,    346.2, 2,     4.60, 2,  -999.00, 9,     0.04, 2,     0.81, 2,   2149.4, 2,   2297.6, 2,  -1.3134
58AA19980308, 75N, 24, 1, 10823, 2, 19980313, 0000, 74.9967, -8.0000, 3326,    206.6,  -0.8908,  34.8578, 2,    332.5, 2,  -999.00, 9,  -999.00, 9,     0.02, 2,     1.01, 2,   2159.5, 2,   2294.7, 2,  -0.8970
58AA19980308, 75N, 24, 1, 10824, 2, 19980313, 0000, 74.9967, -8.0000, 3326,    406.5,  -1.2779,  34.8429, 2,    342.0, 2,     5.72, 2,  -999.00, 9,     0.06, 2,     0.83, 2,   2158.0, 2,   2296.9, 2,  -1.2894
58AA19980308, 75N, 24, 1, 10825, 2, 19980313, 0000, 74.9967, -8.0000, 3326,    605.5,  -1.2742,  34.8442, 2,    341.1, 2,     6.78, 2,  -999.00, 9,     0.01, 2,     1.01, 2,   -999.0, 9,   2291.9, 2,  -1.2926
58AA19980308, 75N, 24, 1, 10826, 2, 19980313, 0000, 74.9967, -8.0000, 3326,    704.7,  -0.8511,  34.8761, 2,    327.6, 2,     8.19, 2,  -999.00, 9,     0.02, 2,     0.98, 2,   2159.9, 2,   2293.1, 2,  -0.8757
58AA19980308, 75N, 24, 1, 10827, 2, 19980313, 0000, 74.9967, -8.0000, 3326,    804.2,  -0.8455,  34.8790, 2,    326.5, 2,     8.07, 2,  -999.00, 9,     0.02, 2,     1.04, 2,   -999.0, 9,   2293.9, 2,  -0.8743
58AA19980308, 75N, 24, 1, 10828, 2, 19980313, 0000, 74.9967, -8.0000, 3326,   1004.3,  -0.8745,  34.8818, 2,    326.8, 2,     6.28, 2,    12.18, 2,     0.01, 2,     0.93, 2,   2151.6, 2,   2292.3, 2,  -0.9121
58AA19980308, 75N, 24, 1, 10829, 2, 19980313, 0000, 74.9967, -8.0000, 3326,   1502.3,  -0.7693,  34.9058, 2,    306.5, 2,    10.31, 2,  -999.00, 9,     0.03, 2,     1.12, 2,   2152.0, 2,   2293.7, 2,  -0.8337
58AA19980308, 75N, 24, 1, 10830, 2, 19980313, 0000, 74.9967, -8.0000, 3326,   2002.8,  -0.9021,  34.9070, 2,    305.3, 2,    10.95, 2,  -999.00, 9,     0.02, 2,  -999.00, 9,   2153.1, 2,   2298.5, 2,  -0.9946
58AA19980308, 75N, 24, 1, 10831, 2, 19980313, 0000, 74.9967, -8.0000, 3326,   2506.3,  -0.9446,  34.9067, 2,    306.6, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,   2151.3, 2,   2297.5, 2,  -1.0705
58AA19980308, 75N, 24, 1, 10832, 2, 19980313, 0000, 74.9967, -8.0000, 3326,   3010.2,  -0.9711,  34.9023, 2,    309.5, 2,  -999.00, 9,  -999.00, 9,     0.01, 2,  -999.00, 9,   2151.5, 2,   -999.0, 9,  -1.1345
58AA19980308, 75N, 24, 1, 10833, 2, 19980313, 0000, 74.9967, -8.0000, 3326,   3316.4,  -0.9750,  34.8999, 2,    311.8, 2,    12.51, 2,  -999.00, 9,     0.01, 2,     1.10, 2,   2153.9, 2,   -999.0, 9,  -1.1634
58AA19980308, 75N, 25, 1, 10834, 2, 19980313, 0000, 75.0000, -9.0070, 3279,     14.2,  -1.1208,  34.8253, 2,    343.7, 2,     3.54, 2,     5.35, 2,     0.01, 2,     0.69, 2,   2145.4, 2,   2290.5, 2,  -1.1212
58AA19980308, 75N, 25, 1, 10835, 2, 19980313, 0000, 75.0000, -9.0070, 3279,    201.5,  -1.2049,  34.8326, 2,    342.4, 2,     6.70, 2,  -999.00, 9,     0.02, 2,     1.01, 2,   2142.0, 2,   2294.0, 2,  -1.2104
58AA19980308, 75N, 25, 1, 10836, 2, 19980313, 0000, 75.0000, -9.0070, 3279,    404.8,  -1.2659,  34.8357, 2,    341.8, 2,     5.11, 2,  -999.00, 9,     0.03, 2,     0.82, 2,   -999.0, 9,   2292.2, 2,  -1.2774
58AA19980308, 75N, 25, 1, 10837, 2, 19980313, 0000, 75.0000, -9.0070, 3279,    605.0,  -0.8164,  34.8764, 2,    327.5, 2,     5.37, 2,  -999.00, 9,     0.02, 2,  -999.00, 9,   2153.0, 2,   2292.8, 2,  -0.8371
58AA19980308, 75N, 25, 1, 10838, 2, 19980313, 0000, 75.0000, -9.0070, 3279,    702.9,  -0.8536,  34.8777, 2,    327.3, 2,  -999.00, 9,  -999.00, 9,     0.02, 2,  -999.00, 9,   -999.0, 9,   2292.6, 2,  -0.8781
58AA19980308, 75N, 25, 1, 10839, 2, 19980313, 0000, 75.0000, -9.0070, 3279,    802.8,  -0.8658,  34.8795, 2,    327.2, 2,     7.70, 2,  -999.00, 9,     0.02, 2,     0.96, 2,   2157.2, 2,   2291.2, 2,  -0.8944
58AA19980308, 75N, 25, 1, 10840, 2, 19980313, 0000, 75.0000, -9.0070, 3279,   1004.2,  -0.8768,  34.8824, 2,    326.5, 2,     8.14, 2,  -999.00, 9,     0.02, 2,     0.99, 2,   2152.5, 2,   2294.3, 2,  -0.9144
58AA19980308, 75N, 25, 1, 10841, 2, 19980313, 0000, 75.0000, -9.0070, 3279,   1502.9,  -0.7611,  34.9056, 2,    307.2, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,   -999.0, 9,   -999.0, 9,  -0.8256
58AA19980308, 75N, 25, 1, 10842, 2, 19980313, 0000, 75.0000, -9.0070, 3279,   2008.3,  -0.8967,  34.9079, 2,    305.2, 2,  -999.00, 9,  -999.00, 9,     0.05, 2,  -999.00, 9,   2154.7, 2,   2295.4, 2,  -0.9897
58AA19980308, 75N, 25, 1, 10843, 2, 19980313, 0000, 75.0000, -9.0070, 3279,   2512.1,  -0.9356,  34.9073, 2,    306.5, 2,  -999.00, 9,  -999.00, 9,     0.02, 2,  -999.00, 9,   2152.4, 2,   2297.2, 2,  -1.0621
58AA19980308, 75N, 25, 1, 10844, 2, 19980313, 0000, 75.0000, -9.0070, 3279,   3017.2,  -0.9700,  34.9024, 2,    309.9, 2,  -999.00, 9,  -999.00, 9,     0.02, 2,  -999.00, 9,   2147.8, 2,   2296.8, 2,  -1.1340
58AA19980308, 75N, 25, 1, 10845, 2, 19980313, 0000, 75.0000, -9.0070, 3279,   3269.7,  -0.9778,  34.9000, 2,    311.8, 2,  -999.00, 9,  -999.00, 9,     0.02, 2,  -999.00, 9,   2153.7, 2,   2300.7, 2,  -1.1622
58AA19980308, 75N, 26, 1, 10846, 2, 19980314, 0000, 75.0017, -10.0180, 3124,     15.8,   0.1952,  34.8228, 2,    335.8, 2,     4.59, 2,  -999.00, 9,     0.03, 2,     0.82, 2,   2130.0, 2,   2293.5, 2,   0.1946
58AA19980308, 75N, 26, 1, 10847, 2, 19980314, 0000, 75.0017, -10.0180, 3124,    205.0,   0.7165,  34.9033, 3,    321.5, 2,  -999.00, 9,  -999.00, 9,     0.02, 2,  -999.00, 9,   2146.3, 2,   2296.2, 2,   0.7076
58AA19980308, 75N, 26, 1, 10848, 2, 19980314, 0000, 75.0017, -10.0180, 3124,    400.1,  -0.1284,  34.8740, 2,    321.2, 2,  -999.00, 9,  -999.00, 9,     0.02, 2,  -999.00, 9,   -999.0, 9,   2296.6, 2,  -0.1437
58AA19980308, 75N, 26, 1, 10849, 2, 19980314, 0000, 75.0017, -10.0180, 3124,    499.9,  -0.1548,  34.8902, 2,    311.6, 2,     7.89, 2,  -999.00, 9,     0.02, 2,  -999.00, 9,   -999.0, 9,   2289.1, 2,  -0.1742
58AA19980308, 75N, 26, 1, 10850, 2, 19980314, 0000, 75.0017, -10.0180, 3124,    602.6,  -0.9977,  34.8377, 3,    338.6, 2,     5.96, 2,  -999.00, 9,     0.02, 2,  -999.00, 9,   2148.0, 2,   2294.2, 2,  -1.0174
58AA19980308, 75N, 26, 1, 10851, 2, 19980314, 0000, 75.0017, -10.0180, 3124,    701.5,  -0.4852,  34.8863, 2,    320.0, 2,     5.54, 2,  -999.00, 9,     0.04, 2,  -999.00, 9,   2149.5, 2,   2295.0, 2,  -0.5118
58AA19980308, 75N, 26, 1, 10852, 2, 19980314, 0000, 75.0017, -10.0180, 3124,    793.3,  -0.5568,  34.8891, 2,    320.2, 2,     7.48, 2,  -999.00, 9,     0.02, 2,     0.90, 2,   2155.3, 2,   2296.2, 2,  -0.5871
58AA19980308, 75N, 26, 1, 10853, 2, 19980314, 0000, 75.0017, -10.0180, 3124,    992.7,  -0.6486,  34.8958, 2,    315.0, 2,     8.79, 2,  -999.00, 9,     0.01, 2,     0.98, 2,   2149.1, 2,   2292.9, 2,  -0.6876
58AA19980308, 75N, 26, 1, 10854, 2, 19980314, 0000, 75.0017, -10.0180, 3124,   1500.1,  -0.7621,  34.9072, 2,    304.4, 2,    10.58, 2,  -999.00, 9,     0.02, 2,     1.10, 2,   -999.0, 9,   2298.5, 2,  -0.8264
58AA19980308, 75N, 26, 1, 10855, 2, 19980314, 0000, 75.0017, -10.0180, 3124,   2002.4,  -0.8557,  34.9106, 2,    302.4, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,     0.98, 2,   2155.3, 2,   2297.1, 2,  -0.9490
58AA19980308, 75N, 26, 1, 10856, 2, 19980314, 0000, 75.0017, -10.0180, 3124,   2504.4,  -0.8893,  34.9115, 2,    303.8, 2,  -999.00, 9,  -999.00, 9,     0.02, 2,  -999.00, 9,   2152.3, 2,   2297.1, 2,  -1.0161
58AA19980308, 75N, 26, 1, 10857, 2, 19980314, 0000, 75.0017, -10.0180, 3124,   3114.0,  -0.9212,  34.9055, 2,    308.2, 2,  -999.00, 9,  -999.00, 9,     0.03, 2,  -999.00, 9,   2158.1, 2,   2294.8, 2,  -1.0941
58AA19980308, 75N, 27, 1, 10858, 2, 19980314, 0000, 74.5000, -10.0250, 3179,     13.1,  -1.5804,  34.7978, 2,    349.5, 2,     4.29, 2,     8.35, 2,     0.04, 2,     0.71, 2,   2143.4, 2,   2290.3, 2,  -1.5807
58AA19980308, 75N, 27, 1, 10859, 2, 19980314, 0000, 74.5000, -10.0250, 3179,    199.4,  -1.5342,  34.8017, 2,    349.3, 2,  -999.00, 9,  -999.00, 9,     0.01, 2,  -999.00, 9,   -999.0, 9,   2288.9, 2,  -1.5390
58AA19980308, 75N, 27, 1, 10860, 2, 19980314, 0000, 74.5000, -10.0250, 3179,    399.1,  -0.6074,  34.8759, 2,    325.3, 2,     5.66, 2,  -999.00, 9,     0.03, 2,     0.80, 2,   2149.2, 2,   2289.8, 2,  -0.6210
58AA19980308, 75N, 27, 1, 10861, 2, 19980314, 0000, 74.5000, -10.0250, 3179,    590.0,  -0.7918,  34.8772, 2,    326.0, 2,  -999.00, 9,  -999.00, 9,     0.02, 2,  -999.00, 9,   -999.0, 9,   2303.1, 3,  -0.8120
58AA19980308, 75N, 27, 1, 10862, 2, 19980314, 0000, 74.5000, -10.0250, 3179,    698.1,  -0.8383,  34.8775, 2,    325.8, 2,     7.85, 2,    12.45, 2,     0.02, 2,     0.98, 2,   2154.5, 2,   2293.7, 2,  -0.8627
58AA19980308, 75N, 27, 1, 10863, 2, 19980314, 0000, 74.5000, -10.0250, 3179,    801.1,  -0.8577,  34.8789, 2,    325.6, 2,     6.28, 2,  -999.00, 9,     0.01, 2,  -999.00, 9,   -999.0, 9,   2294.7, 2,  -0.8863
58AA19980308, 75N, 27, 1, 10864, 2, 19980314, 0000, 74.5000, -10.0250, 3179,   1003.1,  -0.8759,  34.8819, 2,    325.3, 2,  -999.00, 9,  -999.00, 9,     0.04, 2,  -999.00, 9,   2151.3, 2,   -999.0, 9,  -0.9134
58AA19980308, 75N, 27, 1, 10865, 2, 19980314, 0000, 74.5000, -10.0250, 3179,   1504.7,  -0.7659,  34.9061, 2,    304.9, 2,  -999.00, 9,  -999.00, 9,     0.01, 2,  -999.00, 9,   2149.8, 2,   2295.1, 2,  -0.8304
58AA19980308, 75N, 27, 1, 10866, 2, 19980314, 0000, 74.5000, -10.0250, 3179,   2007.5,  -0.8916,  34.9079, 2,    303.4, 2,    11.36, 2,    14.01, 2,  -999.00, 9,     1.08, 2,   2152.1, 2,   2297.4, 2,  -0.9846
58AA19980308, 75N, 27, 1, 10867, 2, 19980314, 0000, 74.5000, -10.0250, 3179,   2510.6,  -0.9282,  34.9079, 2,    304.7, 2,  -999.00, 9,  -999.00, 9,     0.01, 2,  -999.00, 9,   2153.0, 2,   2296.2, 2,  -1.0547
58AA19980308, 75N, 27, 1, 10868, 2, 19980314, 0000, 74.5000, -10.0250, 3179,   2915.8,  -0.9606,  34.9037, 2,    307.7, 2,    11.02, 2,  -999.00, 9,     0.02, 2,     1.03, 2,   2154.7, 2,   2293.7, 2,  -1.1168
58AA19980308, 75N, 27, 1, 10869, 2, 19980314, 0000, 74.5000, -10.0250, 3179,   3169.3,  -0.9814,  34.9008, 2,    310.1, 2,  -999.00, 9,  -999.00, 9,     0.03, 2,  -999.00, 9,   2152.9, 2,   2299.9, 2,  -1.1574
58AA19980308, 75N, 28, 1, 10870, 2, 19980314, 0000, 74.5000, -13.0070, 2418,     12.8,  -1.4298,  34.4839, 2,    344.0, 2,     5.80, 2,    10.03, 2,     0.02, 2,     0.77, 2,   2115.5, 2,   -999.0, 9,  -1.4301
58AA19980308, 75N, 28, 1, 10871, 2, 19980314, 0000, 74.5000, -13.0070, 2418,    402.2,   0.9225,  34.9024, 2,    317.9, 2,     6.26, 2,    11.39, 2,     0.01, 2,     0.91, 2,   2141.9, 2,   2293.0, 2,   0.9036
58AA19980308, 75N, 28, 1, 10872, 2, 19980314, 0000, 74.5000, -13.0070, 2418,    702.0,   0.0606,  34.8922, 2,    307.6, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,   2145.7, 2,   -999.0, 9,   0.0308
58AA19980308, 75N, 28, 1, 10873, 2, 19980314, 0000, 74.5000, -13.0070, 2418,    901.7,  -0.2911,  34.8942, 2,    310.1, 2,  -999.00, 9,  -999.00, 9,     0.01, 2,  -999.00, 9,   -999.0, 9,   2293.2, 2,  -0.3284
58AA19980308, 75N, 28, 1, 10874, 2, 19980314, 0000, 74.5000, -13.0070, 2418,   1001.3,  -0.3686,  34.8994, 2,    308.3, 2,     8.44, 2,    13.18, 2,  -999.00, 9,     1.02, 2,   2149.0, 2,   2293.7, 2,  -0.4103
58AA19980308, 75N, 28, 1, 10875, 2, 19980314, 0000, 74.5000, -13.0070, 2418,   1102.2,  -0.4786,  34.9023, 2,    307.4, 2,  -999.00, 9,  -999.00, 9,     0.01, 2,  -999.00, 9,   -999.0, 9,   2300.1, 2,  -0.5245
58AA19980308, 75N, 28, 1, 10876, 2, 19980314, 0000, 74.5000, -13.0070, 2418,   1301.7,  -0.5618,  34.9126, 2,    302.7, 2,    11.00, 2,    13.20, 2,  -999.00, 9,     1.05, 2,   2149.6, 2,   2296.3, 2,  -0.6175
58AA19980308, 75N, 28, 1, 10877, 2, 19980314, 0000, 74.5000, -13.0070, 2418,   1495.4,  -0.6280,  34.9170, 2,    299.9, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,   -999.0, 9,   -999.0, 9,  -0.6937
58AA19980308, 75N, 28, 1, 10878, 2, 19980314, 0000, 74.5000, -13.0070, 2418,   1705.2,  -0.7269,  34.9166, 2,    299.4, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,   2151.1, 2,   2297.4, 2,  -0.8036
58AA19980308, 75N, 28, 1, 10879, 2, 19980314, 0000, 74.5000, -13.0070, 2418,   2005.0,  -0.8337,  34.9141, 2,    300.6, 2,    11.85, 2,    13.91, 2,  -999.00, 9,     1.08, 2,   2150.7, 2,   2294.1, 3,  -0.9275
58AA19980308, 75N, 28, 1, 10880, 2, 19980314, 0000, 74.5000, -13.0070, 2418,   2308.8,  -0.8783,  34.9133, 2,    302.7, 2,    11.65, 2,    13.56, 2,  -999.00, 9,     1.05, 2,   2150.6, 2,   2298.4, 2,  -0.9916
58AA19980308, 75N, 28, 1, 10881, 2, 19980314, 0000, 74.5000, -13.0070, 2418,   2408.5,  -0.8772,  34.9134, 2,    303.3, 2,    11.80, 2,    13.71, 2,  -999.00, 9,     1.04, 2,   2151.2, 2,   2296.6, 2,  -0.9974
58AA19980308, 75N, 29, 1, 10882, 2, 19980314, 0000, 74.4983, -12.0030, 2820,     14.7,  -0.8179,  34.6968, 2,    342.7, 2,     3.17, 2,     5.91, 2,     0.01, 2,     0.52, 2,   2132.7, 2,   -999.0, 9,  -0.8183
58AA19980308, 75N, 29, 1, 10883, 2, 19980314, 0000, 74.4983, -12.0030, 2820,    405.2,   0.1734,  34.8922, 2,    316.2, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,   2144.0, 2,   -999.0, 9,   0.1569
58AA19980308, 75N, 29, 1, 10884, 2, 19980314, 0000, 74.4983, -12.0030, 2820,    602.6,  -0.1733,  34.8907, 2,    315.9, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,   2149.1, 2,   2295.4, 2,  -0.1972
58AA19980308, 75N, 29, 1, 10885, 2, 19980314, 0000, 74.4983, -12.0030, 2820,    695.1,  -0.3255,  34.8925, 2,    315.5, 2,     7.39, 2,    11.63, 2,  -999.00, 9,     0.89, 2,   -999.0, 9,   2296.7, 2,  -0.3528
