EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
58AA19961121, 75N, 21, 1, 8358, 2, 19961127, 0000, 75.7470, -2.9970, 3589,   1807.0,  -0.8672,  34.9010, 2,    304.1, 2,     6.66, 2,    10.79, 2,  -999.00, 9,     0.67, 2,    1.140, 2,    0.570, 2,   2161.1, 2,   2278.6, 3,  -0.9481
58AA19961121, 75N, 21, 1, 8359, 2, 19961127, 0000, 75.7470, -2.9970, 3589,   2010.1,  -0.8942,  34.9008, 2,    305.0, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    0.850, 2, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.9873
58AA19961121, 75N, 21, 1, 8360, 2, 19961127, 0000, 75.7470, -2.9970, 3589,   2415.3,  -0.9380,  34.9001, 2,    306.4, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    0.930, 2,    0.430, 2,   2160.3, 2,   2281.8, 3,  -1.0575
58AA19961121, 75N, 21, 1, 8361, 2, 19961127, 0000, 75.7470, -2.9970, 3589,   2618.4,  -0.9515,  34.8999, 2,    306.8, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    0.690, 2, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.0854
58AA19961121, 75N, 21, 1, 8362, 2, 19961127, 0000, 75.7470, -2.9970, 3589,   2820.7,  -0.9630,  34.8986, 2,    308.2, 2,     6.51, 2,     9.95, 2,  -999.00, 9,     0.61, 2,    0.850, 2,    0.340, 2,   2162.0, 2,   2273.8, 3,  -1.1118
58AA19961121, 75N, 21, 1, 8363, 2, 19961127, 0000, 75.7470, -2.9970, 3589,   3022.7,  -0.9577,  34.8980, 2,    307.3, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    0.660, 2, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.1224
58AA19961121, 75N, 21, 1, 8364, 2, 19961127, 0000, 75.7470, -2.9970, 3589,   3528.3,  -0.9592,  34.8950, 2,    310.0, 2,     5.88, 2,     8.73, 2,  -999.00, 9,     0.49, 2,    0.820, 2,    0.370, 2,   2162.0, 2,   2273.4, 3,  -1.1661
58AA19961121, 75N, 21, 1, 8365, 2, 19961127, 0000, 75.7470, -2.9970, 3589,   3579.3,  -0.9598,  34.8945, 2,    309.1, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    0.670, 2,    0.410, 2,   -999.0, 9,   -999.0, 9,  -1.1712
58AA19961121, 75N, 22, 1, 8366, 2, 19961127, 0000, 75.7487, -2.9980, 3589,      7.2,  -0.3405,  34.7901, 2,    340.4, 2,     1.61, 2,     6.28, 2,  -999.00, 9,     0.34, 2,    6.460, 2,    2.870, 2,   2147.0, 2,   2269.3, 3,  -0.3407
58AA19961121, 75N, 22, 1, 8367, 2, 19961127, 0000, 75.7487, -2.9980, 3589,    401.0,  -0.1748,  34.8999, 2,    324.1, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.610, 2,    2.370, 2,   -999.0, 9,   -999.0, 9,  -0.1900
58AA19961121, 75N, 22, 1, 8368, 2, 19961127, 0000, 75.7487, -2.9980, 3589,    451.0,  -0.2987,  34.8980, 2,    327.3, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.030, 2,    2.260, 2,   2160.4, 9,   2273.6, 3,  -0.3155
58AA19961121, 75N, 22, 1, 8369, 2, 19961127, 0000, 75.7487, -2.9980, 3589,    475.8,  -0.3449,  34.8964, 2,    325.0, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.330, 2,    2.340, 2,   -999.0, 2,   -999.0, 9,  -0.3625
58AA19961121, 75N, 22, 1, 8370, 2, 19961127, 0000, 75.7487, -2.9980, 3589,    501.4,  -0.4138,  34.8944, 2,    324.6, 2,     2.10, 2,     6.64, 2,  -999.00, 9,     0.49, 2,    4.710, 2,    2.250, 2,   2160.8, 9,   2272.0, 3,  -0.4322
58AA19961121, 75N, 22, 1, 8371, 2, 19961127, 0000, 75.7487, -2.9980, 3589,    526.8,  -0.4725,  34.8922, 2,    324.6, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.060, 2,    2.370, 2,   -999.0, 2,   -999.0, 9,  -0.4917
58AA19961121, 75N, 22, 1, 8372, 2, 19961127, 0000, 75.7487, -2.9980, 3589,    551.7,  -0.5076,  34.8909, 2,    324.6, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.610, 2,    2.030, 2,   2160.8, 9,   2279.6, 3,  -0.5277
58AA19961121, 75N, 22, 1, 8373, 2, 19961127, 0000, 75.7487, -2.9980, 3589,    602.1,  -0.5889,  34.8888, 2,    322.7, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.560, 2,    2.080, 2,   -999.0, 2,   -999.0, 9,  -0.6107
58AA19961121, 75N, 22, 1, 8374, 2, 19961127, 0000, 75.7487, -2.9980, 3589,    652.6,  -0.7071,  34.8837, 2,    325.9, 2,     3.91, 2,     9.72, 2,  -999.00, 9,     0.55, 2,    4.600, 2,    2.090, 2,   2162.6, 9,   2272.8, 3,  -0.7303
58AA19961121, 75N, 22, 1, 8375, 2, 19961127, 0000, 75.7487, -2.9980, 3589,    702.0,  -0.7491,  34.8813, 2,    325.9, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.290, 2, -999.000, 9,   -999.0, 2,   -999.0, 9,  -0.7742
58AA19961121, 75N, 22, 1, 8376, 2, 19961127, 0000, 75.7487, -2.9980, 3589,    750.6,  -0.8281,  34.8777, 2,    327.7, 2,     1.78, 2,     6.51, 2,  -999.00, 9,     0.47, 2,    4.870, 2,    2.230, 2,   2161.7, 9,   2267.0, 3,  -0.8547
58AA19961121, 75N, 22, 1, 8377, 2, 19961127, 0000, 75.7487, -2.9980, 3589,    801.0,  -0.8511,  34.8773, 2,    328.2, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.340, 2, -999.000, 9,   -999.0, 2,   -999.0, 9,  -0.8798
58AA19961121, 75N, 23, 1, 8378, 2, 19961127, 0000, 75.7532, -1.9870, 3500,      6.5,  -0.9562,  34.7247, 2,    349.1, 2,     0.90, 2,     5.62, 2,  -999.00, 9,     0.36, 2, -999.000, 9, -999.000, 9,   2152.7, 2,   2264.7, 3,  -0.9564
58AA19961121, 75N, 23, 1, 8379, 2, 19961127, 0000, 75.7532, -1.9870, 3500,    101.7,  -0.9407,  34.7259, 2,    346.4, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    6.330, 2,    2.860, 2,   -999.0, 9,   -999.0, 9,  -0.9436
58AA19961121, 75N, 23, 1, 8380, 2, 19961127, 0000, 75.7532, -1.9870, 3500,    342.3,  -0.5760,  34.8846, 2,    326.8, 2,     3.25, 2,     8.09, 2,  -999.00, 9,     0.48, 2,    4.890, 2,    2.260, 2,   2165.2, 2,   2275.5, 3,  -0.5876
58AA19961121, 75N, 23, 1, 8381, 2, 19961127, 0000, 75.7532, -1.9870, 3500,    360.8,  -0.6065,  34.8839, 2,    324.6, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.870, 2,    2.430, 2,   -999.0, 9,   -999.0, 9,  -0.6187
58AA19961121, 75N, 23, 1, 8382, 2, 19961127, 0000, 75.7532, -1.9870, 3500,    387.2,  -0.6299,  34.8836, 2,    326.4, 2,     4.15, 2,     9.34, 2,  -999.00, 9,     0.53, 2,    4.630, 2,    2.080, 2,   -999.0, 9,   2277.1, 3,  -0.6430
58AA19961121, 75N, 23, 1, 8383, 2, 19961127, 0000, 75.7532, -1.9870, 3500,    414.5,  -0.6561,  34.8831, 2,    326.8, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.180, 3,    2.250, 3,   -999.0, 9,   -999.0, 9,  -0.6701
58AA19961121, 75N, 23, 1, 8384, 2, 19961127, 0000, 75.7532, -1.9870, 3500,    440.9,  -0.6779,  34.8827, 2,    326.4, 2,     3.81, 2,     8.95, 2,  -999.00, 9,     0.53, 2,    4.350, 2,    2.030, 2,   2162.4, 2,   2273.5, 3,  -0.6928
58AA19961121, 75N, 23, 1, 8385, 2, 19961127, 0000, 75.7532, -1.9870, 3500,    468.7,  -0.6509,  34.8856, 2,    325.4, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.590, 2,    2.180, 2,   -999.0, 9,   -999.0, 9,  -0.6670
58AA19961121, 75N, 23, 1, 8386, 2, 19961127, 0000, 75.7532, -1.9870, 3500,    489.5,  -0.6784,  34.8837, 2,    325.4, 2,     3.32, 2,     8.51, 2,  -999.00, 9,     0.52, 2,    4.360, 2,    2.070, 2,   2161.6, 2,   2266.8, 3,  -0.6952
58AA19961121, 75N, 23, 1, 8387, 2, 19961127, 0000, 75.7532, -1.9870, 3500,    545.1,  -0.7390,  34.8826, 2,    325.4, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.380, 2,    2.020, 2,   -999.0, 9,   -999.0, 9,  -0.7577
58AA19961121, 75N, 23, 1, 8388, 2, 19961127, 0000, 75.7532, -1.9870, 3500,    593.9,  -0.8085,  34.8795, 2,    326.4, 2,     4.03, 2,     8.61, 2,  -999.00, 9,     0.50, 2,    5.240, 2,    2.280, 2,   -999.0, 9,   2266.0, 3,  -0.8288
58AA19961121, 75N, 23, 1, 8389, 2, 19961127, 0000, 75.7532, -1.9870, 3500,    994.0,  -0.9076,  34.8762, 2,    328.2, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.380, 2,    2.180, 2,   -999.0, 9,   -999.0, 9,  -0.9445
58AA19961121, 75N, 24, 1, 8390, 2, 19961127, 0000, 75.7513, -0.9930, 2978,      6.7,  -1.0053,  34.6617, 2,    350.9, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9,    3.350, 2,   -999.0, 9,   -999.0, 9,  -1.0055
58AA19961121, 75N, 24, 1, 8391, 2, 19961127, 0000, 75.7513, -0.9930, 2978,    376.8,  -0.6764,  34.8807, 2,    325.9, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.780, 2,    2.180, 2,   -999.0, 9,   -999.0, 9,  -0.6890
58AA19961121, 75N, 24, 1, 8392, 2, 19961127, 0000, 75.7513, -0.9930, 2978,    426.4,  -0.7334,  34.8787, 2,    331.4, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.380, 4,    2.400, 4,   -999.0, 9,   -999.0, 9,  -0.7476
58AA19961121, 75N, 24, 1, 8393, 2, 19961127, 0000, 75.7513, -0.9930, 2978,    451.8,  -0.7479,  34.8787, 2,    327.7, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.910, 2,    2.230, 2,   -999.0, 9,   -999.0, 9,  -0.7630
58AA19961121, 75N, 24, 1, 8394, 2, 19961127, 0000, 75.7513, -0.9930, 2978,    476.9,  -0.7589,  34.8790, 2,    326.4, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.960, 2,    2.320, 2,   -999.0, 9,   -999.0, 9,  -0.7749
58AA19961121, 75N, 24, 1, 8395, 2, 19961127, 0000, 75.7513, -0.9930, 2978,    501.6,  -0.7920,  34.8773, 2,    329.1, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.990, 2,    2.220, 2,   -999.0, 9,   -999.0, 9,  -0.8088
58AA19961121, 75N, 24, 1, 8396, 2, 19961127, 0000, 75.7513, -0.9930, 2978,    526.4,  -0.8029,  34.8774, 2,    328.6, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.850, 2,    2.260, 2,   -999.0, 9,   -999.0, 9,  -0.8206
58AA19961121, 75N, 24, 1, 8397, 2, 19961127, 0000, 75.7513, -0.9930, 2978,    551.1,  -0.8072,  34.8777, 2,    329.1, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.840, 2,    2.220, 2,   -999.0, 9,   -999.0, 9,  -0.8258
58AA19961121, 75N, 24, 1, 8398, 2, 19961127, 0000, 75.7513, -0.9930, 2978,    575.7,  -0.8225,  34.8771, 2,    329.6, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.8420
58AA19961121, 75N, 24, 1, 8399, 2, 19961127, 0000, 75.7513, -0.9930, 2978,    601.2,  -0.8437,  34.8766, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.880, 2,    2.230, 2,   -999.0, 9,   -999.0, 9,  -0.8641
58AA19961121, 75N, 24, 1, 8400, 2, 19961127, 0000, 75.7513, -0.9930, 2978,    801.0,  -0.8962,  34.8755, 2,    329.6, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.840, 2,    2.150, 2,   -999.0, 9,   -999.0, 9,  -0.9245
58AA19961121, 75N, 24, 1, 8401, 2, 19961127, 0000, 75.7513, -0.9930, 2978,   1002.4,  -0.9088,  34.8774, 2,    328.6, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.360, 2,    2.120, 2,   -999.0, 9,   -999.0, 9,  -0.9460
58AA19961121, 75N, 25, 1, 8402, 2, 19961127, 0000, 76.0005, -1.0070, 3057,    252.3,  -0.4405,  34.8747, 2,    321.4, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.110, 2,    1.910, 2,   -999.0, 9,   -999.0, 9,  -0.4491
58AA19961121, 75N, 25, 1, 8403, 2, 19961127, 0000, 76.0005, -1.0070, 3057,    302.4,  -0.5087,  34.8789, 2,    325.9, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.450, 2,    2.210, 2,   -999.0, 9,   -999.0, 9,  -0.5190
58AA19961121, 75N, 25, 1, 8404, 2, 19961127, 0000, 76.0005, -1.0070, 3057,    352.1,  -0.6057,  34.8802, 2,    325.9, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.500, 2,    2.040, 2,   -999.0, 9,   -999.0, 9,  -0.6176
58AA19961121, 75N, 25, 1, 8405, 2, 19961127, 0000, 76.0005, -1.0070, 3057,    377.7,  -0.6202,  34.8811, 2,    327.3, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.350, 2,    2.170, 2,   -999.0, 9,   -999.0, 9,  -0.6330
58AA19961121, 75N, 25, 1, 8406, 2, 19961127, 0000, 76.0005, -1.0070, 3057,    403.1,  -0.6418,  34.8812, 2,    326.8, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.260, 2,    2.010, 2,   -999.0, 9,   -999.0, 9,  -0.6554
58AA19961121, 75N, 25, 1, 8407, 2, 19961127, 0000, 76.0005, -1.0070, 3057,    427.9,  -0.6546,  34.8811, 2,    326.8, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.160, 2,    2.180, 2,   -999.0, 9,   -999.0, 9,  -0.6691
58AA19961121, 75N, 25, 1, 8408, 2, 19961127, 0000, 76.0005, -1.0070, 3057,    452.6,  -0.7142,  34.8784, 2,    326.8, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.450, 2,    2.070, 2,   -999.0, 9,   -999.0, 9,  -0.7295
58AA19961121, 75N, 25, 1, 8409, 2, 19961127, 0000, 76.0005, -1.0070, 3057,    477.8,  -0.7440,  34.8769, 2,    325.9, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.240, 2,    2.090, 2,   -999.0, 9,   -999.0, 9,  -0.7601
58AA19961121, 75N, 25, 1, 8410, 2, 19961127, 0000, 76.0005, -1.0070, 3057,    502.3,  -0.7607,  34.8774, 2,    325.9, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.380, 2,    2.050, 2,   -999.0, 9,   -999.0, 9,  -0.7777
58AA19961121, 75N, 25, 1, 8411, 2, 19961127, 0000, 76.0005, -1.0070, 3057,    526.3,  -0.7566,  34.8785, 2,    326.8, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.230, 2,    2.080, 2,   -999.0, 9,   -999.0, 9,  -0.7745
58AA19961121, 75N, 25, 1, 8412, 2, 19961127, 0000, 76.0005, -1.0070, 3057,    551.2,  -0.7409,  34.8803, 2,    326.4, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.400, 2,    2.130, 2,   -999.0, 9,   -999.0, 9,  -0.7599
58AA19961121, 75N, 25, 1, 8413, 2, 19961127, 0000, 76.0005, -1.0070, 3057,    600.5,  -0.7495,  34.8809, 2,    326.4, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.180, 2,    2.120, 2,   -999.0, 9,   -999.0, 9,  -0.7704
58AA19961121, 75N, 26, 1, 8414, 2, 19961128, 0000, 76.0093, -2.9930, 3496,     12.4,  -0.9108,  34.7324, 2,    348.6, 2,     2.04, 2,     7.41, 2,  -999.00, 9,     0.51, 2,    5.130, 2,    2.350, 2,   2144.6, 2,   -999.0, 9,  -0.9111
58AA19961121, 75N, 26, 1, 8415, 2, 19961128, 0000, 76.0093, -2.9930, 3496,    352.0,  -0.5294,  34.8889, 2,    323.6, 2,     5.20, 2,    11.75, 2,  -999.00, 9,     0.84, 2,    3.690, 4,    2.650, 2,   2156.4, 2,   -999.0, 9,  -0.5415
58AA19961121, 75N, 26, 1, 8416, 2, 19961128, 0000, 76.0093, -2.9930, 3496,    399.7,  -0.5470,  34.8898, 2,    320.4, 2,     5.29, 2,    11.74, 2,  -999.00, 9,     0.61, 2, -999.000, 9, -999.000, 9,   2158.1, 2,   -999.0, 9,  -0.5608
58AA19961121, 75N, 26, 1, 8417, 2, 19961128, 0000, 76.0093, -2.9930, 3496,    497.2,  -0.6357,  34.8882, 2,    320.0, 2,     6.54, 2,    12.33, 2,  -999.00, 9,     0.65, 2,    3.260, 4,    2.410, 2,   2154.8, 2,   -999.0, 9,  -0.6530
58AA19961121, 75N, 26, 1, 8418, 2, 19961128, 0000, 76.0093, -2.9930, 3496,    743.0,  -0.8255,  34.8806, 2,    323.2, 2,     5.42, 2,    11.83, 2,  -999.00, 9,     0.61, 2, -999.000, 9, -999.000, 9,   2156.8, 2,   -999.0, 9,  -0.8518
58AA19961121, 75N, 26, 1, 8419, 2, 19961128, 0000, 76.0093, -2.9930, 3496,    989.9,  -0.8722,  34.8816, 2,    324.1, 2,     5.54, 2,    10.87, 2,  -999.00, 9,     0.53, 2,    3.480, 4,    2.610, 2,   2157.2, 2,   -999.0, 9,  -0.9092
58AA19961121, 75N, 26, 1, 8420, 2, 19961128, 0000, 76.0093, -2.9930, 3496,   1239.3,  -0.7858,  34.8963, 2,   -999.0, 9,     6.54, 2,    12.52, 2,  -999.00, 9,     0.72, 2,    1.540, 2,    0.760, 2,   2157.2, 2,   -999.0, 9,  -0.8358
58AA19961121, 75N, 26, 1, 8421, 2, 19961128, 0000, 76.0093, -2.9930, 3496,   1490.2,  -0.8167,  34.9012, 2,    303.6, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    0.960, 2,    0.800, 2,   2159.2, 2,   -999.0, 9,  -0.8798
58AA19961121, 75N, 26, 1, 8422, 2, 19961128, 0000, 76.0093, -2.9930, 3496,   1989.6,  -0.9257,  34.9011, 2,    305.4, 2,     6.54, 2,    13.17, 2,  -999.00, 9,     0.74, 2,    0.810, 2,    0.390, 2,   2158.5, 2,   -999.0, 9,  -1.0170
58AA19961121, 75N, 26, 1, 8423, 2, 19961128, 0000, 76.0093, -2.9930, 3496,   2482.4,  -0.9706,  34.8993, 2,    306.8, 2,     6.54, 2,    13.19, 2,  -999.00, 9,     0.57, 2,    0.660, 2,    0.420, 2,   2158.3, 2,   -999.0, 9,  -1.0942
58AA19961121, 75N, 26, 1, 8424, 2, 19961128, 0000, 76.0093, -2.9930, 3496,   2983.0,  -0.9732,  34.8964, 2,    308.2, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    0.700, 2,    0.390, 2,   2158.2, 2,   -999.0, 9,  -1.1344
58AA19961121, 75N, 26, 1, 8425, 2, 19961128, 0000, 76.0093, -2.9930, 3496,   3486.0,  -0.9657,  34.8948, 2,    309.6, 2,     6.54, 2,    12.54, 2,  -999.00, 9,     0.67, 2,    0.620, 2,    0.470, 2,   2158.6, 2,   -999.0, 9,  -1.1688
58AA19961121, 75N, 27, 1, 8426, 2, 19961128, 0000, 75.9987, -2.9970, 3589,    291.0,  -0.5253,  34.8807, 2,    328.2, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.5351
58AA19961121, 75N, 27, 1, 8427, 2, 19961128, 0000, 75.9987, -2.9970, 3589,    388.5,  -0.5714,  34.8832, 2,    327.3, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    3.450, 4,    2.650, 2,   -999.0, 9,   -999.0, 9,  -0.5847
58AA19961121, 75N, 27, 1, 8428, 2, 19961128, 0000, 75.9987, -2.9970, 3589,    413.0,  -0.5847,  34.8826, 2,    327.7, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    3.570, 4, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.5989
58AA19961121, 75N, 27, 1, 8429, 2, 19961128, 0000, 75.9987, -2.9970, 3589,    437.8,  -0.5941,  34.8847, 2,    326.4, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    3.540, 4,    2.700, 2,   -999.0, 9,   -999.0, 9,  -0.6092
58AA19961121, 75N, 27, 1, 8430, 2, 19961128, 0000, 75.9987, -2.9970, 3589,    462.4,  -0.5707,  34.8878, 2,    325.4, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    3.750, 4,    2.400, 2,   -999.0, 9,   -999.0, 9,  -0.5869
58AA19961121, 75N, 27, 1, 8431, 2, 19961128, 0000, 75.9987, -2.9970, 3589,    486.9,  -0.5987,  34.8873, 2,    325.9, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    3.210, 4,    2.370, 2,   -999.0, 9,   -999.0, 9,  -0.6157
58AA19961121, 75N, 27, 1, 8432, 2, 19961128, 0000, 75.9987, -2.9970, 3589,    512.3,  -0.6275,  34.8858, 2,    325.9, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    3.380, 4,    2.160, 2,   -999.0, 9,   -999.0, 9,  -0.6454
58AA19961121, 75N, 27, 1, 8433, 2, 19961128, 0000, 75.9987, -2.9970, 3589,    536.0,  -0.6354,  34.8862, 2,    325.9, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    3.150, 4,    2.400, 2,   -999.0, 9,   -999.0, 9,  -0.6542
58AA19961121, 75N, 27, 1, 8434, 2, 19961128, 0000, 75.9987, -2.9970, 3589,    559.6,  -0.6516,  34.8856, 2,    325.4, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    3.040, 4,    2.170, 2,   -999.0, 9,   -999.0, 9,  -0.6713
58AA19961121, 75N, 27, 1, 8435, 2, 19961128, 0000, 75.9987, -2.9970, 3589,    584.4,  -0.6669,  34.8853, 2,    325.4, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.6876
58AA19961121, 75N, 27, 1, 8436, 2, 19961128, 0000, 75.9987, -2.9970, 3589,    633.0,  -0.7228,  34.8833, 2,    323.2, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.7451
58AA19961121, 75N, 27, 1, 8437, 2, 19961128, 0000, 75.9987, -2.9970, 3589,    682.9,  -0.7614,  34.8817, 2,    325.9, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.7856
58AA19961121, 75N, 28, 1, 8438, 2, 19961128, 0000, 75.4978, -2.9880, 3534,      9.9,  -1.0066,  34.6900, 2,    349.1, 2,     2.22, 2,     7.28, 2,  -999.00, 9,     0.38, 2,    6.560, 2,    3.300, 2,   2141.0, 2,   -999.0, 9,  -1.0069
58AA19961121, 75N, 28, 1, 8439, 2, 19961128, 0000, 75.4978, -2.9880, 3534,    353.9,  -0.7142,  34.8809, 2,    330.0, 2,     2.74, 2,     7.18, 2,  -999.00, 9,     0.37, 2,    5.260, 3,    2.220, 4,   2159.2, 2,   -999.0, 9,  -0.7258
58AA19961121, 75N, 28, 1, 8440, 2, 19961128, 0000, 75.4978, -2.9880, 3534,    404.2,  -0.7490,  34.8798, 2,    330.4, 2,     4.72, 2,    11.34, 2,  -999.00, 9,     0.59, 2,    5.190, 2,    2.520, 2,   2159.1, 2,   -999.0, 9,  -0.7623
58AA19961121, 75N, 28, 1, 8441, 2, 19961128, 0000, 75.4978, -2.9880, 3534,    504.3,  -0.7708,  34.8793, 2,    330.4, 2,     5.92, 2,    11.97, 2,  -999.00, 9,     0.61, 2,    5.200, 2,    2.340, 2,   2160.1, 2,   -999.0, 9,  -0.7878
58AA19961121, 75N, 28, 1, 8442, 2, 19961128, 0000, 75.4978, -2.9880, 3534,    754.5,  -0.8329,  34.8767, 2,    332.3, 2,     5.39, 2,    12.60, 2,  -999.00, 9,     0.68, 2,    5.250, 2,    2.370, 2,   2158.4, 2,   -999.0, 9,  -0.8597
58AA19961121, 75N, 28, 1, 8443, 2, 19961128, 0000, 75.4978, -2.9880, 3534,   1005.6,  -0.8815,  34.8749, 2,    332.3, 2,     4.24, 2,     9.98, 2,  -999.00, 9,     0.51, 2,    5.020, 4,    3.130, 2,   2158.9, 2,   -999.0, 9,  -0.9191
58AA19961121, 75N, 28, 1, 8444, 2, 19961128, 0000, 75.4978, -2.9880, 3534,   1256.9,  -0.8915,  34.8763, 2,    329.1, 2,     4.31, 2,     9.84, 2,  -999.00, 9,     0.52, 2,    4.650, 2,    2.210, 2,   2156.6, 2,   -999.0, 9,  -0.9413
58AA19961121, 75N, 28, 1, 8445, 2, 19961128, 0000, 75.4978, -2.9880, 3534,   1508.0,  -0.8057,  34.8910, 2,    312.7, 2,     6.35, 2,    11.98, 2,  -999.00, 9,     0.62, 2,    2.140, 4,    1.970, 2,   2158.7, 2,   -999.0, 9,  -0.8699
